Timeinterval Start Loc;Timeinterval End Loc;Isp;Currency Unit Name;Price Measurement Unit Name;Incident Reserve Up;Incident Reserve Down;Price Dispatch Up;Price Dispatch Down;Price Shortage;Price Surplus;Regulation State;Regulating Condition
2024-01-01T20:30;2024-01-01T20:45;83;EUR;MWh;NO;NO;62.34;;62.34;62.34;1;UP
2024-01-01T20:45;2024-01-01T21:00;84;EUR;MWh;NO;NO;;-19.94;-19.94;-19.94;-1;DOWN
2024-01-01T21:00;2024-01-01T21:15;85;EUR;MWh;NO;NO;;-19.94;-19.94;-19.94;-1;DOWN
2024-01-01T21:15;2024-01-01T21:30;86;EUR;MWh;NO;NO;;-68.5;-68.5;-68.5;-1;DOWN
2024-01-01T21:30;2024-01-01T21:45;87;EUR;MWh;NO;NO;73.06;-221.38;73.06;-221.38;2;UP_AND_DOWN
2024-01-01T21:45;2024-01-01T22:00;88;EUR;MWh;NO;NO;77.13;-252.44;77.13;-252.44;2;UP_AND_DOWN
2024-01-01T22:00;2024-01-01T22:15;89;EUR;MWh;NO;NO;;-192.63;-192.63;-192.63;-1;DOWN
2024-01-01T22:15;2024-01-01T22:30;90;EUR;MWh;NO;NO;;-43.56;-43.56;-43.56;-1;DOWN
2024-01-01T22:30;2024-01-01T22:45;91;EUR;MWh;NO;NO;;-53.88;-53.88;-53.88;-1;DOWN
2024-01-01T22:45;2024-01-01T23:00;92;EUR;MWh;NO;NO;;-45.56;-45.56;-45.56;-1;DOWN
2024-01-01T23:00;2024-01-01T23:15;93;EUR;MWh;NO;NO;;-28.42;-28.42;-28.42;-1;DOWN
2024-01-01T23:15;2024-01-01T23:30;94;EUR;MWh;NO;NO;;-68.5;-68.5;-68.5;-1;DOWN
2024-01-01T23:30;2024-01-01T23:45;95;EUR;MWh;NO;NO;;-66.5;-66.5;-66.5;-1;DOWN
2024-01-01T23:45;2024-01-02T00:00;96;EUR;MWh;NO;NO;;-140.04;-140.04;-140.04;-1;DOWN
2024-01-02T00:00;2024-01-02T00:15;1;EUR;MWh;NO;NO;;-274.12;-274.12;-274.12;-1;DOWN
2024-01-02T00:15;2024-01-02T00:30;2;EUR;MWh;NO;NO;;-267.63;-267.63;-267.63;-1;DOWN
2024-01-02T00:30;2024-01-02T00:45;3;EUR;MWh;NO;NO;;-274.12;-274.12;-274.12;-1;DOWN
2024-01-02T00:45;2024-01-02T01:00;4;EUR;MWh;NO;NO;;-274.12;-274.12;-274.12;-1;DOWN
2024-01-02T01:00;2024-01-02T01:15;5;EUR;MWh;NO;NO;;-312.82;-312.82;-312.82;-1;DOWN
2024-01-02T01:15;2024-01-02T01:30;6;EUR;MWh;NO;NO;;-267.63;-267.63;-267.63;-1;DOWN
2024-01-02T01:30;2024-01-02T01:45;7;EUR;MWh;NO;NO;;-270.4;-270.4;-270.4;-1;DOWN
2024-01-02T01:45;2024-01-02T02:00;8;EUR;MWh;NO;NO;;-274.12;-274.12;-274.12;-1;DOWN
2024-01-02T02:00;2024-01-02T02:15;9;EUR;MWh;NO;NO;;-220.34;-220.34;-220.34;-1;DOWN
2024-01-02T02:15;2024-01-02T02:30;10;EUR;MWh;NO;NO;;-169.71;-169.71;-169.71;-1;DOWN
2024-01-02T02:30;2024-01-02T02:45;11;EUR;MWh;NO;NO;;-218.34;-218.34;-218.34;-1;DOWN
2024-01-02T02:45;2024-01-02T03:00;12;EUR;MWh;NO;NO;;-217.88;-217.88;-217.88;-1;DOWN
2024-01-02T03:00;2024-01-02T03:15;13;EUR;MWh;NO;NO;;-56.51;-56.51;-56.51;-1;DOWN
2024-01-02T03:15;2024-01-02T03:30;14;EUR;MWh;NO;NO;;-86.75;-86.75;-86.75;-1;DOWN
2024-01-02T03:30;2024-01-02T03:45;15;EUR;MWh;NO;NO;;-122.06;-122.06;-122.06;-1;DOWN
2024-01-02T03:45;2024-01-02T04:00;16;EUR;MWh;NO;NO;;-167.16;-167.16;-167.16;-1;DOWN
2024-01-02T04:00;2024-01-02T04:15;17;EUR;MWh;NO;NO;;-56.08;-56.08;-56.08;-1;DOWN
2024-01-02T04:15;2024-01-02T04:30;18;EUR;MWh;NO;NO;;-41.15;-41.15;-41.15;-1;DOWN
2024-01-02T04:30;2024-01-02T04:45;19;EUR;MWh;NO;NO;;-41.15;-41.15;-41.15;-1;DOWN
2024-01-02T04:45;2024-01-02T05:00;20;EUR;MWh;NO;NO;;-32.82;-32.82;-32.82;-1;DOWN
2024-01-02T05:00;2024-01-02T05:15;21;EUR;MWh;NO;NO;;-40;-40;-40;-1;DOWN
2024-01-02T05:15;2024-01-02T05:30;22;EUR;MWh;NO;NO;;-19.32;-19.32;-19.32;-1;DOWN
2024-01-02T05:30;2024-01-02T05:45;23;EUR;MWh;NO;NO;;65.13;65.13;65.13;-1;DOWN
2024-01-02T05:45;2024-01-02T06:00;24;EUR;MWh;NO;NO;;-173.15;-173.15;-173.15;-1;DOWN
2024-01-02T06:00;2024-01-02T06:15;25;EUR;MWh;NO;NO;;-274.12;-274.12;-274.12;-1;DOWN
2024-01-02T06:15;2024-01-02T06:30;26;EUR;MWh;NO;NO;;-200.69;-200.69;-200.69;-1;DOWN
2024-01-02T06:30;2024-01-02T06:45;27;EUR;MWh;NO;NO;;-224.38;-224.38;-224.38;-1;DOWN
2024-01-02T06:45;2024-01-02T07:00;28;EUR;MWh;NO;NO;;-231.87;-231.87;-231.87;-1;DOWN
2024-01-02T07:00;2024-01-02T07:15;29;EUR;MWh;NO;NO;;-267.63;-267.63;-267.63;-1;DOWN
2024-01-02T07:15;2024-01-02T07:30;30;EUR;MWh;NO;NO;;-111.44;-111.44;-111.44;-1;DOWN
2024-01-02T07:30;2024-01-02T07:45;31;EUR;MWh;NO;NO;;-111.44;-111.44;-111.44;-1;DOWN
2024-01-02T07:45;2024-01-02T08:00;32;EUR;MWh;NO;NO;;-16.34;-16.34;-16.34;-1;DOWN
2024-01-02T08:00;2024-01-02T08:15;33;EUR;MWh;NO;NO;;-29.04;-29.04;-29.04;-1;DOWN
2024-01-02T08:15;2024-01-02T08:30;34;EUR;MWh;NO;NO;;-6.24;-6.24;-6.24;-1;DOWN
2024-01-02T08:30;2024-01-02T08:45;35;EUR;MWh;NO;NO;;-6.24;-6.24;-6.24;-1;DOWN
2024-01-02T08:45;2024-01-02T09:00;36;EUR;MWh;NO;NO;;43;43;43;-1;DOWN
2024-01-02T09:00;2024-01-02T09:15;37;EUR;MWh;NO;NO;;64.52;64.52;64.52;-1;DOWN
2024-01-02T09:15;2024-01-02T09:30;38;EUR;MWh;NO;NO;;54.52;54.52;54.52;-1;DOWN
2024-01-02T09:30;2024-01-02T09:45;39;EUR;MWh;NO;NO;;-10.84;-10.84;-10.84;-1;DOWN
2024-01-02T09:45;2024-01-02T10:00;40;EUR;MWh;NO;NO;;-38;-38;-38;-1;DOWN
2024-01-02T10:00;2024-01-02T10:15;41;EUR;MWh;NO;NO;;-29.77;-29.77;-29.77;-1;DOWN
2024-01-02T10:15;2024-01-02T10:30;42;EUR;MWh;NO;NO;;15.6;15.6;15.6;-1;DOWN
2024-01-02T10:30;2024-01-02T10:45;43;EUR;MWh;NO;NO;;51.52;51.52;51.52;-1;DOWN
2024-01-02T10:45;2024-01-02T11:00;44;EUR;MWh;NO;NO;;52;52;52;-1;DOWN
2024-01-02T11:00;2024-01-02T11:15;45;EUR;MWh;NO;NO;;67;67;67;-1;DOWN
2024-01-02T11:15;2024-01-02T11:30;46;EUR;MWh;NO;NO;77.54;;77.54;77.54;1;UP
2024-01-02T11:30;2024-01-02T11:45;47;EUR;MWh;NO;NO;82.51;;82.51;82.51;1;UP
2024-01-02T11:45;2024-01-02T12:00;48;EUR;MWh;NO;NO;;;76.66;76.66;0;STABLE
2024-01-02T12:00;2024-01-02T12:15;49;EUR;MWh;NO;NO;;;76.06;76.06;0;STABLE
2024-01-02T12:15;2024-01-02T12:30;50;EUR;MWh;NO;NO;;;63.92;63.92;0;STABLE
2024-01-02T12:30;2024-01-02T12:45;51;EUR;MWh;NO;NO;;;63.92;63.92;0;STABLE
2024-01-02T12:45;2024-01-02T13:00;52;EUR;MWh;NO;NO;;;63.92;63.92;0;STABLE
2024-01-02T13:00;2024-01-02T13:15;53;EUR;MWh;NO;NO;249.51;;249.51;249.51;1;UP
2024-01-02T13:15;2024-01-02T13:30;54;EUR;MWh;NO;NO;129.21;;129.21;129.21;1;UP
2024-01-02T13:30;2024-01-02T13:45;55;EUR;MWh;NO;NO;89.58;;89.58;89.58;1;UP
2024-01-02T13:45;2024-01-02T14:00;56;EUR;MWh;NO;NO;77.53;;77.53;77.53;1;UP
2024-01-02T14:00;2024-01-02T14:15;57;EUR;MWh;NO;NO;;;76.15;76.15;0;STABLE
2024-01-02T14:15;2024-01-02T14:30;58;EUR;MWh;NO;NO;;;67.52;67.52;0;STABLE
2024-01-02T14:30;2024-01-02T14:45;59;EUR;MWh;NO;NO;;;67.53;67.53;0;STABLE
2024-01-02T14:45;2024-01-02T15:00;60;EUR;MWh;NO;NO;;58;58;58;-1;DOWN
2024-01-02T15:00;2024-01-02T15:15;61;EUR;MWh;NO;NO;;47;47;47;-1;DOWN
2024-01-02T15:15;2024-01-02T15:30;62;EUR;MWh;NO;NO;;47;73.61;73.61;0;STABLE
2024-01-02T15:30;2024-01-02T15:45;63;EUR;MWh;NO;NO;;;78.28;78.28;0;STABLE
2024-01-02T15:45;2024-01-02T16:00;64;EUR;MWh;NO;NO;;51.52;51.52;51.52;-1;DOWN
2024-01-02T16:00;2024-01-02T16:15;65;EUR;MWh;NO;NO;;-37.91;-37.91;-37.91;-1;DOWN
2024-01-02T16:15;2024-01-02T16:30;66;EUR;MWh;NO;NO;;40.34;40.34;40.34;-1;DOWN
2024-01-02T16:30;2024-01-02T16:45;67;EUR;MWh;NO;NO;;63.52;63.52;63.52;-1;DOWN
2024-01-02T16:45;2024-01-02T17:00;68;EUR;MWh;NO;NO;;51.52;51.52;51.52;-1;DOWN
2024-01-02T17:00;2024-01-02T17:15;69;EUR;MWh;NO;NO;79.51;-18.34;-18.34;-18.34;-1;DOWN
2024-01-02T17:15;2024-01-02T17:30;70;EUR;MWh;NO;NO;103.93;;103.93;103.93;1;UP
2024-01-02T17:30;2024-01-02T17:45;71;EUR;MWh;NO;NO;;55.52;55.52;55.52;-1;DOWN
2024-01-02T17:45;2024-01-02T18:00;72;EUR;MWh;NO;NO;;55.52;55.52;55.52;-1;DOWN
2024-01-02T18:00;2024-01-02T18:15;73;EUR;MWh;NO;NO;;1.52;1.52;1.52;-1;DOWN
2024-01-02T18:15;2024-01-02T18:30;74;EUR;MWh;NO;NO;;1.52;1.52;1.52;-1;DOWN
2024-01-02T18:30;2024-01-02T18:45;75;EUR;MWh;NO;NO;;-11.68;-11.68;-11.68;-1;DOWN
2024-01-02T18:45;2024-01-02T19:00;76;EUR;MWh;NO;NO;;18;18;18;-1;DOWN
2024-01-02T19:00;2024-01-02T19:15;77;EUR;MWh;NO;NO;;61.52;61.52;61.52;-1;DOWN
2024-01-02T19:15;2024-01-02T19:30;78;EUR;MWh;NO;NO;;61.52;61.52;61.52;-1;DOWN
2024-01-02T19:30;2024-01-02T19:45;79;EUR;MWh;NO;NO;;-.48;-.48;-.48;-1;DOWN
2024-01-02T19:45;2024-01-02T20:00;80;EUR;MWh;NO;NO;97.51;15.52;97.51;97.51;1;UP
2024-01-02T20:00;2024-01-02T20:15;81;EUR;MWh;NO;NO;1832.2;;1832.2;1832.2;1;UP
2024-01-02T20:15;2024-01-02T20:30;82;EUR;MWh;NO;NO;88.51;7.52;7.52;7.52;-1;DOWN
2024-01-02T20:30;2024-01-02T20:45;83;EUR;MWh;NO;NO;94;4.52;94;4.52;2;UP_AND_DOWN
2024-01-02T20:45;2024-01-02T21:00;84;EUR;MWh;NO;NO;;-6.24;-6.24;-6.24;-1;DOWN
2024-01-02T21:00;2024-01-02T21:15;85;EUR;MWh;NO;NO;;27.52;27.52;27.52;-1;DOWN
2024-01-02T21:15;2024-01-02T21:30;86;EUR;MWh;NO;NO;;18.52;18.52;18.52;-1;DOWN
2024-01-02T21:30;2024-01-02T21:45;87;EUR;MWh;NO;NO;;-.1;-.1;-.1;-1;DOWN
2024-01-02T21:45;2024-01-02T22:00;88;EUR;MWh;NO;NO;87.51;;87.51;87.51;1;UP
2024-01-02T22:00;2024-01-02T22:15;89;EUR;MWh;NO;NO;1832.2;;1832.2;1832.2;1;UP
2024-01-02T22:15;2024-01-02T22:30;90;EUR;MWh;NO;NO;74.45;27.52;74.45;27.52;2;UP_AND_DOWN
2024-01-02T22:30;2024-01-02T22:45;91;EUR;MWh;NO;NO;;48.52;48.52;48.52;-1;DOWN
2024-01-02T22:45;2024-01-02T23:00;92;EUR;MWh;NO;NO;67.6;64.52;67.6;54.26;2;UP_AND_DOWN
2024-01-02T23:00;2024-01-02T23:15;93;EUR;MWh;NO;NO;1832.2;;1832.2;1832.2;1;UP
2024-01-02T23:15;2024-01-02T23:30;94;EUR;MWh;NO;NO;100.51;;100.51;100.51;1;UP
2024-01-02T23:30;2024-01-02T23:45;95;EUR;MWh;NO;NO;;;54.26;54.26;0;STABLE
2024-01-02T23:45;2024-01-03T00:00;96;EUR;MWh;NO;NO;;-40;-40;-40;-1;DOWN
2024-01-03T00:00;2024-01-03T00:15;1;EUR;MWh;NO;NO;1832.2;-248.76;1832.2;1832.2;1;UP
2024-01-03T00:15;2024-01-03T00:30;2;EUR;MWh;NO;NO;1832.2;-15.09;1832.2;-15.09;2;UP_AND_DOWN
2024-01-03T00:30;2024-01-03T00:45;3;EUR;MWh;NO;NO;89.73;-15.09;89.73;89.73;1;UP
2024-01-03T00:45;2024-01-03T01:00;4;EUR;MWh;NO;NO;94;;94;94;1;UP
2024-01-03T01:00;2024-01-03T01:15;5;EUR;MWh;NO;NO;1832.2;;1832.2;1832.2;1;UP
2024-01-03T01:15;2024-01-03T01:30;6;EUR;MWh;NO;NO;94;;94;94;1;UP
2024-01-03T01:30;2024-01-03T01:45;7;EUR;MWh;NO;NO;84;;84;84;1;UP
2024-01-03T01:45;2024-01-03T02:00;8;EUR;MWh;NO;NO;75;-7.7;75;-7.7;2;UP_AND_DOWN
2024-01-03T02:00;2024-01-03T02:15;9;EUR;MWh;NO;NO;91.51;;91.51;91.51;1;UP
2024-01-03T02:15;2024-01-03T02:30;10;EUR;MWh;NO;NO;73.19;-13.45;73.19;-13.45;2;UP_AND_DOWN
2024-01-03T02:30;2024-01-03T02:45;11;EUR;MWh;NO;NO;84.51;-207.91;84.51;-207.91;2;UP_AND_DOWN
2024-01-03T02:45;2024-01-03T03:00;12;EUR;MWh;NO;NO;106.51;-248.76;106.51;-248.76;2;UP_AND_DOWN
2024-01-03T03:00;2024-01-03T03:15;13;EUR;MWh;NO;NO;84.51;-159.7;84.51;-159.7;2;UP_AND_DOWN
2024-01-03T03:15;2024-01-03T03:30;14;EUR;MWh;NO;NO;;-98.08;-98.08;-98.08;-1;DOWN
2024-01-03T03:30;2024-01-03T03:45;15;EUR;MWh;NO;NO;;-41.08;-41.08;-41.08;-1;DOWN
2024-01-03T03:45;2024-01-03T04:00;16;EUR;MWh;NO;NO;;-37.7;-37.7;-37.7;-1;DOWN
2024-01-03T04:00;2024-01-03T04:15;17;EUR;MWh;NO;NO;;-8.81;-8.81;-8.81;-1;DOWN
2024-01-03T04:15;2024-01-03T04:30;18;EUR;MWh;NO;NO;;-13.45;-13.45;-13.45;-1;DOWN
2024-01-03T04:30;2024-01-03T04:45;19;EUR;MWh;NO;NO;;-3.58;-3.58;-3.58;-1;DOWN
2024-01-03T04:45;2024-01-03T05:00;20;EUR;MWh;NO;NO;;-19.7;-19.7;-19.7;-1;DOWN
2024-01-03T05:00;2024-01-03T05:15;21;EUR;MWh;NO;NO;;-28.45;-28.45;-28.45;-1;DOWN
2024-01-03T05:15;2024-01-03T05:30;22;EUR;MWh;NO;NO;;-98;-98;-98;-1;DOWN
2024-01-03T05:30;2024-01-03T05:45;23;EUR;MWh;NO;NO;84.51;-246.76;84.51;-246.76;2;UP_AND_DOWN
2024-01-03T05:45;2024-01-03T06:00;24;EUR;MWh;NO;NO;84.51;-23.34;84.51;-23.34;2;UP_AND_DOWN
2024-01-03T06:00;2024-01-03T06:15;25;EUR;MWh;NO;NO;57.32;-265.63;57.32;-265.63;2;UP_AND_DOWN
2024-01-03T06:15;2024-01-03T06:30;26;EUR;MWh;NO;NO;;-28.57;-28.57;-28.57;-1;DOWN
2024-01-03T06:30;2024-01-03T06:45;27;EUR;MWh;NO;NO;;-8.81;-8.81;-8.81;-1;DOWN
2024-01-03T06:45;2024-01-03T07:00;28;EUR;MWh;NO;NO;;;34.76;34.76;0;STABLE
2024-01-03T07:00;2024-01-03T07:15;29;EUR;MWh;NO;NO;;-17.99;-17.99;-17.99;-1;DOWN
2024-01-03T07:15;2024-01-03T07:30;30;EUR;MWh;NO;NO;;-26.29;-26.29;-26.29;-1;DOWN
2024-01-03T07:30;2024-01-03T07:45;31;EUR;MWh;NO;NO;79.22;-32.87;79.22;-32.87;2;UP_AND_DOWN
2024-01-03T07:45;2024-01-03T08:00;32;EUR;MWh;NO;NO;73.96;-21.25;73.96;-21.25;2;UP_AND_DOWN
2024-01-03T08:00;2024-01-03T08:15;33;EUR;MWh;NO;NO;83.56;-86.57;83.56;-86.57;2;UP_AND_DOWN
2024-01-03T08:15;2024-01-03T08:30;34;EUR;MWh;NO;NO;86.95;;86.95;86.95;1;UP
2024-01-03T08:30;2024-01-03T08:45;35;EUR;MWh;NO;NO;;;68.94;68.94;0;STABLE
