Timeinterval Start Loc;Timeinterval End Loc;Isp;Currency Unit Name;Price Measurement Unit Name;Incident Reserve Up;Incident Reserve Down;Price Dispatch Up;Price Dispatch Down;Price Shortage;Price Surplus;Regulation State;Regulating Condition
2023-01-01T14:30;2023-01-01T14:45;59;EUR;MWh;NO;NO;85.08;;85.08;85.08;1;UP
2023-01-01T14:45;2023-01-01T15:00;60;EUR;MWh;NO;NO;159.38;;159.38;159.38;1;UP
2023-01-01T15:00;2023-01-01T15:15;61;EUR;MWh;NO;NO;159.38;-5.19;-5.19;-5.19;-1;DOWN
2023-01-01T15:15;2023-01-01T15:30;62;EUR;MWh;NO;NO;;-5.19;-5.19;-5.19;-1;DOWN
2023-01-01T15:30;2023-01-01T15:45;63;EUR;MWh;NO;NO;206.38;;206.38;206.38;1;UP
2023-01-01T15:45;2023-01-01T16:00;64;EUR;MWh;NO;NO;231.38;;231.38;231.38;1;UP
2023-01-01T16:00;2023-01-01T16:15;65;EUR;MWh;NO;NO;231.38;-6.69;-6.69;-6.69;-1;DOWN
2023-01-01T16:15;2023-01-01T16:30;66;EUR;MWh;NO;NO;;-5.19;-5.19;-5.19;-1;DOWN
2023-01-01T16:30;2023-01-01T16:45;67;EUR;MWh;NO;NO;181.38;;181.38;181.38;1;UP
2023-01-01T16:45;2023-01-01T17:00;68;EUR;MWh;NO;NO;987.77;;987.77;987.77;1;UP
2023-01-01T17:00;2023-01-01T17:15;69;EUR;MWh;NO;NO;166.38;;166.38;166.38;1;UP
2023-01-01T17:15;2023-01-01T17:30;70;EUR;MWh;NO;NO;;;34.24;34.24;0;STABLE
2023-01-01T17:30;2023-01-01T17:45;71;EUR;MWh;NO;NO;73.67;;73.67;73.67;1;UP
2023-01-01T17:45;2023-01-01T18:00;72;EUR;MWh;NO;NO;;-6.69;-6.69;-6.69;-1;DOWN
2023-01-01T18:00;2023-01-01T18:15;73;EUR;MWh;NO;NO;;-25.54;-25.54;-25.54;-1;DOWN
2023-01-01T18:15;2023-01-01T18:30;74;EUR;MWh;NO;NO;;-18.19;-18.19;-18.19;-1;DOWN
2023-01-01T18:30;2023-01-01T18:45;75;EUR;MWh;NO;NO;;-42.04;-42.04;-42.04;-1;DOWN
2023-01-01T18:45;2023-01-01T19:00;76;EUR;MWh;NO;NO;;-247.76;-247.76;-247.76;-1;DOWN
2023-01-01T19:00;2023-01-01T19:15;77;EUR;MWh;NO;NO;;-300;-300;-300;-1;DOWN
2023-01-01T19:15;2023-01-01T19:30;78;EUR;MWh;NO;NO;;-300;-300;-300;-1;DOWN
2023-01-01T19:30;2023-01-01T19:45;79;EUR;MWh;NO;NO;;-300;-300;-300;-1;DOWN
2023-01-01T19:45;2023-01-01T20:00;80;EUR;MWh;NO;NO;;-300;-300;-300;-1;DOWN
2023-01-01T20:00;2023-01-01T20:15;81;EUR;MWh;NO;NO;;-52.54;-52.54;-52.54;-1;DOWN
2023-01-01T20:15;2023-01-01T20:30;82;EUR;MWh;NO;NO;;-31.89;-31.89;-31.89;-1;DOWN
2023-01-01T20:30;2023-01-01T20:45;83;EUR;MWh;NO;NO;;-247.76;-247.76;-247.76;-1;DOWN
2023-01-01T20:45;2023-01-01T21:00;84;EUR;MWh;NO;NO;;-247.76;-247.76;-247.76;-1;DOWN
2023-01-01T21:00;2023-01-01T21:15;85;EUR;MWh;NO;NO;;91.42;91.42;91.42;-1;DOWN
2023-01-01T21:15;2023-01-01T21:30;86;EUR;MWh;NO;NO;;91.42;91.42;91.42;-1;DOWN
2023-01-01T21:30;2023-01-01T21:45;87;EUR;MWh;NO;NO;;126.76;126.76;126.76;-1;DOWN
2023-01-01T21:45;2023-01-01T22:00;88;EUR;MWh;NO;NO;;;138.74;138.74;0;STABLE
2023-01-01T22:00;2023-01-01T22:15;89;EUR;MWh;NO;NO;181.38;;181.38;181.38;1;UP
2023-01-01T22:15;2023-01-01T22:30;90;EUR;MWh;NO;NO;196;;196;196;1;UP
2023-01-01T22:30;2023-01-01T22:45;91;EUR;MWh;NO;NO;181.43;;181.43;181.43;1;UP
2023-01-01T22:45;2023-01-01T23:00;92;EUR;MWh;NO;NO;166.84;;166.84;166.84;1;UP
2023-01-01T23:00;2023-01-01T23:15;93;EUR;MWh;NO;NO;160.02;;160.02;160.02;1;UP
2023-01-01T23:15;2023-01-01T23:30;94;EUR;MWh;NO;NO;;-42.04;-42.04;-42.04;-1;DOWN
2023-01-01T23:30;2023-01-01T23:45;95;EUR;MWh;NO;NO;;-247.76;-247.76;-247.76;-1;DOWN
2023-01-01T23:45;2023-01-02T00:00;96;EUR;MWh;NO;NO;;-247.76;-247.76;-247.76;-1;DOWN
2023-01-02T00:00;2023-01-02T00:15;1;EUR;MWh;NO;NO;;-700;-700;-700;-1;DOWN
2023-01-02T00:15;2023-01-02T00:30;2;EUR;MWh;NO;NO;;-700;-700;-700;-1;DOWN
2023-01-02T00:30;2023-01-02T00:45;3;EUR;MWh;NO;NO;;-356.26;-356.26;-356.26;-1;DOWN
2023-01-02T00:45;2023-01-02T01:00;4;EUR;MWh;NO;NO;;-700;-700;-700;-1;DOWN
2023-01-02T01:00;2023-01-02T01:15;5;EUR;MWh;NO;NO;;-67.1;-67.1;-67.1;-1;DOWN
2023-01-02T01:15;2023-01-02T01:30;6;EUR;MWh;NO;NO;;97.01;97.01;97.01;-1;DOWN
2023-01-02T01:30;2023-01-02T01:45;7;EUR;MWh;NO;NO;;109.9;109.9;109.9;-1;DOWN
2023-01-02T01:45;2023-01-02T02:00;8;EUR;MWh;NO;NO;;;154.45;154.45;0;STABLE
2023-01-02T02:00;2023-01-02T02:15;9;EUR;MWh;NO;NO;166.38;;166.38;166.38;1;UP
2023-01-02T02:15;2023-01-02T02:30;10;EUR;MWh;NO;NO;148.73;;148.73;148.73;1;UP
2023-01-02T02:30;2023-01-02T02:45;11;EUR;MWh;NO;NO;;;156.86;156.86;0;STABLE
2023-01-02T02:45;2023-01-02T03:00;12;EUR;MWh;NO;NO;;-15.62;-15.62;-15.62;-1;DOWN
2023-01-02T03:00;2023-01-02T03:15;13;EUR;MWh;NO;NO;;-15.62;-15.62;-15.62;-1;DOWN
2023-01-02T03:15;2023-01-02T03:30;14;EUR;MWh;NO;NO;;-29.82;-29.82;-29.82;-1;DOWN
2023-01-02T03:30;2023-01-02T03:45;15;EUR;MWh;NO;NO;;-50;-50;-50;-1;DOWN
2023-01-02T03:45;2023-01-02T04:00;16;EUR;MWh;NO;NO;;-77.85;-77.85;-77.85;-1;DOWN
2023-01-02T04:00;2023-01-02T04:15;17;EUR;MWh;NO;NO;;-113.32;-113.32;-113.32;-1;DOWN
2023-01-02T04:15;2023-01-02T04:30;18;EUR;MWh;NO;NO;;-88.25;-88.25;-88.25;-1;DOWN
2023-01-02T04:30;2023-01-02T04:45;19;EUR;MWh;NO;NO;;-113.32;-113.32;-113.32;-1;DOWN
2023-01-02T04:45;2023-01-02T05:00;20;EUR;MWh;NO;NO;;-304.8;-304.8;-304.8;-1;DOWN
2023-01-02T05:00;2023-01-02T05:15;21;EUR;MWh;NO;NO;;-700;-700;-700;-1;DOWN
2023-01-02T05:15;2023-01-02T05:30;22;EUR;MWh;NO;NO;;-700;-700;-700;-1;DOWN
2023-01-02T05:30;2023-01-02T05:45;23;EUR;MWh;NO;NO;;-700;-700;-700;-1;DOWN
2023-01-02T05:45;2023-01-02T06:00;24;EUR;MWh;NO;NO;;-269.56;-269.56;-269.56;-1;DOWN
2023-01-02T06:00;2023-01-02T06:15;25;EUR;MWh;NO;NO;;-700;-700;-700;-1;DOWN
2023-01-02T06:15;2023-01-02T06:30;26;EUR;MWh;NO;NO;;-560.17;-560.17;-560.17;-1;DOWN
2023-01-02T06:30;2023-01-02T06:45;27;EUR;MWh;NO;NO;;-700;-700;-700;-1;DOWN
2023-01-02T06:45;2023-01-02T07:00;28;EUR;MWh;NO;NO;;-39.74;-39.74;-39.74;-1;DOWN
2023-01-02T07:00;2023-01-02T07:15;29;EUR;MWh;NO;NO;;-15.04;-15.04;-15.04;-1;DOWN
2023-01-02T07:15;2023-01-02T07:30;30;EUR;MWh;NO;NO;;-5.19;-5.19;-5.19;-1;DOWN
2023-01-02T07:30;2023-01-02T07:45;31;EUR;MWh;NO;NO;;106.06;106.06;106.06;-1;DOWN
2023-01-02T07:45;2023-01-02T08:00;32;EUR;MWh;NO;NO;;65.05;65.05;65.05;-1;DOWN
2023-01-02T08:00;2023-01-02T08:15;33;EUR;MWh;NO;NO;;-40;-40;-40;-1;DOWN
2023-01-02T08:15;2023-01-02T08:30;34;EUR;MWh;NO;NO;;-5.19;-5.19;-5.19;-1;DOWN
2023-01-02T08:30;2023-01-02T08:45;35;EUR;MWh;NO;NO;;103.31;103.31;103.31;-1;DOWN
2023-01-02T08:45;2023-01-02T09:00;36;EUR;MWh;NO;NO;;100.31;100.31;100.31;-1;DOWN
2023-01-02T09:00;2023-01-02T09:15;37;EUR;MWh;NO;NO;;-14.19;-14.19;-14.19;-1;DOWN
2023-01-02T09:15;2023-01-02T09:30;38;EUR;MWh;NO;NO;;78.68;78.68;78.68;-1;DOWN
2023-01-02T09:30;2023-01-02T09:45;39;EUR;MWh;NO;NO;;105.33;105.33;105.33;-1;DOWN
2023-01-02T09:45;2023-01-02T10:00;40;EUR;MWh;NO;NO;148.52;;148.52;148.52;1;UP
2023-01-02T10:00;2023-01-02T10:15;41;EUR;MWh;NO;NO;;103.31;103.31;103.31;-1;DOWN
2023-01-02T10:15;2023-01-02T10:30;42;EUR;MWh;NO;NO;;-14.19;-14.19;-14.19;-1;DOWN
2023-01-02T10:30;2023-01-02T10:45;43;EUR;MWh;NO;NO;;47.29;47.29;47.29;-1;DOWN
2023-01-02T10:45;2023-01-02T11:00;44;EUR;MWh;NO;NO;;-14.19;-14.19;-14.19;-1;DOWN
2023-01-02T11:00;2023-01-02T11:15;45;EUR;MWh;NO;NO;;-40.62;-40.62;-40.62;-1;DOWN
2023-01-02T11:15;2023-01-02T11:30;46;EUR;MWh;NO;NO;;-40;-40;-40;-1;DOWN
2023-01-02T11:30;2023-01-02T11:45;47;EUR;MWh;NO;NO;;-40.62;-40.62;-40.62;-1;DOWN
2023-01-02T11:45;2023-01-02T12:00;48;EUR;MWh;NO;NO;;73.92;73.92;73.92;-1;DOWN
2023-01-02T12:00;2023-01-02T12:15;49;EUR;MWh;NO;NO;;101.21;101.21;101.21;-1;DOWN
2023-01-02T12:15;2023-01-02T12:30;50;EUR;MWh;NO;NO;;136.38;136.38;136.38;-1;DOWN
2023-01-02T12:30;2023-01-02T12:45;51;EUR;MWh;NO;NO;;;143.29;143.29;0;STABLE
2023-01-02T12:45;2023-01-02T13:00;52;EUR;MWh;NO;NO;;;143.29;143.29;0;STABLE
2023-01-02T13:00;2023-01-02T13:15;53;EUR;MWh;NO;NO;;;143.29;143.29;0;STABLE
2023-01-02T13:15;2023-01-02T13:30;54;EUR;MWh;NO;NO;;;143.29;143.29;0;STABLE
2023-01-02T13:30;2023-01-02T13:45;55;EUR;MWh;NO;NO;;;143.29;143.29;0;STABLE
2023-01-02T13:45;2023-01-02T14:00;56;EUR;MWh;NO;NO;;;143.29;143.29;0;STABLE
2023-01-02T14:00;2023-01-02T14:15;57;EUR;MWh;NO;NO;;;143.29;143.29;0;STABLE
2023-01-02T14:15;2023-01-02T14:30;58;EUR;MWh;NO;NO;;;143.29;143.29;0;STABLE
2023-01-02T14:30;2023-01-02T14:45;59;EUR;MWh;NO;NO;;130.2;130.2;130.2;-1;DOWN
2023-01-02T14:45;2023-01-02T15:00;60;EUR;MWh;NO;NO;;115.2;115.2;115.2;-1;DOWN
2023-01-02T15:00;2023-01-02T15:15;61;EUR;MWh;NO;NO;;106.98;106.98;106.98;-1;DOWN
2023-01-02T15:15;2023-01-02T15:30;62;EUR;MWh;NO;NO;;;143.25;143.25;0;STABLE
2023-01-02T15:30;2023-01-02T15:45;63;EUR;MWh;NO;NO;;;148.92;148.92;0;STABLE
2023-01-02T15:45;2023-01-02T16:00;64;EUR;MWh;NO;NO;;-20.87;-20.87;-20.87;-1;DOWN
2023-01-02T16:00;2023-01-02T16:15;65;EUR;MWh;NO;NO;;-9.69;-9.69;-9.69;-1;DOWN
2023-01-02T16:15;2023-01-02T16:30;66;EUR;MWh;NO;NO;;118.7;118.7;118.7;-1;DOWN
2023-01-02T16:30;2023-01-02T16:45;67;EUR;MWh;NO;NO;;-38.59;-38.59;-38.59;-1;DOWN
2023-01-02T16:45;2023-01-02T17:00;68;EUR;MWh;NO;NO;;102.48;102.48;102.48;-1;DOWN
2023-01-02T17:00;2023-01-02T17:15;69;EUR;MWh;NO;NO;;97.98;97.98;97.98;-1;DOWN
2023-01-02T17:15;2023-01-02T17:30;70;EUR;MWh;NO;NO;;71.38;71.38;71.38;-1;DOWN
2023-01-02T17:30;2023-01-02T17:45;71;EUR;MWh;NO;NO;;79.16;79.16;79.16;-1;DOWN
2023-01-02T17:45;2023-01-02T18:00;72;EUR;MWh;NO;NO;;86.55;86.55;86.55;-1;DOWN
2023-01-02T18:00;2023-01-02T18:15;73;EUR;MWh;NO;NO;;136.38;136.38;136.38;-1;DOWN
2023-01-02T18:15;2023-01-02T18:30;74;EUR;MWh;NO;NO;;154.54;154.54;154.54;-1;DOWN
2023-01-02T18:30;2023-01-02T18:45;75;EUR;MWh;NO;NO;;;152.11;152.11;0;STABLE
2023-01-02T18:45;2023-01-02T19:00;76;EUR;MWh;NO;NO;;;152.05;152.05;0;STABLE
2023-01-02T19:00;2023-01-02T19:15;77;EUR;MWh;NO;NO;;;151.99;151.99;0;STABLE
2023-01-02T19:15;2023-01-02T19:30;78;EUR;MWh;NO;NO;;;151.99;151.99;0;STABLE
2023-01-02T19:30;2023-01-02T19:45;79;EUR;MWh;NO;NO;;121.47;121.47;121.47;-1;DOWN
2023-01-02T19:45;2023-01-02T20:00;80;EUR;MWh;NO;NO;;98.49;98.49;98.49;-1;DOWN
2023-01-02T20:00;2023-01-02T20:15;81;EUR;MWh;NO;NO;;98.06;98.06;98.06;-1;DOWN
2023-01-02T20:15;2023-01-02T20:30;82;EUR;MWh;NO;NO;;56.16;56.16;56.16;-1;DOWN
2023-01-02T20:30;2023-01-02T20:45;83;EUR;MWh;NO;NO;;83.45;83.45;83.45;-1;DOWN
2023-01-02T20:45;2023-01-02T21:00;84;EUR;MWh;NO;NO;;98.34;98.34;98.34;-1;DOWN
2023-01-02T21:00;2023-01-02T21:15;85;EUR;MWh;NO;NO;;101.55;101.55;101.55;-1;DOWN
2023-01-02T21:15;2023-01-02T21:30;86;EUR;MWh;NO;NO;150.09;;150.09;150.09;1;UP
2023-01-02T21:30;2023-01-02T21:45;87;EUR;MWh;NO;NO;136.65;;136.65;136.65;1;UP
2023-01-02T21:45;2023-01-02T22:00;88;EUR;MWh;NO;NO;;109.47;109.47;109.47;-1;DOWN
2023-01-02T22:00;2023-01-02T22:15;89;EUR;MWh;NO;NO;233.46;109.47;233.46;233.46;1;UP
2023-01-02T22:15;2023-01-02T22:30;90;EUR;MWh;NO;NO;166.46;;166.46;166.46;1;UP
2023-01-02T22:30;2023-01-02T22:45;91;EUR;MWh;NO;NO;166.46;143.46;143.46;143.46;-1;DOWN
2023-01-02T22:45;2023-01-02T23:00;92;EUR;MWh;NO;NO;;130.38;130.38;130.38;-1;DOWN
2023-01-02T23:00;2023-01-02T23:15;93;EUR;MWh;NO;NO;147.18;130.38;147.18;130.38;2;UP_AND_DOWN
2023-01-02T23:15;2023-01-02T23:30;94;EUR;MWh;NO;NO;143.18;109.47;109.47;109.47;-1;DOWN
2023-01-02T23:30;2023-01-02T23:45;95;EUR;MWh;NO;NO;;89.63;89.63;89.63;-1;DOWN
2023-01-02T23:45;2023-01-03T00:00;96;EUR;MWh;NO;NO;;116.15;116.15;116.15;-1;DOWN
2023-01-03T00:00;2023-01-03T00:15;1;EUR;MWh;NO;NO;;-147.36;-147.36;-147.36;-1;DOWN
2023-01-03T00:15;2023-01-03T00:30;2;EUR;MWh;NO;NO;;136.43;136.43;136.43;-1;DOWN
2023-01-03T00:30;2023-01-03T00:45;3;EUR;MWh;NO;NO;;143.76;143.76;143.76;-1;DOWN
2023-01-03T00:45;2023-01-03T01:00;4;EUR;MWh;NO;NO;;80.54;80.54;80.54;-1;DOWN
2023-01-03T01:00;2023-01-03T01:15;5;EUR;MWh;NO;NO;;-85.35;-85.35;-85.35;-1;DOWN
2023-01-03T01:15;2023-01-03T01:30;6;EUR;MWh;NO;NO;;20;20;20;-1;DOWN
2023-01-03T01:30;2023-01-03T01:45;7;EUR;MWh;NO;NO;;136.42;136.42;136.42;-1;DOWN
2023-01-03T01:45;2023-01-03T02:00;8;EUR;MWh;NO;NO;;131.42;131.42;131.42;-1;DOWN
2023-01-03T02:00;2023-01-03T02:15;9;EUR;MWh;NO;NO;161.05;213.47;184.36;184.36;2;UP_AND_DOWN
2023-01-03T02:15;2023-01-03T02:30;10;EUR;MWh;NO;NO;158.78;;158.78;158.78;1;UP
2023-01-03T02:30;2023-01-03T02:45;11;EUR;MWh;NO;NO;161.41;;161.41;161.41;1;UP
2023-01-03T02:45;2023-01-03T03:00;12;EUR;MWh;NO;NO;155.24;213.48;213.48;213.48;-1;DOWN
2023-01-03T03:00;2023-01-03T03:15;13;EUR;MWh;NO;NO;;216.86;216.86;216.86;-1;DOWN
2023-01-03T03:15;2023-01-03T03:30;14;EUR;MWh;NO;NO;;;186.09;186.09;0;STABLE
2023-01-03T03:30;2023-01-03T03:45;15;EUR;MWh;NO;NO;;216.82;216.82;216.82;-1;DOWN
2023-01-03T03:45;2023-01-03T04:00;16;EUR;MWh;NO;NO;;139.84;139.84;139.84;-1;DOWN
2023-01-03T04:00;2023-01-03T04:15;17;EUR;MWh;NO;NO;;141.41;141.41;141.41;-1;DOWN
2023-01-03T04:15;2023-01-03T04:30;18;EUR;MWh;NO;NO;;143.38;143.38;143.38;-1;DOWN
2023-01-03T04:30;2023-01-03T04:45;19;EUR;MWh;NO;NO;;143.38;143.38;143.38;-1;DOWN
2023-01-03T04:45;2023-01-03T05:00;20;EUR;MWh;NO;NO;;;150.21;150.21;0;STABLE
2023-01-03T05:00;2023-01-03T05:15;21;EUR;MWh;NO;NO;;;149.16;149.16;0;STABLE
2023-01-03T05:15;2023-01-03T05:30;22;EUR;MWh;NO;NO;;;149.16;149.16;0;STABLE
2023-01-03T05:30;2023-01-03T05:45;23;EUR;MWh;NO;NO;181.41;;181.41;181.41;1;UP
2023-01-03T05:45;2023-01-03T06:00;24;EUR;MWh;NO;NO;268.91;;268.91;268.91;1;UP
2023-01-03T06:00;2023-01-03T06:15;25;EUR;MWh;NO;NO;268.91;;146.94;146.94;0;STABLE
2023-01-03T06:15;2023-01-03T06:30;26;EUR;MWh;NO;NO;;;146.94;146.94;0;STABLE
2023-01-03T06:30;2023-01-03T06:45;27;EUR;MWh;NO;NO;255.97;;255.97;255.97;1;UP
2023-01-03T06:45;2023-01-03T07:00;28;EUR;MWh;NO;NO;234.09;;234.09;234.09;1;UP
2023-01-03T07:00;2023-01-03T07:15;29;EUR;MWh;NO;NO;158.78;;158.78;158.78;1;UP
2023-01-03T07:15;2023-01-03T07:30;30;EUR;MWh;NO;NO;158.78;;190.4;190.4;0;STABLE
2023-01-03T07:30;2023-01-03T07:45;31;EUR;MWh;NO;NO;172.75;;172.75;172.75;1;UP
2023-01-03T07:45;2023-01-03T08:00;32;EUR;MWh;NO;NO;246.35;;246.35;246.35;1;UP
2023-01-03T08:00;2023-01-03T08:15;33;EUR;MWh;NO;NO;276.34;;276.34;276.34;1;UP
2023-01-03T08:15;2023-01-03T08:30;34;EUR;MWh;NO;NO;844;;844;844;1;UP
2023-01-03T08:30;2023-01-03T08:45;35;EUR;MWh;NO;NO;844;;844;844;1;UP
2023-01-03T08:45;2023-01-03T09:00;36;EUR;MWh;NO;NO;250.62;;250.62;250.62;1;UP
2023-01-03T09:00;2023-01-03T09:15;37;EUR;MWh;NO;NO;165.47;113.48;190.45;113.48;2;UP_AND_DOWN
2023-01-03T09:15;2023-01-03T09:30;38;EUR;MWh;NO;NO;165.47;;165.47;165.47;1;UP
2023-01-03T09:30;2023-01-03T09:45;39;EUR;MWh;NO;NO;;112.63;112.63;112.63;-1;DOWN
2023-01-03T09:45;2023-01-03T10:00;40;EUR;MWh;NO;NO;;114.47;114.47;114.47;-1;DOWN
2023-01-03T10:00;2023-01-03T10:15;41;EUR;MWh;NO;NO;167.75;117.75;190.48;117.75;2;UP_AND_DOWN
