Timeinterval Start Loc;Timeinterval End Loc;Isp;Currency Unit Name;Price Measurement Unit Name;Incident Reserve Up;Incident Reserve Down;Price Dispatch Up;Price Dispatch Down;Price Shortage;Price Surplus;Regulation State;Regulating Condition
2022-01-01T23:30;2022-01-01T23:45;95;EUR;MWh;NO;NO;;109.42;109.42;109.42;-1;DOWN
2022-01-01T23:45;2022-01-02T00:00;96;EUR;MWh;NO;NO;;-114.84;-114.84;-114.84;-1;DOWN
2022-01-02T00:00;2022-01-02T00:15;1;EUR;MWh;NO;NO;;-112.92;-112.92;-112.92;-1;DOWN
2022-01-02T00:15;2022-01-02T00:30;2;EUR;MWh;NO;NO;;-112.92;-112.92;-112.92;-1;DOWN
2022-01-02T00:30;2022-01-02T00:45;3;EUR;MWh;NO;NO;;-112.92;-112.92;-112.92;-1;DOWN
2022-01-02T00:45;2022-01-02T01:00;4;EUR;MWh;NO;NO;;-112.92;-112.92;-112.92;-1;DOWN
2022-01-02T01:00;2022-01-02T01:15;5;EUR;MWh;NO;NO;;-65.36;-65.36;-65.36;-1;DOWN
2022-01-02T01:15;2022-01-02T01:30;6;EUR;MWh;NO;NO;;-117.41;-117.41;-117.41;-1;DOWN
2022-01-02T01:30;2022-01-02T01:45;7;EUR;MWh;NO;NO;;-117.41;-117.41;-117.41;-1;DOWN
2022-01-02T01:45;2022-01-02T02:00;8;EUR;MWh;NO;NO;;-60.7;-60.7;-60.7;-1;DOWN
2022-01-02T02:00;2022-01-02T02:15;9;EUR;MWh;NO;NO;;;54.09;54.09;0;STABLE
2022-01-02T02:15;2022-01-02T02:30;10;EUR;MWh;NO;NO;;-119.53;-119.53;-119.53;-1;DOWN
2022-01-02T02:30;2022-01-02T02:45;11;EUR;MWh;NO;NO;;-121.03;-121.03;-121.03;-1;DOWN
2022-01-02T02:45;2022-01-02T03:00;12;EUR;MWh;NO;NO;;-12.32;-12.32;-12.32;-1;DOWN
2022-01-02T03:00;2022-01-02T03:15;13;EUR;MWh;NO;NO;116.81;;116.81;116.81;1;UP
2022-01-02T03:15;2022-01-02T03:30;14;EUR;MWh;NO;NO;116.81;;116.81;116.81;1;UP
2022-01-02T03:30;2022-01-02T03:45;15;EUR;MWh;NO;NO;;;54.01;54.01;0;STABLE
2022-01-02T03:45;2022-01-02T04:00;16;EUR;MWh;NO;NO;;-30.91;-30.91;-30.91;-1;DOWN
2022-01-02T04:00;2022-01-02T04:15;17;EUR;MWh;NO;NO;;-23.87;-23.87;-23.87;-1;DOWN
2022-01-02T04:15;2022-01-02T04:30;18;EUR;MWh;NO;NO;;-33.91;-33.91;-33.91;-1;DOWN
2022-01-02T04:30;2022-01-02T04:45;19;EUR;MWh;NO;NO;;-140.44;-140.44;-140.44;-1;DOWN
2022-01-02T04:45;2022-01-02T05:00;20;EUR;MWh;NO;NO;;-140.44;-140.44;-140.44;-1;DOWN
2022-01-02T05:00;2022-01-02T05:15;21;EUR;MWh;NO;NO;;-136.03;-136.03;-136.03;-1;DOWN
2022-01-02T05:15;2022-01-02T05:30;22;EUR;MWh;NO;NO;;-136.03;-136.03;-136.03;-1;DOWN
2022-01-02T05:30;2022-01-02T05:45;23;EUR;MWh;NO;NO;;-136.03;-136.03;-136.03;-1;DOWN
2022-01-02T05:45;2022-01-02T06:00;24;EUR;MWh;NO;NO;;-116.95;-116.95;-116.95;-1;DOWN
2022-01-02T06:00;2022-01-02T06:15;25;EUR;MWh;NO;NO;;-135.48;-135.48;-135.48;-1;DOWN
2022-01-02T06:15;2022-01-02T06:30;26;EUR;MWh;NO;NO;;-135.48;-135.48;-135.48;-1;DOWN
2022-01-02T06:30;2022-01-02T06:45;27;EUR;MWh;NO;NO;;-96.83;-96.83;-96.83;-1;DOWN
2022-01-02T06:45;2022-01-02T07:00;28;EUR;MWh;NO;NO;;-75.39;-75.39;-75.39;-1;DOWN
2022-01-02T07:00;2022-01-02T07:15;29;EUR;MWh;NO;NO;;;56.95;56.95;0;STABLE
2022-01-02T07:15;2022-01-02T07:30;30;EUR;MWh;NO;NO;;-55.66;-55.66;-55.66;-1;DOWN
2022-01-02T07:30;2022-01-02T07:45;31;EUR;MWh;NO;NO;;-49.75;-49.75;-49.75;-1;DOWN
2022-01-02T07:45;2022-01-02T08:00;32;EUR;MWh;NO;NO;135.59;-46.96;135.59;-46.96;2;UP_AND_DOWN
2022-01-02T08:00;2022-01-02T08:15;33;EUR;MWh;NO;NO;135.59;-44.9;135.59;-44.9;2;UP_AND_DOWN
2022-01-02T08:15;2022-01-02T08:30;34;EUR;MWh;NO;NO;;-80.31;-80.31;-80.31;-1;DOWN
2022-01-02T08:30;2022-01-02T08:45;35;EUR;MWh;NO;NO;;-8.86;-8.86;-8.86;-1;DOWN
2022-01-02T08:45;2022-01-02T09:00;36;EUR;MWh;NO;NO;;-8.86;-8.86;-8.86;-1;DOWN
2022-01-02T09:00;2022-01-02T09:15;37;EUR;MWh;NO;NO;;-10.45;-10.45;-10.45;-1;DOWN
2022-01-02T09:15;2022-01-02T09:30;38;EUR;MWh;NO;NO;;-8.82;-8.82;-8.82;-1;DOWN
2022-01-02T09:30;2022-01-02T09:45;39;EUR;MWh;NO;NO;;;54.41;54.41;0;STABLE
2022-01-02T09:45;2022-01-02T10:00;40;EUR;MWh;NO;NO;205.9;;205.9;205.9;1;UP
2022-01-02T10:00;2022-01-02T10:15;41;EUR;MWh;NO;NO;278.93;-80.31;278.93;-80.31;2;UP_AND_DOWN
2022-01-02T10:15;2022-01-02T10:30;42;EUR;MWh;NO;NO;;-23.87;-23.87;-23.87;-1;DOWN
2022-01-02T10:30;2022-01-02T10:45;43;EUR;MWh;NO;NO;;-33.91;-33.91;-33.91;-1;DOWN
2022-01-02T10:45;2022-01-02T11:00;44;EUR;MWh;NO;NO;;-99.91;-99.91;-99.91;-1;DOWN
2022-01-02T11:00;2022-01-02T11:15;45;EUR;MWh;NO;NO;;-8.86;-8.86;-8.86;-1;DOWN
2022-01-02T11:15;2022-01-02T11:30;46;EUR;MWh;NO;NO;;-33.91;-33.91;-33.91;-1;DOWN
2022-01-02T11:30;2022-01-02T11:45;47;EUR;MWh;NO;NO;143.83;-46.41;143.83;-46.41;2;UP_AND_DOWN
2022-01-02T11:45;2022-01-02T12:00;48;EUR;MWh;NO;NO;143.83;;143.83;143.83;1;UP
2022-01-02T12:00;2022-01-02T12:15;49;EUR;MWh;NO;NO;168.36;;168.36;168.36;1;UP
2022-01-02T12:15;2022-01-02T12:30;50;EUR;MWh;NO;NO;135.59;;135.59;135.59;1;UP
2022-01-02T12:30;2022-01-02T12:45;51;EUR;MWh;NO;NO;140.59;;140.59;140.59;1;UP
2022-01-02T12:45;2022-01-02T13:00;52;EUR;MWh;NO;NO;153.83;;153.83;153.83;1;UP
2022-01-02T13:00;2022-01-02T13:15;53;EUR;MWh;NO;NO;231.16;;231.16;231.16;1;UP
2022-01-02T13:15;2022-01-02T13:30;54;EUR;MWh;NO;NO;140.59;-11.36;-11.36;-11.36;-1;DOWN
2022-01-02T13:30;2022-01-02T13:45;55;EUR;MWh;NO;NO;135.59;-16.36;135.59;-16.36;2;UP_AND_DOWN
2022-01-02T13:45;2022-01-02T14:00;56;EUR;MWh;NO;NO;126.29;-16.36;126.29;-16.36;2;UP_AND_DOWN
2022-01-02T14:00;2022-01-02T14:15;57;EUR;MWh;NO;NO;;-33.91;-33.91;-33.91;-1;DOWN
2022-01-02T14:15;2022-01-02T14:30;58;EUR;MWh;NO;NO;;;54.39;54.39;0;STABLE
2022-01-02T14:30;2022-01-02T14:45;59;EUR;MWh;NO;NO;;-8.86;-8.86;-8.86;-1;DOWN
2022-01-02T14:45;2022-01-02T15:00;60;EUR;MWh;NO;NO;;-8.86;-8.86;-8.86;-1;DOWN
2022-01-02T15:00;2022-01-02T15:15;61;EUR;MWh;NO;NO;135.59;-95.01;135.59;-95.01;2;UP_AND_DOWN
2022-01-02T15:15;2022-01-02T15:30;62;EUR;MWh;NO;NO;145.59;;145.59;145.59;1;UP
2022-01-02T15:30;2022-01-02T15:45;63;EUR;MWh;NO;NO;153.83;;153.83;153.83;1;UP
2022-01-02T15:45;2022-01-02T16:00;64;EUR;MWh;NO;NO;182.32;;182.32;182.32;1;UP
2022-01-02T16:00;2022-01-02T16:15;65;EUR;MWh;NO;NO;145.59;-85;145.59;-85;2;UP_AND_DOWN
2022-01-02T16:15;2022-01-02T16:30;66;EUR;MWh;NO;NO;135.59;-85;135.59;135.59;1;UP
2022-01-02T16:30;2022-01-02T16:45;67;EUR;MWh;NO;NO;198.01;-85;198.01;198.01;1;UP
2022-01-02T16:45;2022-01-02T17:00;68;EUR;MWh;NO;NO;231.16;;231.16;231.16;1;UP
2022-01-02T17:00;2022-01-02T17:15;69;EUR;MWh;NO;NO;170.19;-70;170.19;-70;2;UP_AND_DOWN
2022-01-02T17:15;2022-01-02T17:30;70;EUR;MWh;NO;NO;226.18;-10.5;226.18;-10.5;2;UP_AND_DOWN
2022-01-02T17:30;2022-01-02T17:45;71;EUR;MWh;NO;NO;290;;290;290;1;UP
2022-01-02T17:45;2022-01-02T18:00;72;EUR;MWh;NO;NO;149.83;;149.83;149.83;1;UP
2022-01-02T18:00;2022-01-02T18:15;73;EUR;MWh;NO;NO;396.11;;396.11;396.11;1;UP
2022-01-02T18:15;2022-01-02T18:30;74;EUR;MWh;NO;NO;192.04;;192.04;192.04;1;UP
2022-01-02T18:30;2022-01-02T18:45;75;EUR;MWh;NO;NO;147.92;;147.92;147.92;1;UP
2022-01-02T18:45;2022-01-02T19:00;76;EUR;MWh;NO;NO;153.83;-11.87;153.83;-11.87;2;UP_AND_DOWN
2022-01-02T19:00;2022-01-02T19:15;77;EUR;MWh;NO;NO;146.83;;146.83;146.83;1;UP
2022-01-02T19:15;2022-01-02T19:30;78;EUR;MWh;NO;NO;130.18;;130.18;130.18;1;UP
2022-01-02T19:30;2022-01-02T19:45;79;EUR;MWh;NO;NO;135.18;;135.18;135.18;1;UP
2022-01-02T19:45;2022-01-02T20:00;80;EUR;MWh;NO;NO;100;;100;100;1;UP
2022-01-02T20:00;2022-01-02T20:15;81;EUR;MWh;NO;NO;163.83;;163.83;163.83;1;UP
2022-01-02T20:15;2022-01-02T20:30;82;EUR;MWh;NO;NO;130.18;-77.59;130.18;-77.59;2;UP_AND_DOWN
2022-01-02T20:30;2022-01-02T20:45;83;EUR;MWh;NO;NO;;-54.59;-54.59;-54.59;-1;DOWN
2022-01-02T20:45;2022-01-02T21:00;84;EUR;MWh;NO;NO;;-38.84;-38.84;-38.84;-1;DOWN
2022-01-02T21:00;2022-01-02T21:15;85;EUR;MWh;NO;NO;200.18;-16.36;200.18;-16.36;2;UP_AND_DOWN
2022-01-02T21:15;2022-01-02T21:30;86;EUR;MWh;NO;NO;157.35;-10.67;157.35;-10.67;2;UP_AND_DOWN
2022-01-02T21:30;2022-01-02T21:45;87;EUR;MWh;NO;NO;157.35;-44.89;-44.89;-44.89;-1;DOWN
2022-01-02T21:45;2022-01-02T22:00;88;EUR;MWh;NO;NO;;-81.41;-81.41;-81.41;-1;DOWN
2022-01-02T22:00;2022-01-02T22:15;89;EUR;MWh;NO;NO;146.83;-3.68;146.83;-3.68;2;UP_AND_DOWN
2022-01-02T22:15;2022-01-02T22:30;90;EUR;MWh;NO;NO;;-3.74;-3.74;-3.74;-1;DOWN
2022-01-02T22:30;2022-01-02T22:45;91;EUR;MWh;NO;NO;;-4.39;-4.39;-4.39;-1;DOWN
2022-01-02T22:45;2022-01-02T23:00;92;EUR;MWh;NO;NO;;-123.71;-123.71;-123.71;-1;DOWN
2022-01-02T23:00;2022-01-02T23:15;93;EUR;MWh;NO;NO;146.83;-137.07;146.83;-137.07;2;UP_AND_DOWN
2022-01-02T23:15;2022-01-02T23:30;94;EUR;MWh;NO;NO;;;54.41;54.41;0;STABLE
2022-01-02T23:30;2022-01-02T23:45;95;EUR;MWh;NO;NO;;;54.43;54.43;0;STABLE
2022-01-02T23:45;2022-01-03T00:00;96;EUR;MWh;NO;NO;;-13.5;-13.5;-13.5;-1;DOWN
2022-01-03T00:00;2022-01-03T00:15;1;EUR;MWh;NO;NO;;;74.36;74.36;0;STABLE
2022-01-03T00:15;2022-01-03T00:30;2;EUR;MWh;NO;NO;;;74.37;74.37;0;STABLE
2022-01-03T00:30;2022-01-03T00:45;3;EUR;MWh;NO;NO;;;74.36;74.36;0;STABLE
2022-01-03T00:45;2022-01-03T01:00;4;EUR;MWh;NO;NO;;-9.24;-9.24;-9.24;-1;DOWN
2022-01-03T01:00;2022-01-03T01:15;5;EUR;MWh;NO;NO;60;-9.24;60;60;1;UP
2022-01-03T01:15;2022-01-03T01:30;6;EUR;MWh;NO;NO;;;45;45;0;STABLE
2022-01-03T01:30;2022-01-03T01:45;7;EUR;MWh;NO;NO;;;45;45;0;STABLE
2022-01-03T01:45;2022-01-03T02:00;8;EUR;MWh;NO;NO;;-16;-16;-16;-1;DOWN
2022-01-03T02:00;2022-01-03T02:15;9;EUR;MWh;NO;NO;60;29.93;60;29.93;2;UP_AND_DOWN
2022-01-03T02:15;2022-01-03T02:30;10;EUR;MWh;NO;NO;60;;60;60;1;UP
2022-01-03T02:30;2022-01-03T02:45;11;EUR;MWh;NO;NO;60;;60;60;1;UP
2022-01-03T02:45;2022-01-03T03:00;12;EUR;MWh;NO;NO;;;44.97;44.97;0;STABLE
2022-01-03T03:00;2022-01-03T03:15;13;EUR;MWh;NO;NO;60;;60;60;1;UP
2022-01-03T03:15;2022-01-03T03:30;14;EUR;MWh;NO;NO;60;;60;60;1;UP
2022-01-03T03:30;2022-01-03T03:45;15;EUR;MWh;NO;NO;;;44.48;44.48;0;STABLE
2022-01-03T03:45;2022-01-03T04:00;16;EUR;MWh;NO;NO;60;;60;60;1;UP
2022-01-03T04:00;2022-01-03T04:15;17;EUR;MWh;NO;NO;496;24;496;24;2;UP_AND_DOWN
2022-01-03T04:15;2022-01-03T04:30;18;EUR;MWh;NO;NO;60;-10.23;60;-10.23;2;UP_AND_DOWN
2022-01-03T04:30;2022-01-03T04:45;19;EUR;MWh;NO;NO;60;;60;60;1;UP
2022-01-03T04:45;2022-01-03T05:00;20;EUR;MWh;NO;NO;60;;60;60;1;UP
2022-01-03T05:00;2022-01-03T05:15;21;EUR;MWh;NO;NO;60;-32.09;-32.09;-32.09;-1;DOWN
2022-01-03T05:15;2022-01-03T05:30;22;EUR;MWh;NO;NO;60;5;60;5;2;UP_AND_DOWN
2022-01-03T05:30;2022-01-03T05:45;23;EUR;MWh;NO;NO;60;;60;60;1;UP
2022-01-03T05:45;2022-01-03T06:00;24;EUR;MWh;NO;NO;143.83;;143.83;143.83;1;UP
2022-01-03T06:00;2022-01-03T06:15;25;EUR;MWh;NO;NO;174.76;65.97;174.76;65.97;2;UP_AND_DOWN
2022-01-03T06:15;2022-01-03T06:30;26;EUR;MWh;NO;NO;265.55;;265.55;265.55;1;UP
2022-01-03T06:30;2022-01-03T06:45;27;EUR;MWh;NO;NO;166.34;;166.34;166.34;1;UP
2022-01-03T06:45;2022-01-03T07:00;28;EUR;MWh;NO;NO;246.27;;246.27;246.27;1;UP
2022-01-03T07:00;2022-01-03T07:15;29;EUR;MWh;NO;NO;159.83;-79.66;159.83;-79.66;2;UP_AND_DOWN
2022-01-03T07:15;2022-01-03T07:30;30;EUR;MWh;NO;NO;192.94;;192.94;192.94;1;UP
2022-01-03T07:30;2022-01-03T07:45;31;EUR;MWh;NO;NO;203.98;;203.98;203.98;1;UP
2022-01-03T07:45;2022-01-03T08:00;32;EUR;MWh;NO;NO;274.83;;274.83;274.83;1;UP
2022-01-03T08:00;2022-01-03T08:15;33;EUR;MWh;NO;NO;274.83;-51.9;-51.9;-51.9;-1;DOWN
2022-01-03T08:15;2022-01-03T08:30;34;EUR;MWh;NO;NO;;80;80;80;-1;DOWN
2022-01-03T08:30;2022-01-03T08:45;35;EUR;MWh;NO;NO;153.83;80;153.83;153.83;1;UP
2022-01-03T08:45;2022-01-03T09:00;36;EUR;MWh;NO;NO;184.97;;184.97;184.97;1;UP
2022-01-03T09:00;2022-01-03T09:15;37;EUR;MWh;NO;NO;146.63;104.9;146.63;104.9;2;UP_AND_DOWN
2022-01-03T09:15;2022-01-03T09:30;38;EUR;MWh;NO;NO;163.83;;163.83;163.83;1;UP
