NUTS2_code,process,season,day_type,hour,load,temperature
CH04,heating_residential,,0,4,445.2,-10.0
CH04,heating_residential,,0,4,423.6,-9.0
CH04,heating_residential,,0,4,403.0,-8.0
CH04,heating_residential,,0,4,382.1,-7.0
CH04,heating_residential,,0,4,361.7,-6.0
CH04,heating_residential,,0,4,342.2,-5.0
CH04,heating_residential,,0,4,322.7,-4.0
CH04,heating_residential,,0,4,304.1,-3.0
CH04,heating_residential,,0,4,285.5,-2.0
CH04,heating_residential,,0,4,269.0,-1.0
CH04,heating_residential,,0,4,252.9,0.0
CH04,heating_residential,,0,4,236.5,1.0
CH04,heating_residential,,0,4,220.8,2.0
CH04,heating_residential,,0,4,203.9,3.0
CH04,heating_residential,,0,4,189.0,4.0
CH04,heating_residential,,0,4,174.2,5.0
CH04,heating_residential,,0,4,159.6,6.0
CH04,heating_residential,,0,4,145.9,7.0
CH04,heating_residential,,0,4,132.4,8.0
CH04,heating_residential,,0,4,117.6,9.0
CH04,heating_residential,,0,4,103.2,10.0
CH04,heating_residential,,0,4,89.1,11.0
CH04,heating_residential,,0,4,75.3,12.0
CH04,heating_residential,,0,4,61.8,13.0
CH04,heating_residential,,0,4,48.6,14.0
CH04,heating_residential,,0,4,30.6,15.0
CH04,heating_residential,,0,4,13.8,16.0
CH04,heating_residential,,0,4,13.8,17.0
CH04,heating_residential,,0,5,562.1,-15.0
CH04,heating_residential,,0,5,537.1,-14.0
CH04,heating_residential,,0,5,513.8,-13.0
CH04,heating_residential,,0,5,490.2,-12.0
CH04,heating_residential,,0,5,467.2,-11.0
CH04,heating_residential,,0,5,445.2,-10.0
CH04,heating_residential,,0,5,423.6,-9.0
CH04,heating_residential,,0,5,402.2,-8.0
CH04,heating_residential,,0,5,382.1,-7.0
CH04,heating_residential,,0,5,361.7,-6.0
CH04,heating_residential,,0,5,341.8,-5.0
CH04,heating_residential,,0,5,322.7,-4.0
CH04,heating_residential,,0,5,304.1,-3.0
CH04,heating_residential,,0,5,285.8,-2.0
CH04,heating_residential,,0,5,269.0,-1.0
CH04,heating_residential,,0,5,252.5,0.0
CH04,heating_residential,,0,5,236.5,1.0
CH04,heating_residential,,0,5,221.1,2.0
