NUTS2_code,process,season,day_type,hour,load,temperature
NL32,shw_tertiary,,2,2,16.4261,
NL32,shw_tertiary,,2,3,16.4337,
NL32,shw_tertiary,,2,4,16.5374,
NL32,shw_tertiary,,2,5,17.1581,
NL32,shw_tertiary,,2,6,17.7552,
NL32,shw_tertiary,,2,7,18.6756,
NL32,shw_tertiary,,2,8,19.8068,
NL32,shw_tertiary,,2,9,21.2734,
NL32,shw_tertiary,,2,10,22.3194,
NL32,shw_tertiary,,2,11,22.8119,
NL32,shw_tertiary,,2,12,22.9436,
NL32,shw_tertiary,,2,13,22.7855,
NL32,shw_tertiary,,2,14,22.4273,
NL32,shw_tertiary,,2,15,21.9162,
NL32,shw_tertiary,,2,16,21.1603,
NL32,shw_tertiary,,2,17,20.4718,
NL32,shw_tertiary,,2,18,20.1437,
NL32,shw_tertiary,,2,19,20.2157,
NL32,shw_tertiary,,2,20,20.38,
NL32,shw_tertiary,,2,21,20.4551,
NL32,shw_tertiary,,2,22,20.0245,
NL32,shw_tertiary,,2,23,19.4166,
NL32,shw_tertiary,,2,24,18.1587,
