"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"04/01/2023 02:00:00 - 04/01/2023 03:00:00","BZN|CH","Without Sequence","88.65","",""
"04/01/2023 03:00:00 - 04/01/2023 04:00:00","BZN|CH","Without Sequence","84.82","",""
"04/01/2023 04:00:00 - 04/01/2023 05:00:00","BZN|CH","Without Sequence","83.95","",""
"04/01/2023 05:00:00 - 04/01/2023 06:00:00","BZN|CH","Without Sequence","111.52","",""
"04/01/2023 06:00:00 - 04/01/2023 07:00:00","BZN|CH","Without Sequence","128.92","",""
"04/01/2023 07:00:00 - 04/01/2023 08:00:00","BZN|CH","Without Sequence","147.38","",""
"04/01/2023 08:00:00 - 04/01/2023 09:00:00","BZN|CH","Without Sequence","154.30","",""
"04/01/2023 09:00:00 - 04/01/2023 10:00:00","BZN|CH","Without Sequence","158.76","",""
"04/01/2023 10:00:00 - 04/01/2023 11:00:00","BZN|CH","Without Sequence","153.82","",""
"04/01/2023 11:00:00 - 04/01/2023 12:00:00","BZN|CH","Without Sequence","151.40","",""
"04/01/2023 12:00:00 - 04/01/2023 13:00:00","BZN|CH","Without Sequence","155.46","",""
"04/01/2023 13:00:00 - 04/01/2023 14:00:00","BZN|CH","Without Sequence","153.47","",""
"04/01/2023 14:00:00 - 04/01/2023 15:00:00","BZN|CH","Without Sequence","156.53","",""
"04/01/2023 15:00:00 - 04/01/2023 16:00:00","BZN|CH","Without Sequence","152.60","",""
"04/01/2023 16:00:00 - 04/01/2023 17:00:00","BZN|CH","Without Sequence","154.18","",""
"04/01/2023 17:00:00 - 04/01/2023 18:00:00","BZN|CH","Without Sequence","152.60","",""
"04/01/2023 18:00:00 - 04/01/2023 19:00:00","BZN|CH","Without Sequence","157.59","",""
"04/01/2023 19:00:00 - 04/01/2023 20:00:00","BZN|CH","Without Sequence","155.00","",""
"04/01/2023 20:00:00 - 04/01/2023 21:00:00","BZN|CH","Without Sequence","149.07","",""
"04/01/2023 21:00:00 - 04/01/2023 22:00:00","BZN|CH","Without Sequence","148.57","",""
"04/01/2023 22:00:00 - 04/01/2023 23:00:00","BZN|CH","Without Sequence","144.52","",""
"04/01/2023 23:00:00 - 05/01/2023 00:00:00","BZN|CH","Without Sequence","124.96","",""
"05/01/2023 00:00:00 - 05/01/2023 01:00:00","BZN|CH","Without Sequence","110.55","",""
"05/01/2023 01:00:00 - 05/01/2023 02:00:00","BZN|CH","Without Sequence","111.24","",""
"05/01/2023 02:00:00 - 05/01/2023 03:00:00","BZN|CH","Without Sequence","110.04","",""
"05/01/2023 03:00:00 - 05/01/2023 04:00:00","BZN|CH","Without Sequence","109.41","",""
"05/01/2023 04:00:00 - 05/01/2023 05:00:00","BZN|CH","Without Sequence","108.78","",""
"05/01/2023 05:00:00 - 05/01/2023 06:00:00","BZN|CH","Without Sequence","112.11","",""
"05/01/2023 06:00:00 - 05/01/2023 07:00:00","BZN|CH","Without Sequence","121.98","",""
"05/01/2023 07:00:00 - 05/01/2023 08:00:00","BZN|CH","Without Sequence","129.95","",""
"05/01/2023 08:00:00 - 05/01/2023 09:00:00","BZN|CH","Without Sequence","142.56","",""
"05/01/2023 09:00:00 - 05/01/2023 10:00:00","BZN|CH","Without Sequence","146.72","",""
"05/01/2023 10:00:00 - 05/01/2023 11:00:00","BZN|CH","Without Sequence","143.07","",""
"05/01/2023 11:00:00 - 05/01/2023 12:00:00","BZN|CH","Without Sequence","145.88","",""
"05/01/2023 12:00:00 - 05/01/2023 13:00:00","BZN|CH","Without Sequence","146.54","",""
"05/01/2023 13:00:00 - 05/01/2023 14:00:00","BZN|CH","Without Sequence","146.57","",""
"05/01/2023 14:00:00 - 05/01/2023 15:00:00","BZN|CH","Without Sequence","154.18","",""
"05/01/2023 15:00:00 - 05/01/2023 16:00:00","BZN|CH","Without Sequence","156.39","",""
"05/01/2023 16:00:00 - 05/01/2023 17:00:00","BZN|CH","Without Sequence","159.96","",""
"05/01/2023 17:00:00 - 05/01/2023 18:00:00","BZN|CH","Without Sequence","177.53","",""
"05/01/2023 18:00:00 - 05/01/2023 19:00:00","BZN|CH","Without Sequence","180.10","",""
"05/01/2023 19:00:00 - 05/01/2023 20:00:00","BZN|CH","Without Sequence","174.24","",""
"05/01/2023 20:00:00 - 05/01/2023 21:00:00","BZN|CH","Without Sequence","166.48","",""
"05/01/2023 21:00:00 - 05/01/2023 22:00:00","BZN|CH","Without Sequence","153.62","",""
"05/01/2023 22:00:00 - 05/01/2023 23:00:00","BZN|CH","Without Sequence","143.30","",""
"05/01/2023 23:00:00 - 06/01/2023 00:00:00","BZN|CH","Without Sequence","125.23","",""
"06/01/2023 00:00:00 - 06/01/2023 01:00:00","BZN|CH","Without Sequence","110.86","",""
"06/01/2023 01:00:00 - 06/01/2023 02:00:00","BZN|CH","Without Sequence","105.48","",""
"06/01/2023 02:00:00 - 06/01/2023 03:00:00","BZN|CH","Without Sequence","103.74","",""
"06/01/2023 03:00:00 - 06/01/2023 04:00:00","BZN|CH","Without Sequence","102.78","",""
"06/01/2023 04:00:00 - 06/01/2023 05:00:00","BZN|CH","Without Sequence","102.25","",""
"06/01/2023 05:00:00 - 06/01/2023 06:00:00","BZN|CH","Without Sequence","106.81","",""
"06/01/2023 06:00:00 - 06/01/2023 07:00:00","BZN|CH","Without Sequence","115.53","",""
"06/01/2023 07:00:00 - 06/01/2023 08:00:00","BZN|CH","Without Sequence","141.33","",""
"06/01/2023 08:00:00 - 06/01/2023 09:00:00","BZN|CH","Without Sequence","141.17","",""
"06/01/2023 09:00:00 - 06/01/2023 10:00:00","BZN|CH","Without Sequence","141.65","",""
"06/01/2023 10:00:00 - 06/01/2023 11:00:00","BZN|CH","Without Sequence","140.49","",""
"06/01/2023 11:00:00 - 06/01/2023 12:00:00","BZN|CH","Without Sequence","142.56","",""
"06/01/2023 12:00:00 - 06/01/2023 13:00:00","BZN|CH","Without Sequence","135.31","",""
"06/01/2023 13:00:00 - 06/01/2023 14:00:00","BZN|CH","Without Sequence","119.88","",""
"06/01/2023 14:00:00 - 06/01/2023 15:00:00","BZN|CH","Without Sequence","126.22","",""
"06/01/2023 15:00:00 - 06/01/2023 16:00:00","BZN|CH","Without Sequence","137.55","",""
"06/01/2023 16:00:00 - 06/01/2023 17:00:00","BZN|CH","Without Sequence","147.99","",""
"06/01/2023 17:00:00 - 06/01/2023 18:00:00","BZN|CH","Without Sequence","154.93","",""
"06/01/2023 18:00:00 - 06/01/2023 19:00:00","BZN|CH","Without Sequence","163.22","",""
"06/01/2023 19:00:00 - 06/01/2023 20:00:00","BZN|CH","Without Sequence","159.89","",""
"06/01/2023 20:00:00 - 06/01/2023 21:00:00","BZN|CH","Without Sequence","150.62","",""
"06/01/2023 21:00:00 - 06/01/2023 22:00:00","BZN|CH","Without Sequence","140.75","",""
"06/01/2023 22:00:00 - 06/01/2023 23:00:00","BZN|CH","Without Sequence","139.19","",""
"06/01/2023 23:00:00 - 07/01/2023 00:00:00","BZN|CH","Without Sequence","126.70","",""
"07/01/2023 00:00:00 - 07/01/2023 01:00:00","BZN|CH","Without Sequence","142.68","",""
"07/01/2023 01:00:00 - 07/01/2023 02:00:00","BZN|CH","Without Sequence","126.98","",""
"07/01/2023 02:00:00 - 07/01/2023 03:00:00","BZN|CH","Without Sequence","121.05","",""
"07/01/2023 03:00:00 - 07/01/2023 04:00:00","BZN|CH","Without Sequence","119.90","",""
"07/01/2023 04:00:00 - 07/01/2023 05:00:00","BZN|CH","Without Sequence","114.69","",""
"07/01/2023 05:00:00 - 07/01/2023 06:00:00","BZN|CH","Without Sequence","128.23","",""
"07/01/2023 06:00:00 - 07/01/2023 07:00:00","BZN|CH","Without Sequence","132.99","",""
"07/01/2023 07:00:00 - 07/01/2023 08:00:00","BZN|CH","Without Sequence","150.11","",""
"07/01/2023 08:00:00 - 07/01/2023 09:00:00","BZN|CH","Without Sequence","152.26","",""
"07/01/2023 09:00:00 - 07/01/2023 10:00:00","BZN|CH","Without Sequence","140.89","",""
"07/01/2023 10:00:00 - 07/01/2023 11:00:00","BZN|CH","Without Sequence","151.29","",""
"07/01/2023 11:00:00 - 07/01/2023 12:00:00","BZN|CH","Without Sequence","151.09","",""
"07/01/2023 12:00:00 - 07/01/2023 13:00:00","BZN|CH","Without Sequence","157.01","",""
"07/01/2023 13:00:00 - 07/01/2023 14:00:00","BZN|CH","Without Sequence","155.08","",""
"07/01/2023 14:00:00 - 07/01/2023 15:00:00","BZN|CH","Without Sequence","159.93","",""
"07/01/2023 15:00:00 - 07/01/2023 16:00:00","BZN|CH","Without Sequence","155.08","",""
"07/01/2023 16:00:00 - 07/01/2023 17:00:00","BZN|CH","Without Sequence","160.00","",""
"07/01/2023 17:00:00 - 07/01/2023 18:00:00","BZN|CH","Without Sequence","163.18","",""
"07/01/2023 18:00:00 - 07/01/2023 19:00:00","BZN|CH","Without Sequence","164.42","",""
"07/01/2023 19:00:00 - 07/01/2023 20:00:00","BZN|CH","Without Sequence","164.23","",""
"07/01/2023 20:00:00 - 07/01/2023 21:00:00","BZN|CH","Without Sequence","159.13","",""
"07/01/2023 21:00:00 - 07/01/2023 22:00:00","BZN|CH","Without Sequence","154.29","",""
"07/01/2023 22:00:00 - 07/01/2023 23:00:00","BZN|CH","Without Sequence","156.36","",""
"07/01/2023 23:00:00 - 08/01/2023 00:00:00","BZN|CH","Without Sequence","151.06","",""
"08/01/2023 00:00:00 - 08/01/2023 01:00:00","BZN|CH","Without Sequence","141.59","",""
"08/01/2023 01:00:00 - 08/01/2023 02:00:00","BZN|CH","Without Sequence","127.40","",""
"08/01/2023 02:00:00 - 08/01/2023 03:00:00","BZN|CH","Without Sequence","113.94","",""
"08/01/2023 03:00:00 - 08/01/2023 04:00:00","BZN|CH","Without Sequence","114.05","",""
"08/01/2023 04:00:00 - 08/01/2023 05:00:00","BZN|CH","Without Sequence","110.00","",""
"08/01/2023 05:00:00 - 08/01/2023 06:00:00","BZN|CH","Without Sequence","113.74","",""
"08/01/2023 06:00:00 - 08/01/2023 07:00:00","BZN|CH","Without Sequence","118.62","",""
"08/01/2023 07:00:00 - 08/01/2023 08:00:00","BZN|CH","Without Sequence","125.45","",""
"08/01/2023 08:00:00 - 08/01/2023 09:00:00","BZN|CH","Without Sequence","125.49","",""
"08/01/2023 09:00:00 - 08/01/2023 10:00:00","BZN|CH","Without Sequence","143.95","",""
"08/01/2023 10:00:00 - 08/01/2023 11:00:00","BZN|CH","Without Sequence","142.50","",""
"08/01/2023 11:00:00 - 08/01/2023 12:00:00","BZN|CH","Without Sequence","141.96","",""
"08/01/2023 12:00:00 - 08/01/2023 13:00:00","BZN|CH","Without Sequence","141.14","",""
"08/01/2023 13:00:00 - 08/01/2023 14:00:00","BZN|CH","Without Sequence","127.44","",""
"08/01/2023 14:00:00 - 08/01/2023 15:00:00","BZN|CH","Without Sequence","126.62","",""
"08/01/2023 15:00:00 - 08/01/2023 16:00:00","BZN|CH","Without Sequence","133.98","",""
"08/01/2023 16:00:00 - 08/01/2023 17:00:00","BZN|CH","Without Sequence","146.08","",""
"08/01/2023 17:00:00 - 08/01/2023 18:00:00","BZN|CH","Without Sequence","158.20","",""
"08/01/2023 18:00:00 - 08/01/2023 19:00:00","BZN|CH","Without Sequence","156.00","",""
"08/01/2023 19:00:00 - 08/01/2023 20:00:00","BZN|CH","Without Sequence","155.20","",""
"08/01/2023 20:00:00 - 08/01/2023 21:00:00","BZN|CH","Without Sequence","141.33","",""
"08/01/2023 21:00:00 - 08/01/2023 22:00:00","BZN|CH","Without Sequence","143.66","",""
"08/01/2023 22:00:00 - 08/01/2023 23:00:00","BZN|CH","Without Sequence","131.80","",""
"08/01/2023 23:00:00 - 09/01/2023 00:00:00","BZN|CH","Without Sequence","113.30","",""
"09/01/2023 00:00:00 - 09/01/2023 01:00:00","BZN|CH","Without Sequence","96.03","",""
"09/01/2023 01:00:00 - 09/01/2023 02:00:00","BZN|CH","Without Sequence","77.52","",""
"09/01/2023 02:00:00 - 09/01/2023 03:00:00","BZN|CH","Without Sequence","55.08","",""
"09/01/2023 03:00:00 - 09/01/2023 04:00:00","BZN|CH","Without Sequence","45.51","",""
"09/01/2023 04:00:00 - 09/01/2023 05:00:00","BZN|CH","Without Sequence","57.28","",""
"09/01/2023 05:00:00 - 09/01/2023 06:00:00","BZN|CH","Without Sequence","118.47","",""
"09/01/2023 06:00:00 - 09/01/2023 07:00:00","BZN|CH","Without Sequence","136.67","",""
"09/01/2023 07:00:00 - 09/01/2023 08:00:00","BZN|CH","Without Sequence","162.31","",""
"09/01/2023 08:00:00 - 09/01/2023 09:00:00","BZN|CH","Without Sequence","175.08","",""
"09/01/2023 09:00:00 - 09/01/2023 10:00:00","BZN|CH","Without Sequence","172.54","",""
"09/01/2023 10:00:00 - 09/01/2023 11:00:00","BZN|CH","Without Sequence","166.07","",""
"09/01/2023 11:00:00 - 09/01/2023 12:00:00","BZN|CH","Without Sequence","172.17","",""
"09/01/2023 12:00:00 - 09/01/2023 13:00:00","BZN|CH","Without Sequence","163.42","",""
"09/01/2023 13:00:00 - 09/01/2023 14:00:00","BZN|CH","Without Sequence","162.35","",""
"09/01/2023 14:00:00 - 09/01/2023 15:00:00","BZN|CH","Without Sequence","162.50","",""
"09/01/2023 15:00:00 - 09/01/2023 16:00:00","BZN|CH","Without Sequence","177.52","",""
"09/01/2023 16:00:00 - 09/01/2023 17:00:00","BZN|CH","Without Sequence","179.82","",""
"09/01/2023 17:00:00 - 09/01/2023 18:00:00","BZN|CH","Without Sequence","182.09","",""
"09/01/2023 18:00:00 - 09/01/2023 19:00:00","BZN|CH","Without Sequence","182.72","",""
"09/01/2023 19:00:00 - 09/01/2023 20:00:00","BZN|CH","Without Sequence","179.93","",""
"09/01/2023 20:00:00 - 09/01/2023 21:00:00","BZN|CH","Without Sequence","167.34","",""
"09/01/2023 21:00:00 - 09/01/2023 22:00:00","BZN|CH","Without Sequence","145.94","",""
"09/01/2023 22:00:00 - 09/01/2023 23:00:00","BZN|CH","Without Sequence","144.32","",""
"09/01/2023 23:00:00 - 10/01/2023 00:00:00","BZN|CH","Without Sequence","139.58","",""
"10/01/2023 00:00:00 - 10/01/2023 01:00:00","BZN|CH","Without Sequence","143.22","",""
"10/01/2023 01:00:00 - 10/01/2023 02:00:00","BZN|CH","Without Sequence","134.37","",""
"10/01/2023 02:00:00 - 10/01/2023 03:00:00","BZN|CH","Without Sequence","128.00","",""
"10/01/2023 03:00:00 - 10/01/2023 04:00:00","BZN|CH","Without Sequence","126.30","",""
"10/01/2023 04:00:00 - 10/01/2023 05:00:00","BZN|CH","Without Sequence","126.69","",""
"10/01/2023 05:00:00 - 10/01/2023 06:00:00","BZN|CH","Without Sequence","139.66","",""
"10/01/2023 06:00:00 - 10/01/2023 07:00:00","BZN|CH","Without Sequence","147.27","",""
"10/01/2023 07:00:00 - 10/01/2023 08:00:00","BZN|CH","Without Sequence","180.15","",""
"10/01/2023 08:00:00 - 10/01/2023 09:00:00","BZN|CH","Without Sequence","185.33","",""
"10/01/2023 09:00:00 - 10/01/2023 10:00:00","BZN|CH","Without Sequence","185.30","",""
"10/01/2023 10:00:00 - 10/01/2023 11:00:00","BZN|CH","Without Sequence","178.61","",""
"10/01/2023 11:00:00 - 10/01/2023 12:00:00","BZN|CH","Without Sequence","168.76","",""
"10/01/2023 12:00:00 - 10/01/2023 13:00:00","BZN|CH","Without Sequence","168.71","",""
"10/01/2023 13:00:00 - 10/01/2023 14:00:00","BZN|CH","Without Sequence","168.00","",""
"10/01/2023 14:00:00 - 10/01/2023 15:00:00","BZN|CH","Without Sequence","174.02","",""
"10/01/2023 15:00:00 - 10/01/2023 16:00:00","BZN|CH","Without Sequence","164.34","",""
"10/01/2023 16:00:00 - 10/01/2023 17:00:00","BZN|CH","Without Sequence","164.92","",""
"10/01/2023 17:00:00 - 10/01/2023 18:00:00","BZN|CH","Without Sequence","179.91","",""
"10/01/2023 18:00:00 - 10/01/2023 19:00:00","BZN|CH","Without Sequence","182.60","",""
"10/01/2023 19:00:00 - 10/01/2023 20:00:00","BZN|CH","Without Sequence","181.98","",""
"10/01/2023 20:00:00 - 10/01/2023 21:00:00","BZN|CH","Without Sequence","184.71","",""
"10/01/2023 21:00:00 - 10/01/2023 22:00:00","BZN|CH","Without Sequence","172.44","",""
"10/01/2023 22:00:00 - 10/01/2023 23:00:00","BZN|CH","Without Sequence","160.97","",""
"10/01/2023 23:00:00 - 11/01/2023 00:00:00","BZN|CH","Without Sequence","154.09","",""
"11/01/2023 00:00:00 - 11/01/2023 01:00:00","BZN|CH","Without Sequence","152.29","",""
"11/01/2023 01:00:00 - 11/01/2023 02:00:00","BZN|CH","Without Sequence","139.36","",""
"11/01/2023 02:00:00 - 11/01/2023 03:00:00","BZN|CH","Without Sequence","135.09","",""
"11/01/2023 03:00:00 - 11/01/2023 04:00:00","BZN|CH","Without Sequence","131.38","",""
"11/01/2023 04:00:00 - 11/01/2023 05:00:00","BZN|CH","Without Sequence","137.09","",""
"11/01/2023 05:00:00 - 11/01/2023 06:00:00","BZN|CH","Without Sequence","154.93","",""
"11/01/2023 06:00:00 - 11/01/2023 07:00:00","BZN|CH","Without Sequence","184.16","",""
"11/01/2023 07:00:00 - 11/01/2023 08:00:00","BZN|CH","Without Sequence","190.28","",""
"11/01/2023 08:00:00 - 11/01/2023 09:00:00","BZN|CH","Without Sequence","180.10","",""
"11/01/2023 09:00:00 - 11/01/2023 10:00:00","BZN|CH","Without Sequence","180.04","",""
"11/01/2023 10:00:00 - 11/01/2023 11:00:00","BZN|CH","Without Sequence","183.07","",""
"11/01/2023 11:00:00 - 11/01/2023 12:00:00","BZN|CH","Without Sequence","188.70","",""
"11/01/2023 12:00:00 - 11/01/2023 13:00:00","BZN|CH","Without Sequence","180.56","",""
"11/01/2023 13:00:00 - 11/01/2023 14:00:00","BZN|CH","Without Sequence","185.87","",""
"11/01/2023 14:00:00 - 11/01/2023 15:00:00","BZN|CH","Without Sequence","189.97","",""
"11/01/2023 15:00:00 - 11/01/2023 16:00:00","BZN|CH","Without Sequence","184.61","",""
"11/01/2023 16:00:00 - 11/01/2023 17:00:00","BZN|CH","Without Sequence","185.89","",""
"11/01/2023 17:00:00 - 11/01/2023 18:00:00","BZN|CH","Without Sequence","188.56","",""
"11/01/2023 18:00:00 - 11/01/2023 19:00:00","BZN|CH","Without Sequence","190.31","",""
"11/01/2023 19:00:00 - 11/01/2023 20:00:00","BZN|CH","Without Sequence","188.84","",""
"11/01/2023 20:00:00 - 11/01/2023 21:00:00","BZN|CH","Without Sequence","190.14","",""
"11/01/2023 21:00:00 - 11/01/2023 22:00:00","BZN|CH","Without Sequence","189.57","",""
"11/01/2023 22:00:00 - 11/01/2023 23:00:00","BZN|CH","Without Sequence","187.89","",""
"11/01/2023 23:00:00 - 12/01/2023 00:00:00","BZN|CH","Without Sequence","172.65","",""
"12/01/2023 00:00:00 - 12/01/2023 01:00:00","BZN|CH","Without Sequence","157.37","",""
"12/01/2023 01:00:00 - 12/01/2023 02:00:00","BZN|CH","Without Sequence","147.67","",""
"12/01/2023 02:00:00 - 12/01/2023 03:00:00","BZN|CH","Without Sequence","141.24","",""
"12/01/2023 03:00:00 - 12/01/2023 04:00:00","BZN|CH","Without Sequence","135.55","",""
"12/01/2023 04:00:00 - 12/01/2023 05:00:00","BZN|CH","Without Sequence","137.15","",""
"12/01/2023 05:00:00 - 12/01/2023 06:00:00","BZN|CH","Without Sequence","143.07","",""
"12/01/2023 06:00:00 - 12/01/2023 07:00:00","BZN|CH","Without Sequence","184.95","",""
"12/01/2023 07:00:00 - 12/01/2023 08:00:00","BZN|CH","Without Sequence","185.55","",""
"12/01/2023 08:00:00 - 12/01/2023 09:00:00","BZN|CH","Without Sequence","185.15","",""
"12/01/2023 09:00:00 - 12/01/2023 10:00:00","BZN|CH","Without Sequence","185.05","",""
"12/01/2023 10:00:00 - 12/01/2023 11:00:00","BZN|CH","Without Sequence","184.91","",""
"12/01/2023 11:00:00 - 12/01/2023 12:00:00","BZN|CH","Without Sequence","179.66","",""
