"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"02/01/2021 05:00:00 - 02/01/2021 06:00:00","BZN|CH","Without Sequence","42.85","",""
"02/01/2021 06:00:00 - 02/01/2021 07:00:00","BZN|CH","Without Sequence","45.26","",""
"02/01/2021 07:00:00 - 02/01/2021 08:00:00","BZN|CH","Without Sequence","49.16","",""
"02/01/2021 08:00:00 - 02/01/2021 09:00:00","BZN|CH","Without Sequence","53.27","",""
"02/01/2021 09:00:00 - 02/01/2021 10:00:00","BZN|CH","Without Sequence","58.83","",""
"02/01/2021 10:00:00 - 02/01/2021 11:00:00","BZN|CH","Without Sequence","59.45","",""
"02/01/2021 11:00:00 - 02/01/2021 12:00:00","BZN|CH","Without Sequence","59.75","",""
"02/01/2021 12:00:00 - 02/01/2021 13:00:00","BZN|CH","Without Sequence","60.19","",""
"02/01/2021 13:00:00 - 02/01/2021 14:00:00","BZN|CH","Without Sequence","59.19","",""
"02/01/2021 14:00:00 - 02/01/2021 15:00:00","BZN|CH","Without Sequence","57.76","",""
"02/01/2021 15:00:00 - 02/01/2021 16:00:00","BZN|CH","Without Sequence","59.17","",""
"02/01/2021 16:00:00 - 02/01/2021 17:00:00","BZN|CH","Without Sequence","61.71","",""
"02/01/2021 17:00:00 - 02/01/2021 18:00:00","BZN|CH","Without Sequence","64.53","",""
"02/01/2021 18:00:00 - 02/01/2021 19:00:00","BZN|CH","Without Sequence","64.79","",""
"02/01/2021 19:00:00 - 02/01/2021 20:00:00","BZN|CH","Without Sequence","64.08","",""
"02/01/2021 20:00:00 - 02/01/2021 21:00:00","BZN|CH","Without Sequence","61.47","",""
"02/01/2021 21:00:00 - 02/01/2021 22:00:00","BZN|CH","Without Sequence","58.58","",""
"02/01/2021 22:00:00 - 02/01/2021 23:00:00","BZN|CH","Without Sequence","57.88","",""
"02/01/2021 23:00:00 - 03/01/2021 00:00:00","BZN|CH","Without Sequence","56.03","",""
"03/01/2021 00:00:00 - 03/01/2021 01:00:00","BZN|CH","Without Sequence","48.95","",""
"03/01/2021 01:00:00 - 03/01/2021 02:00:00","BZN|CH","Without Sequence","42.03","",""
"03/01/2021 02:00:00 - 03/01/2021 03:00:00","BZN|CH","Without Sequence","39.80","",""
"03/01/2021 03:00:00 - 03/01/2021 04:00:00","BZN|CH","Without Sequence","36.77","",""
"03/01/2021 04:00:00 - 03/01/2021 05:00:00","BZN|CH","Without Sequence","34.87","",""
"03/01/2021 05:00:00 - 03/01/2021 06:00:00","BZN|CH","Without Sequence","35.26","",""
"03/01/2021 06:00:00 - 03/01/2021 07:00:00","BZN|CH","Without Sequence","36.45","",""
"03/01/2021 07:00:00 - 03/01/2021 08:00:00","BZN|CH","Without Sequence","41.01","",""
"03/01/2021 08:00:00 - 03/01/2021 09:00:00","BZN|CH","Without Sequence","42.80","",""
"03/01/2021 09:00:00 - 03/01/2021 10:00:00","BZN|CH","Without Sequence","49.06","",""
"03/01/2021 10:00:00 - 03/01/2021 11:00:00","BZN|CH","Without Sequence","50.14","",""
"03/01/2021 11:00:00 - 03/01/2021 12:00:00","BZN|CH","Without Sequence","50.80","",""
"03/01/2021 12:00:00 - 03/01/2021 13:00:00","BZN|CH","Without Sequence","52.65","",""
"03/01/2021 13:00:00 - 03/01/2021 14:00:00","BZN|CH","Without Sequence","50.31","",""
"03/01/2021 14:00:00 - 03/01/2021 15:00:00","BZN|CH","Without Sequence","49.98","",""
"03/01/2021 15:00:00 - 03/01/2021 16:00:00","BZN|CH","Without Sequence","50.17","",""
"03/01/2021 16:00:00 - 03/01/2021 17:00:00","BZN|CH","Without Sequence","52.78","",""
"03/01/2021 17:00:00 - 03/01/2021 18:00:00","BZN|CH","Without Sequence","57.77","",""
"03/01/2021 18:00:00 - 03/01/2021 19:00:00","BZN|CH","Without Sequence","60.59","",""
"03/01/2021 19:00:00 - 03/01/2021 20:00:00","BZN|CH","Without Sequence","60.93","",""
"03/01/2021 20:00:00 - 03/01/2021 21:00:00","BZN|CH","Without Sequence","60.09","",""
"03/01/2021 21:00:00 - 03/01/2021 22:00:00","BZN|CH","Without Sequence","57.99","",""
"03/01/2021 22:00:00 - 03/01/2021 23:00:00","BZN|CH","Without Sequence","56.94","",""
"03/01/2021 23:00:00 - 04/01/2021 00:00:00","BZN|CH","Without Sequence","55.04","",""
"04/01/2021 00:00:00 - 04/01/2021 01:00:00","BZN|CH","Without Sequence","50.28","",""
"04/01/2021 01:00:00 - 04/01/2021 02:00:00","BZN|CH","Without Sequence","45.45","",""
"04/01/2021 02:00:00 - 04/01/2021 03:00:00","BZN|CH","Without Sequence","44.50","",""
"04/01/2021 03:00:00 - 04/01/2021 04:00:00","BZN|CH","Without Sequence","40.86","",""
"04/01/2021 04:00:00 - 04/01/2021 05:00:00","BZN|CH","Without Sequence","41.17","",""
"04/01/2021 05:00:00 - 04/01/2021 06:00:00","BZN|CH","Without Sequence","46.09","",""
"04/01/2021 06:00:00 - 04/01/2021 07:00:00","BZN|CH","Without Sequence","58.19","",""
"04/01/2021 07:00:00 - 04/01/2021 08:00:00","BZN|CH","Without Sequence","63.08","",""
"04/01/2021 08:00:00 - 04/01/2021 09:00:00","BZN|CH","Without Sequence","67.82","",""
"04/01/2021 09:00:00 - 04/01/2021 10:00:00","BZN|CH","Without Sequence","67.72","",""
"04/01/2021 10:00:00 - 04/01/2021 11:00:00","BZN|CH","Without Sequence","67.18","",""
"04/01/2021 11:00:00 - 04/01/2021 12:00:00","BZN|CH","Without Sequence","67.79","",""
"04/01/2021 12:00:00 - 04/01/2021 13:00:00","BZN|CH","Without Sequence","67.58","",""
"04/01/2021 13:00:00 - 04/01/2021 14:00:00","BZN|CH","Without Sequence","66.92","",""
"04/01/2021 14:00:00 - 04/01/2021 15:00:00","BZN|CH","Without Sequence","66.83","",""
"04/01/2021 15:00:00 - 04/01/2021 16:00:00","BZN|CH","Without Sequence","66.55","",""
"04/01/2021 16:00:00 - 04/01/2021 17:00:00","BZN|CH","Without Sequence","67.82","",""
"04/01/2021 17:00:00 - 04/01/2021 18:00:00","BZN|CH","Without Sequence","71.94","",""
"04/01/2021 18:00:00 - 04/01/2021 19:00:00","BZN|CH","Without Sequence","69.54","",""
"04/01/2021 19:00:00 - 04/01/2021 20:00:00","BZN|CH","Without Sequence","68.92","",""
"04/01/2021 20:00:00 - 04/01/2021 21:00:00","BZN|CH","Without Sequence","66.07","",""
"04/01/2021 21:00:00 - 04/01/2021 22:00:00","BZN|CH","Without Sequence","60.00","",""
"04/01/2021 22:00:00 - 04/01/2021 23:00:00","BZN|CH","Without Sequence","59.12","",""
"04/01/2021 23:00:00 - 05/01/2021 00:00:00","BZN|CH","Without Sequence","56.42","",""
"05/01/2021 00:00:00 - 05/01/2021 01:00:00","BZN|CH","Without Sequence","51.65","",""
"05/01/2021 01:00:00 - 05/01/2021 02:00:00","BZN|CH","Without Sequence","50.07","",""
"05/01/2021 02:00:00 - 05/01/2021 03:00:00","BZN|CH","Without Sequence","47.22","",""
"05/01/2021 03:00:00 - 05/01/2021 04:00:00","BZN|CH","Without Sequence","45.25","",""
"05/01/2021 04:00:00 - 05/01/2021 05:00:00","BZN|CH","Without Sequence","44.81","",""
"05/01/2021 05:00:00 - 05/01/2021 06:00:00","BZN|CH","Without Sequence","48.45","",""
"05/01/2021 06:00:00 - 05/01/2021 07:00:00","BZN|CH","Without Sequence","57.23","",""
"05/01/2021 07:00:00 - 05/01/2021 08:00:00","BZN|CH","Without Sequence","61.55","",""
"05/01/2021 08:00:00 - 05/01/2021 09:00:00","BZN|CH","Without Sequence","63.89","",""
"05/01/2021 09:00:00 - 05/01/2021 10:00:00","BZN|CH","Without Sequence","63.99","",""
"05/01/2021 10:00:00 - 05/01/2021 11:00:00","BZN|CH","Without Sequence","64.04","",""
"05/01/2021 11:00:00 - 05/01/2021 12:00:00","BZN|CH","Without Sequence","63.72","",""
"05/01/2021 12:00:00 - 05/01/2021 13:00:00","BZN|CH","Without Sequence","63.75","",""
"05/01/2021 13:00:00 - 05/01/2021 14:00:00","BZN|CH","Without Sequence","63.03","",""
"05/01/2021 14:00:00 - 05/01/2021 15:00:00","BZN|CH","Without Sequence","61.96","",""
"05/01/2021 15:00:00 - 05/01/2021 16:00:00","BZN|CH","Without Sequence","61.88","",""
"05/01/2021 16:00:00 - 05/01/2021 17:00:00","BZN|CH","Without Sequence","63.61","",""
"05/01/2021 17:00:00 - 05/01/2021 18:00:00","BZN|CH","Without Sequence","67.30","",""
"05/01/2021 18:00:00 - 05/01/2021 19:00:00","BZN|CH","Without Sequence","65.60","",""
"05/01/2021 19:00:00 - 05/01/2021 20:00:00","BZN|CH","Without Sequence","64.08","",""
"05/01/2021 20:00:00 - 05/01/2021 21:00:00","BZN|CH","Without Sequence","62.67","",""
"05/01/2021 21:00:00 - 05/01/2021 22:00:00","BZN|CH","Without Sequence","59.50","",""
"05/01/2021 22:00:00 - 05/01/2021 23:00:00","BZN|CH","Without Sequence","58.61","",""
"05/01/2021 23:00:00 - 06/01/2021 00:00:00","BZN|CH","Without Sequence","55.36","",""
"06/01/2021 00:00:00 - 06/01/2021 01:00:00","BZN|CH","Without Sequence","55.23","",""
"06/01/2021 01:00:00 - 06/01/2021 02:00:00","BZN|CH","Without Sequence","52.07","",""
"06/01/2021 02:00:00 - 06/01/2021 03:00:00","BZN|CH","Without Sequence","51.08","",""
"06/01/2021 03:00:00 - 06/01/2021 04:00:00","BZN|CH","Without Sequence","48.75","",""
"06/01/2021 04:00:00 - 06/01/2021 05:00:00","BZN|CH","Without Sequence","47.66","",""
"06/01/2021 05:00:00 - 06/01/2021 06:00:00","BZN|CH","Without Sequence","50.37","",""
"06/01/2021 06:00:00 - 06/01/2021 07:00:00","BZN|CH","Without Sequence","55.17","",""
"06/01/2021 07:00:00 - 06/01/2021 08:00:00","BZN|CH","Without Sequence","60.09","",""
"06/01/2021 08:00:00 - 06/01/2021 09:00:00","BZN|CH","Without Sequence","59.80","",""
"06/01/2021 09:00:00 - 06/01/2021 10:00:00","BZN|CH","Without Sequence","60.55","",""
"06/01/2021 10:00:00 - 06/01/2021 11:00:00","BZN|CH","Without Sequence","60.64","",""
"06/01/2021 11:00:00 - 06/01/2021 12:00:00","BZN|CH","Without Sequence","60.69","",""
"06/01/2021 12:00:00 - 06/01/2021 13:00:00","BZN|CH","Without Sequence","60.96","",""
"06/01/2021 13:00:00 - 06/01/2021 14:00:00","BZN|CH","Without Sequence","60.63","",""
"06/01/2021 14:00:00 - 06/01/2021 15:00:00","BZN|CH","Without Sequence","60.14","",""
"06/01/2021 15:00:00 - 06/01/2021 16:00:00","BZN|CH","Without Sequence","60.63","",""
"06/01/2021 16:00:00 - 06/01/2021 17:00:00","BZN|CH","Without Sequence","60.66","",""
"06/01/2021 17:00:00 - 06/01/2021 18:00:00","BZN|CH","Without Sequence","62.31","",""
"06/01/2021 18:00:00 - 06/01/2021 19:00:00","BZN|CH","Without Sequence","62.42","",""
"06/01/2021 19:00:00 - 06/01/2021 20:00:00","BZN|CH","Without Sequence","61.41","",""
"06/01/2021 20:00:00 - 06/01/2021 21:00:00","BZN|CH","Without Sequence","61.02","",""
"06/01/2021 21:00:00 - 06/01/2021 22:00:00","BZN|CH","Without Sequence","58.68","",""
"06/01/2021 22:00:00 - 06/01/2021 23:00:00","BZN|CH","Without Sequence","58.32","",""
"06/01/2021 23:00:00 - 07/01/2021 00:00:00","BZN|CH","Without Sequence","55.22","",""
"07/01/2021 00:00:00 - 07/01/2021 01:00:00","BZN|CH","Without Sequence","55.65","",""
"07/01/2021 01:00:00 - 07/01/2021 02:00:00","BZN|CH","Without Sequence","52.61","",""
"07/01/2021 02:00:00 - 07/01/2021 03:00:00","BZN|CH","Without Sequence","51.37","",""
"07/01/2021 03:00:00 - 07/01/2021 04:00:00","BZN|CH","Without Sequence","51.14","",""
"07/01/2021 04:00:00 - 07/01/2021 05:00:00","BZN|CH","Without Sequence","50.10","",""
"07/01/2021 05:00:00 - 07/01/2021 06:00:00","BZN|CH","Without Sequence","52.89","",""
"07/01/2021 06:00:00 - 07/01/2021 07:00:00","BZN|CH","Without Sequence","59.94","",""
"07/01/2021 07:00:00 - 07/01/2021 08:00:00","BZN|CH","Without Sequence","68.51","",""
"07/01/2021 08:00:00 - 07/01/2021 09:00:00","BZN|CH","Without Sequence","75.43","",""
"07/01/2021 09:00:00 - 07/01/2021 10:00:00","BZN|CH","Without Sequence","77.49","",""
"07/01/2021 10:00:00 - 07/01/2021 11:00:00","BZN|CH","Without Sequence","78.71","",""
"07/01/2021 11:00:00 - 07/01/2021 12:00:00","BZN|CH","Without Sequence","79.93","",""
"07/01/2021 12:00:00 - 07/01/2021 13:00:00","BZN|CH","Without Sequence","78.69","",""
"07/01/2021 13:00:00 - 07/01/2021 14:00:00","BZN|CH","Without Sequence","79.11","",""
"07/01/2021 14:00:00 - 07/01/2021 15:00:00","BZN|CH","Without Sequence","79.36","",""
"07/01/2021 15:00:00 - 07/01/2021 16:00:00","BZN|CH","Without Sequence","83.29","",""
"07/01/2021 16:00:00 - 07/01/2021 17:00:00","BZN|CH","Without Sequence","87.35","",""
"07/01/2021 17:00:00 - 07/01/2021 18:00:00","BZN|CH","Without Sequence","94.81","",""
"07/01/2021 18:00:00 - 07/01/2021 19:00:00","BZN|CH","Without Sequence","93.43","",""
"07/01/2021 19:00:00 - 07/01/2021 20:00:00","BZN|CH","Without Sequence","81.44","",""
"07/01/2021 20:00:00 - 07/01/2021 21:00:00","BZN|CH","Without Sequence","69.30","",""
"07/01/2021 21:00:00 - 07/01/2021 22:00:00","BZN|CH","Without Sequence","63.88","",""
"07/01/2021 22:00:00 - 07/01/2021 23:00:00","BZN|CH","Without Sequence","60.88","",""
"07/01/2021 23:00:00 - 08/01/2021 00:00:00","BZN|CH","Without Sequence","58.64","",""
"08/01/2021 00:00:00 - 08/01/2021 01:00:00","BZN|CH","Without Sequence","59.58","",""
"08/01/2021 01:00:00 - 08/01/2021 02:00:00","BZN|CH","Without Sequence","58.26","",""
"08/01/2021 02:00:00 - 08/01/2021 03:00:00","BZN|CH","Without Sequence","57.61","",""
"08/01/2021 03:00:00 - 08/01/2021 04:00:00","BZN|CH","Without Sequence","56.21","",""
"08/01/2021 04:00:00 - 08/01/2021 05:00:00","BZN|CH","Without Sequence","55.31","",""
"08/01/2021 05:00:00 - 08/01/2021 06:00:00","BZN|CH","Without Sequence","57.93","",""
"08/01/2021 06:00:00 - 08/01/2021 07:00:00","BZN|CH","Without Sequence","63.60","",""
"08/01/2021 07:00:00 - 08/01/2021 08:00:00","BZN|CH","Without Sequence","79.41","",""
"08/01/2021 08:00:00 - 08/01/2021 09:00:00","BZN|CH","Without Sequence","98.20","",""
"08/01/2021 09:00:00 - 08/01/2021 10:00:00","BZN|CH","Without Sequence","102.03","",""
"08/01/2021 10:00:00 - 08/01/2021 11:00:00","BZN|CH","Without Sequence","101.08","",""
"08/01/2021 11:00:00 - 08/01/2021 12:00:00","BZN|CH","Without Sequence","100.74","",""
"08/01/2021 12:00:00 - 08/01/2021 13:00:00","BZN|CH","Without Sequence","97.70","",""
"08/01/2021 13:00:00 - 08/01/2021 14:00:00","BZN|CH","Without Sequence","92.61","",""
"08/01/2021 14:00:00 - 08/01/2021 15:00:00","BZN|CH","Without Sequence","85.90","",""
"08/01/2021 15:00:00 - 08/01/2021 16:00:00","BZN|CH","Without Sequence","85.82","",""
"08/01/2021 16:00:00 - 08/01/2021 17:00:00","BZN|CH","Without Sequence","90.61","",""
"08/01/2021 17:00:00 - 08/01/2021 18:00:00","BZN|CH","Without Sequence","97.45","",""
"08/01/2021 18:00:00 - 08/01/2021 19:00:00","BZN|CH","Without Sequence","96.00","",""
"08/01/2021 19:00:00 - 08/01/2021 20:00:00","BZN|CH","Without Sequence","85.42","",""
"08/01/2021 20:00:00 - 08/01/2021 21:00:00","BZN|CH","Without Sequence","70.26","",""
"08/01/2021 21:00:00 - 08/01/2021 22:00:00","BZN|CH","Without Sequence","64.35","",""
"08/01/2021 22:00:00 - 08/01/2021 23:00:00","BZN|CH","Without Sequence","61.51","",""
"08/01/2021 23:00:00 - 09/01/2021 00:00:00","BZN|CH","Without Sequence","58.40","",""
"09/01/2021 00:00:00 - 09/01/2021 01:00:00","BZN|CH","Without Sequence","60.08","",""
"09/01/2021 01:00:00 - 09/01/2021 02:00:00","BZN|CH","Without Sequence","58.35","",""
"09/01/2021 02:00:00 - 09/01/2021 03:00:00","BZN|CH","Without Sequence","56.15","",""
"09/01/2021 03:00:00 - 09/01/2021 04:00:00","BZN|CH","Without Sequence","52.17","",""
"09/01/2021 04:00:00 - 09/01/2021 05:00:00","BZN|CH","Without Sequence","49.83","",""
"09/01/2021 05:00:00 - 09/01/2021 06:00:00","BZN|CH","Without Sequence","50.61","",""
"09/01/2021 06:00:00 - 09/01/2021 07:00:00","BZN|CH","Without Sequence","54.09","",""
"09/01/2021 07:00:00 - 09/01/2021 08:00:00","BZN|CH","Without Sequence","58.28","",""
"09/01/2021 08:00:00 - 09/01/2021 09:00:00","BZN|CH","Without Sequence","61.80","",""
"09/01/2021 09:00:00 - 09/01/2021 10:00:00","BZN|CH","Without Sequence","65.48","",""
"09/01/2021 10:00:00 - 09/01/2021 11:00:00","BZN|CH","Without Sequence","67.33","",""
"09/01/2021 11:00:00 - 09/01/2021 12:00:00","BZN|CH","Without Sequence","66.38","",""
"09/01/2021 12:00:00 - 09/01/2021 13:00:00","BZN|CH","Without Sequence","66.08","",""
"09/01/2021 13:00:00 - 09/01/2021 14:00:00","BZN|CH","Without Sequence","63.57","",""
"09/01/2021 14:00:00 - 09/01/2021 15:00:00","BZN|CH","Without Sequence","62.51","",""
"09/01/2021 15:00:00 - 09/01/2021 16:00:00","BZN|CH","Without Sequence","62.15","",""
"09/01/2021 16:00:00 - 09/01/2021 17:00:00","BZN|CH","Without Sequence","64.79","",""
"09/01/2021 17:00:00 - 09/01/2021 18:00:00","BZN|CH","Without Sequence","70.46","",""
"09/01/2021 18:00:00 - 09/01/2021 19:00:00","BZN|CH","Without Sequence","71.09","",""
"09/01/2021 19:00:00 - 09/01/2021 20:00:00","BZN|CH","Without Sequence","70.33","",""
"09/01/2021 20:00:00 - 09/01/2021 21:00:00","BZN|CH","Without Sequence","65.00","",""
"09/01/2021 21:00:00 - 09/01/2021 22:00:00","BZN|CH","Without Sequence","60.06","",""
"09/01/2021 22:00:00 - 09/01/2021 23:00:00","BZN|CH","Without Sequence","59.17","",""
"09/01/2021 23:00:00 - 10/01/2021 00:00:00","BZN|CH","Without Sequence","57.05","",""
"10/01/2021 00:00:00 - 10/01/2021 01:00:00","BZN|CH","Without Sequence","58.68","",""
"10/01/2021 01:00:00 - 10/01/2021 02:00:00","BZN|CH","Without Sequence","56.41","",""
"10/01/2021 02:00:00 - 10/01/2021 03:00:00","BZN|CH","Without Sequence","53.43","",""
"10/01/2021 03:00:00 - 10/01/2021 04:00:00","BZN|CH","Without Sequence","50.74","",""
"10/01/2021 04:00:00 - 10/01/2021 05:00:00","BZN|CH","Without Sequence","48.87","",""
"10/01/2021 05:00:00 - 10/01/2021 06:00:00","BZN|CH","Without Sequence","48.29","",""
"10/01/2021 06:00:00 - 10/01/2021 07:00:00","BZN|CH","Without Sequence","50.71","",""
"10/01/2021 07:00:00 - 10/01/2021 08:00:00","BZN|CH","Without Sequence","52.69","",""
"10/01/2021 08:00:00 - 10/01/2021 09:00:00","BZN|CH","Without Sequence","54.80","",""
"10/01/2021 09:00:00 - 10/01/2021 10:00:00","BZN|CH","Without Sequence","58.65","",""
"10/01/2021 10:00:00 - 10/01/2021 11:00:00","BZN|CH","Without Sequence","59.80","",""
"10/01/2021 11:00:00 - 10/01/2021 12:00:00","BZN|CH","Without Sequence","60.34","",""
"10/01/2021 12:00:00 - 10/01/2021 13:00:00","BZN|CH","Without Sequence","61.34","",""
"10/01/2021 13:00:00 - 10/01/2021 14:00:00","BZN|CH","Without Sequence","59.74","",""
"10/01/2021 14:00:00 - 10/01/2021 15:00:00","BZN|CH","Without Sequence","56.13","",""
"10/01/2021 15:00:00 - 10/01/2021 16:00:00","BZN|CH","Without Sequence","55.40","",""
"10/01/2021 16:00:00 - 10/01/2021 17:00:00","BZN|CH","Without Sequence","58.34","",""
"10/01/2021 17:00:00 - 10/01/2021 18:00:00","BZN|CH","Without Sequence","62.11","",""
"10/01/2021 18:00:00 - 10/01/2021 19:00:00","BZN|CH","Without Sequence","66.97","",""
"10/01/2021 19:00:00 - 10/01/2021 20:00:00","BZN|CH","Without Sequence","65.05","",""
"10/01/2021 20:00:00 - 10/01/2021 21:00:00","BZN|CH","Without Sequence","62.05","",""
"10/01/2021 21:00:00 - 10/01/2021 22:00:00","BZN|CH","Without Sequence","60.08","",""
"10/01/2021 22:00:00 - 10/01/2021 23:00:00","BZN|CH","Without Sequence","59.99","",""
"10/01/2021 23:00:00 - 11/01/2021 00:00:00","BZN|CH","Without Sequence","59.27","",""
"11/01/2021 00:00:00 - 11/01/2021 01:00:00","BZN|CH","Without Sequence","60.00","",""
"11/01/2021 01:00:00 - 11/01/2021 02:00:00","BZN|CH","Without Sequence","58.41","",""
"11/01/2021 02:00:00 - 11/01/2021 03:00:00","BZN|CH","Without Sequence","58.95","",""
"11/01/2021 03:00:00 - 11/01/2021 04:00:00","BZN|CH","Without Sequence","57.13","",""
"11/01/2021 04:00:00 - 11/01/2021 05:00:00","BZN|CH","Without Sequence","54.04","",""
"11/01/2021 05:00:00 - 11/01/2021 06:00:00","BZN|CH","Without Sequence","58.66","",""
"11/01/2021 06:00:00 - 11/01/2021 07:00:00","BZN|CH","Without Sequence","65.51","",""
"11/01/2021 07:00:00 - 11/01/2021 08:00:00","BZN|CH","Without Sequence","76.00","",""
"11/01/2021 08:00:00 - 11/01/2021 09:00:00","BZN|CH","Without Sequence","90.17","",""
"11/01/2021 09:00:00 - 11/01/2021 10:00:00","BZN|CH","Without Sequence","92.01","",""
"11/01/2021 10:00:00 - 11/01/2021 11:00:00","BZN|CH","Without Sequence","85.05","",""
"11/01/2021 11:00:00 - 11/01/2021 12:00:00","BZN|CH","Without Sequence","82.77","",""
"11/01/2021 12:00:00 - 11/01/2021 13:00:00","BZN|CH","Without Sequence","77.08","",""
"11/01/2021 13:00:00 - 11/01/2021 14:00:00","BZN|CH","Without Sequence","77.54","",""
"11/01/2021 14:00:00 - 11/01/2021 15:00:00","BZN|CH","Without Sequence","74.21","",""
"11/01/2021 15:00:00 - 11/01/2021 16:00:00","BZN|CH","Without Sequence","72.36","",""
"11/01/2021 16:00:00 - 11/01/2021 17:00:00","BZN|CH","Without Sequence","74.38","",""
"11/01/2021 17:00:00 - 11/01/2021 18:00:00","BZN|CH","Without Sequence","79.86","",""
"11/01/2021 18:00:00 - 11/01/2021 19:00:00","BZN|CH","Without Sequence","85.60","",""
"11/01/2021 19:00:00 - 11/01/2021 20:00:00","BZN|CH","Without Sequence","83.70","",""
"11/01/2021 20:00:00 - 11/01/2021 21:00:00","BZN|CH","Without Sequence","75.02","",""
"11/01/2021 21:00:00 - 11/01/2021 22:00:00","BZN|CH","Without Sequence","70.17","",""
"11/01/2021 22:00:00 - 11/01/2021 23:00:00","BZN|CH","Without Sequence","65.91","",""
"11/01/2021 23:00:00 - 12/01/2021 00:00:00","BZN|CH","Without Sequence","62.18","",""
"12/01/2021 00:00:00 - 12/01/2021 01:00:00","BZN|CH","Without Sequence","59.65","",""
"12/01/2021 01:00:00 - 12/01/2021 02:00:00","BZN|CH","Without Sequence","56.80","",""
"12/01/2021 02:00:00 - 12/01/2021 03:00:00","BZN|CH","Without Sequence","55.10","",""
"12/01/2021 03:00:00 - 12/01/2021 04:00:00","BZN|CH","Without Sequence","52.02","",""
"12/01/2021 04:00:00 - 12/01/2021 05:00:00","BZN|CH","Without Sequence","50.84","",""
"12/01/2021 05:00:00 - 12/01/2021 06:00:00","BZN|CH","Without Sequence","53.69","",""
"12/01/2021 06:00:00 - 12/01/2021 07:00:00","BZN|CH","Without Sequence","61.09","",""
"12/01/2021 07:00:00 - 12/01/2021 08:00:00","BZN|CH","Without Sequence","69.07","",""
"12/01/2021 08:00:00 - 12/01/2021 09:00:00","BZN|CH","Without Sequence","73.58","",""
"12/01/2021 09:00:00 - 12/01/2021 10:00:00","BZN|CH","Without Sequence","76.96","",""
"12/01/2021 10:00:00 - 12/01/2021 11:00:00","BZN|CH","Without Sequence","72.88","",""
"12/01/2021 11:00:00 - 12/01/2021 12:00:00","BZN|CH","Without Sequence","73.10","",""
"12/01/2021 12:00:00 - 12/01/2021 13:00:00","BZN|CH","Without Sequence","72.67","",""
