"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"02/04/2018 02:00:00 - 02/04/2018 03:00:00","BZN|CH","Without Sequence","27.26","",""
"02/04/2018 03:00:00 - 02/04/2018 04:00:00","BZN|CH","Without Sequence","26.22","",""
"02/04/2018 04:00:00 - 02/04/2018 05:00:00","BZN|CH","Without Sequence","26.07","",""
"02/04/2018 05:00:00 - 02/04/2018 06:00:00","BZN|CH","Without Sequence","28.17","",""
"02/04/2018 06:00:00 - 02/04/2018 07:00:00","BZN|CH","Without Sequence","29.61","",""
"02/04/2018 07:00:00 - 02/04/2018 08:00:00","BZN|CH","Without Sequence","30.98","",""
"02/04/2018 08:00:00 - 02/04/2018 09:00:00","BZN|CH","Without Sequence","32.57","",""
"02/04/2018 09:00:00 - 02/04/2018 10:00:00","BZN|CH","Without Sequence","33.63","",""
"02/04/2018 10:00:00 - 02/04/2018 11:00:00","BZN|CH","Without Sequence","30.93","",""
"02/04/2018 11:00:00 - 02/04/2018 12:00:00","BZN|CH","Without Sequence","29.23","",""
"02/04/2018 12:00:00 - 02/04/2018 13:00:00","BZN|CH","Without Sequence","26.97","",""
"02/04/2018 13:00:00 - 02/04/2018 14:00:00","BZN|CH","Without Sequence","23.46","",""
"02/04/2018 14:00:00 - 02/04/2018 15:00:00","BZN|CH","Without Sequence","20.70","",""
"02/04/2018 15:00:00 - 02/04/2018 16:00:00","BZN|CH","Without Sequence","18.43","",""
"02/04/2018 16:00:00 - 02/04/2018 17:00:00","BZN|CH","Without Sequence","19.54","",""
"02/04/2018 17:00:00 - 02/04/2018 18:00:00","BZN|CH","Without Sequence","24.58","",""
"02/04/2018 18:00:00 - 02/04/2018 19:00:00","BZN|CH","Without Sequence","31.85","",""
"02/04/2018 19:00:00 - 02/04/2018 20:00:00","BZN|CH","Without Sequence","36.06","",""
"02/04/2018 20:00:00 - 02/04/2018 21:00:00","BZN|CH","Without Sequence","38.47","",""
"02/04/2018 21:00:00 - 02/04/2018 22:00:00","BZN|CH","Without Sequence","36.13","",""
"02/04/2018 22:00:00 - 02/04/2018 23:00:00","BZN|CH","Without Sequence","33.42","",""
"02/04/2018 23:00:00 - 03/04/2018 00:00:00","BZN|CH","Without Sequence","30.09","",""
"03/04/2018 00:00:00 - 03/04/2018 01:00:00","BZN|CH","Without Sequence","22.38","",""
"03/04/2018 01:00:00 - 03/04/2018 02:00:00","BZN|CH","Without Sequence","19.34","",""
"03/04/2018 02:00:00 - 03/04/2018 03:00:00","BZN|CH","Without Sequence","14.09","",""
"03/04/2018 03:00:00 - 03/04/2018 04:00:00","BZN|CH","Without Sequence","11.78","",""
"03/04/2018 04:00:00 - 03/04/2018 05:00:00","BZN|CH","Without Sequence","17.26","",""
"03/04/2018 05:00:00 - 03/04/2018 06:00:00","BZN|CH","Without Sequence","29.96","",""
"03/04/2018 06:00:00 - 03/04/2018 07:00:00","BZN|CH","Without Sequence","39.61","",""
"03/04/2018 07:00:00 - 03/04/2018 08:00:00","BZN|CH","Without Sequence","51.50","",""
"03/04/2018 08:00:00 - 03/04/2018 09:00:00","BZN|CH","Without Sequence","52.87","",""
"03/04/2018 09:00:00 - 03/04/2018 10:00:00","BZN|CH","Without Sequence","52.05","",""
"03/04/2018 10:00:00 - 03/04/2018 11:00:00","BZN|CH","Without Sequence","51.33","",""
"03/04/2018 11:00:00 - 03/04/2018 12:00:00","BZN|CH","Without Sequence","49.08","",""
"03/04/2018 12:00:00 - 03/04/2018 13:00:00","BZN|CH","Without Sequence","46.13","",""
"03/04/2018 13:00:00 - 03/04/2018 14:00:00","BZN|CH","Without Sequence","44.36","",""
"03/04/2018 14:00:00 - 03/04/2018 15:00:00","BZN|CH","Without Sequence","40.01","",""
"03/04/2018 15:00:00 - 03/04/2018 16:00:00","BZN|CH","Without Sequence","39.35","",""
"03/04/2018 16:00:00 - 03/04/2018 17:00:00","BZN|CH","Without Sequence","39.60","",""
"03/04/2018 17:00:00 - 03/04/2018 18:00:00","BZN|CH","Without Sequence","38.86","",""
"03/04/2018 18:00:00 - 03/04/2018 19:00:00","BZN|CH","Without Sequence","43.07","",""
"03/04/2018 19:00:00 - 03/04/2018 20:00:00","BZN|CH","Without Sequence","49.30","",""
"03/04/2018 20:00:00 - 03/04/2018 21:00:00","BZN|CH","Without Sequence","51.47","",""
"03/04/2018 21:00:00 - 03/04/2018 22:00:00","BZN|CH","Without Sequence","47.06","",""
"03/04/2018 22:00:00 - 03/04/2018 23:00:00","BZN|CH","Without Sequence","44.29","",""
"03/04/2018 23:00:00 - 04/04/2018 00:00:00","BZN|CH","Without Sequence","39.61","",""
"04/04/2018 00:00:00 - 04/04/2018 01:00:00","BZN|CH","Without Sequence","32.11","",""
"04/04/2018 01:00:00 - 04/04/2018 02:00:00","BZN|CH","Without Sequence","25.07","",""
"04/04/2018 02:00:00 - 04/04/2018 03:00:00","BZN|CH","Without Sequence","21.59","",""
"04/04/2018 03:00:00 - 04/04/2018 04:00:00","BZN|CH","Without Sequence","17.15","",""
"04/04/2018 04:00:00 - 04/04/2018 05:00:00","BZN|CH","Without Sequence","19.30","",""
"04/04/2018 05:00:00 - 04/04/2018 06:00:00","BZN|CH","Without Sequence","26.41","",""
"04/04/2018 06:00:00 - 04/04/2018 07:00:00","BZN|CH","Without Sequence","42.67","",""
"04/04/2018 07:00:00 - 04/04/2018 08:00:00","BZN|CH","Without Sequence","52.00","",""
"04/04/2018 08:00:00 - 04/04/2018 09:00:00","BZN|CH","Without Sequence","56.17","",""
"04/04/2018 09:00:00 - 04/04/2018 10:00:00","BZN|CH","Without Sequence","55.17","",""
"04/04/2018 10:00:00 - 04/04/2018 11:00:00","BZN|CH","Without Sequence","49.99","",""
"04/04/2018 11:00:00 - 04/04/2018 12:00:00","BZN|CH","Without Sequence","45.79","",""
"04/04/2018 12:00:00 - 04/04/2018 13:00:00","BZN|CH","Without Sequence","41.92","",""
"04/04/2018 13:00:00 - 04/04/2018 14:00:00","BZN|CH","Without Sequence","38.38","",""
"04/04/2018 14:00:00 - 04/04/2018 15:00:00","BZN|CH","Without Sequence","37.07","",""
"04/04/2018 15:00:00 - 04/04/2018 16:00:00","BZN|CH","Without Sequence","37.72","",""
"04/04/2018 16:00:00 - 04/04/2018 17:00:00","BZN|CH","Without Sequence","37.55","",""
"04/04/2018 17:00:00 - 04/04/2018 18:00:00","BZN|CH","Without Sequence","37.71","",""
"04/04/2018 18:00:00 - 04/04/2018 19:00:00","BZN|CH","Without Sequence","41.07","",""
"04/04/2018 19:00:00 - 04/04/2018 20:00:00","BZN|CH","Without Sequence","44.10","",""
"04/04/2018 20:00:00 - 04/04/2018 21:00:00","BZN|CH","Without Sequence","44.77","",""
"04/04/2018 21:00:00 - 04/04/2018 22:00:00","BZN|CH","Without Sequence","40.07","",""
"04/04/2018 22:00:00 - 04/04/2018 23:00:00","BZN|CH","Without Sequence","38.69","",""
"04/04/2018 23:00:00 - 05/04/2018 00:00:00","BZN|CH","Without Sequence","36.91","",""
"05/04/2018 00:00:00 - 05/04/2018 01:00:00","BZN|CH","Without Sequence","33.54","",""
"05/04/2018 01:00:00 - 05/04/2018 02:00:00","BZN|CH","Without Sequence","30.05","",""
"05/04/2018 02:00:00 - 05/04/2018 03:00:00","BZN|CH","Without Sequence","29.59","",""
"05/04/2018 03:00:00 - 05/04/2018 04:00:00","BZN|CH","Without Sequence","29.60","",""
"05/04/2018 04:00:00 - 05/04/2018 05:00:00","BZN|CH","Without Sequence","29.55","",""
"05/04/2018 05:00:00 - 05/04/2018 06:00:00","BZN|CH","Without Sequence","34.59","",""
"05/04/2018 06:00:00 - 05/04/2018 07:00:00","BZN|CH","Without Sequence","47.57","",""
"05/04/2018 07:00:00 - 05/04/2018 08:00:00","BZN|CH","Without Sequence","51.67","",""
"05/04/2018 08:00:00 - 05/04/2018 09:00:00","BZN|CH","Without Sequence","54.15","",""
"05/04/2018 09:00:00 - 05/04/2018 10:00:00","BZN|CH","Without Sequence","57.18","",""
"05/04/2018 10:00:00 - 05/04/2018 11:00:00","BZN|CH","Without Sequence","54.75","",""
"05/04/2018 11:00:00 - 05/04/2018 12:00:00","BZN|CH","Without Sequence","51.36","",""
"05/04/2018 12:00:00 - 05/04/2018 13:00:00","BZN|CH","Without Sequence","48.46","",""
"05/04/2018 13:00:00 - 05/04/2018 14:00:00","BZN|CH","Without Sequence","46.40","",""
"05/04/2018 14:00:00 - 05/04/2018 15:00:00","BZN|CH","Without Sequence","47.43","",""
"05/04/2018 15:00:00 - 05/04/2018 16:00:00","BZN|CH","Without Sequence","44.21","",""
"05/04/2018 16:00:00 - 05/04/2018 17:00:00","BZN|CH","Without Sequence","44.02","",""
"05/04/2018 17:00:00 - 05/04/2018 18:00:00","BZN|CH","Without Sequence","45.01","",""
"05/04/2018 18:00:00 - 05/04/2018 19:00:00","BZN|CH","Without Sequence","48.00","",""
"05/04/2018 19:00:00 - 05/04/2018 20:00:00","BZN|CH","Without Sequence","47.75","",""
"05/04/2018 20:00:00 - 05/04/2018 21:00:00","BZN|CH","Without Sequence","48.73","",""
"05/04/2018 21:00:00 - 05/04/2018 22:00:00","BZN|CH","Without Sequence","46.76","",""
"05/04/2018 22:00:00 - 05/04/2018 23:00:00","BZN|CH","Without Sequence","46.90","",""
"05/04/2018 23:00:00 - 06/04/2018 00:00:00","BZN|CH","Without Sequence","42.90","",""
"06/04/2018 00:00:00 - 06/04/2018 01:00:00","BZN|CH","Without Sequence","39.85","",""
"06/04/2018 01:00:00 - 06/04/2018 02:00:00","BZN|CH","Without Sequence","35.32","",""
"06/04/2018 02:00:00 - 06/04/2018 03:00:00","BZN|CH","Without Sequence","33.83","",""
"06/04/2018 03:00:00 - 06/04/2018 04:00:00","BZN|CH","Without Sequence","32.88","",""
"06/04/2018 04:00:00 - 06/04/2018 05:00:00","BZN|CH","Without Sequence","34.26","",""
"06/04/2018 05:00:00 - 06/04/2018 06:00:00","BZN|CH","Without Sequence","35.99","",""
"06/04/2018 06:00:00 - 06/04/2018 07:00:00","BZN|CH","Without Sequence","52.09","",""
"06/04/2018 07:00:00 - 06/04/2018 08:00:00","BZN|CH","Without Sequence","58.17","",""
"06/04/2018 08:00:00 - 06/04/2018 09:00:00","BZN|CH","Without Sequence","59.10","",""
"06/04/2018 09:00:00 - 06/04/2018 10:00:00","BZN|CH","Without Sequence","52.85","",""
"06/04/2018 10:00:00 - 06/04/2018 11:00:00","BZN|CH","Without Sequence","44.39","",""
"06/04/2018 11:00:00 - 06/04/2018 12:00:00","BZN|CH","Without Sequence","42.02","",""
"06/04/2018 12:00:00 - 06/04/2018 13:00:00","BZN|CH","Without Sequence","36.39","",""
"06/04/2018 13:00:00 - 06/04/2018 14:00:00","BZN|CH","Without Sequence","34.43","",""
"06/04/2018 14:00:00 - 06/04/2018 15:00:00","BZN|CH","Without Sequence","31.18","",""
"06/04/2018 15:00:00 - 06/04/2018 16:00:00","BZN|CH","Without Sequence","30.06","",""
"06/04/2018 16:00:00 - 06/04/2018 17:00:00","BZN|CH","Without Sequence","31.15","",""
"06/04/2018 17:00:00 - 06/04/2018 18:00:00","BZN|CH","Without Sequence","35.56","",""
"06/04/2018 18:00:00 - 06/04/2018 19:00:00","BZN|CH","Without Sequence","39.82","",""
"06/04/2018 19:00:00 - 06/04/2018 20:00:00","BZN|CH","Without Sequence","43.63","",""
"06/04/2018 20:00:00 - 06/04/2018 21:00:00","BZN|CH","Without Sequence","41.79","",""
"06/04/2018 21:00:00 - 06/04/2018 22:00:00","BZN|CH","Without Sequence","38.53","",""
"06/04/2018 22:00:00 - 06/04/2018 23:00:00","BZN|CH","Without Sequence","36.36","",""
"06/04/2018 23:00:00 - 07/04/2018 00:00:00","BZN|CH","Without Sequence","34.38","",""
"07/04/2018 00:00:00 - 07/04/2018 01:00:00","BZN|CH","Without Sequence","29.99","",""
"07/04/2018 01:00:00 - 07/04/2018 02:00:00","BZN|CH","Without Sequence","25.85","",""
"07/04/2018 02:00:00 - 07/04/2018 03:00:00","BZN|CH","Without Sequence","21.26","",""
"07/04/2018 03:00:00 - 07/04/2018 04:00:00","BZN|CH","Without Sequence","20.02","",""
"07/04/2018 04:00:00 - 07/04/2018 05:00:00","BZN|CH","Without Sequence","15.46","",""
"07/04/2018 05:00:00 - 07/04/2018 06:00:00","BZN|CH","Without Sequence","19.99","",""
"07/04/2018 06:00:00 - 07/04/2018 07:00:00","BZN|CH","Without Sequence","22.19","",""
"07/04/2018 07:00:00 - 07/04/2018 08:00:00","BZN|CH","Without Sequence","20.65","",""
"07/04/2018 08:00:00 - 07/04/2018 09:00:00","BZN|CH","Without Sequence","26.09","",""
"07/04/2018 09:00:00 - 07/04/2018 10:00:00","BZN|CH","Without Sequence","31.65","",""
"07/04/2018 10:00:00 - 07/04/2018 11:00:00","BZN|CH","Without Sequence","32.08","",""
"07/04/2018 11:00:00 - 07/04/2018 12:00:00","BZN|CH","Without Sequence","31.44","",""
"07/04/2018 12:00:00 - 07/04/2018 13:00:00","BZN|CH","Without Sequence","31.41","",""
"07/04/2018 13:00:00 - 07/04/2018 14:00:00","BZN|CH","Without Sequence","27.75","",""
"07/04/2018 14:00:00 - 07/04/2018 15:00:00","BZN|CH","Without Sequence","21.36","",""
"07/04/2018 15:00:00 - 07/04/2018 16:00:00","BZN|CH","Without Sequence","16.88","",""
"07/04/2018 16:00:00 - 07/04/2018 17:00:00","BZN|CH","Without Sequence","17.79","",""
"07/04/2018 17:00:00 - 07/04/2018 18:00:00","BZN|CH","Without Sequence","25.23","",""
"07/04/2018 18:00:00 - 07/04/2018 19:00:00","BZN|CH","Without Sequence","34.37","",""
"07/04/2018 19:00:00 - 07/04/2018 20:00:00","BZN|CH","Without Sequence","38.65","",""
"07/04/2018 20:00:00 - 07/04/2018 21:00:00","BZN|CH","Without Sequence","37.41","",""
"07/04/2018 21:00:00 - 07/04/2018 22:00:00","BZN|CH","Without Sequence","34.95","",""
"07/04/2018 22:00:00 - 07/04/2018 23:00:00","BZN|CH","Without Sequence","34.34","",""
"07/04/2018 23:00:00 - 08/04/2018 00:00:00","BZN|CH","Without Sequence","33.04","",""
"08/04/2018 00:00:00 - 08/04/2018 01:00:00","BZN|CH","Without Sequence","31.49","",""
"08/04/2018 01:00:00 - 08/04/2018 02:00:00","BZN|CH","Without Sequence","23.19","",""
"08/04/2018 02:00:00 - 08/04/2018 03:00:00","BZN|CH","Without Sequence","20.85","",""
"08/04/2018 03:00:00 - 08/04/2018 04:00:00","BZN|CH","Without Sequence","19.50","",""
"08/04/2018 04:00:00 - 08/04/2018 05:00:00","BZN|CH","Without Sequence","20.34","",""
"08/04/2018 05:00:00 - 08/04/2018 06:00:00","BZN|CH","Without Sequence","20.37","",""
"08/04/2018 06:00:00 - 08/04/2018 07:00:00","BZN|CH","Without Sequence","23.02","",""
"08/04/2018 07:00:00 - 08/04/2018 08:00:00","BZN|CH","Without Sequence","22.38","",""
"08/04/2018 08:00:00 - 08/04/2018 09:00:00","BZN|CH","Without Sequence","26.05","",""
"08/04/2018 09:00:00 - 08/04/2018 10:00:00","BZN|CH","Without Sequence","25.58","",""
"08/04/2018 10:00:00 - 08/04/2018 11:00:00","BZN|CH","Without Sequence","22.55","",""
"08/04/2018 11:00:00 - 08/04/2018 12:00:00","BZN|CH","Without Sequence","18.97","",""
"08/04/2018 12:00:00 - 08/04/2018 13:00:00","BZN|CH","Without Sequence","18.88","",""
"08/04/2018 13:00:00 - 08/04/2018 14:00:00","BZN|CH","Without Sequence","12.94","",""
"08/04/2018 14:00:00 - 08/04/2018 15:00:00","BZN|CH","Without Sequence","10.32","",""
"08/04/2018 15:00:00 - 08/04/2018 16:00:00","BZN|CH","Without Sequence","11.21","",""
"08/04/2018 16:00:00 - 08/04/2018 17:00:00","BZN|CH","Without Sequence","16.07","",""
"08/04/2018 17:00:00 - 08/04/2018 18:00:00","BZN|CH","Without Sequence","22.88","",""
"08/04/2018 18:00:00 - 08/04/2018 19:00:00","BZN|CH","Without Sequence","29.45","",""
"08/04/2018 19:00:00 - 08/04/2018 20:00:00","BZN|CH","Without Sequence","39.45","",""
"08/04/2018 20:00:00 - 08/04/2018 21:00:00","BZN|CH","Without Sequence","41.36","",""
"08/04/2018 21:00:00 - 08/04/2018 22:00:00","BZN|CH","Without Sequence","39.27","",""
"08/04/2018 22:00:00 - 08/04/2018 23:00:00","BZN|CH","Without Sequence","39.14","",""
"08/04/2018 23:00:00 - 09/04/2018 00:00:00","BZN|CH","Without Sequence","36.80","",""
"09/04/2018 00:00:00 - 09/04/2018 01:00:00","BZN|CH","Without Sequence","33.94","",""
"09/04/2018 01:00:00 - 09/04/2018 02:00:00","BZN|CH","Without Sequence","32.21","",""
"09/04/2018 02:00:00 - 09/04/2018 03:00:00","BZN|CH","Without Sequence","29.71","",""
"09/04/2018 03:00:00 - 09/04/2018 04:00:00","BZN|CH","Without Sequence","29.19","",""
"09/04/2018 04:00:00 - 09/04/2018 05:00:00","BZN|CH","Without Sequence","29.86","",""
"09/04/2018 05:00:00 - 09/04/2018 06:00:00","BZN|CH","Without Sequence","34.25","",""
"09/04/2018 06:00:00 - 09/04/2018 07:00:00","BZN|CH","Without Sequence","45.07","",""
"09/04/2018 07:00:00 - 09/04/2018 08:00:00","BZN|CH","Without Sequence","54.56","",""
"09/04/2018 08:00:00 - 09/04/2018 09:00:00","BZN|CH","Without Sequence","57.19","",""
"09/04/2018 09:00:00 - 09/04/2018 10:00:00","BZN|CH","Without Sequence","50.99","",""
"09/04/2018 10:00:00 - 09/04/2018 11:00:00","BZN|CH","Without Sequence","46.43","",""
"09/04/2018 11:00:00 - 09/04/2018 12:00:00","BZN|CH","Without Sequence","44.61","",""
"09/04/2018 12:00:00 - 09/04/2018 13:00:00","BZN|CH","Without Sequence","40.82","",""
"09/04/2018 13:00:00 - 09/04/2018 14:00:00","BZN|CH","Without Sequence","38.37","",""
"09/04/2018 14:00:00 - 09/04/2018 15:00:00","BZN|CH","Without Sequence","37.08","",""
"09/04/2018 15:00:00 - 09/04/2018 16:00:00","BZN|CH","Without Sequence","37.41","",""
"09/04/2018 16:00:00 - 09/04/2018 17:00:00","BZN|CH","Without Sequence","38.27","",""
"09/04/2018 17:00:00 - 09/04/2018 18:00:00","BZN|CH","Without Sequence","41.08","",""
"09/04/2018 18:00:00 - 09/04/2018 19:00:00","BZN|CH","Without Sequence","45.09","",""
"09/04/2018 19:00:00 - 09/04/2018 20:00:00","BZN|CH","Without Sequence","47.72","",""
"09/04/2018 20:00:00 - 09/04/2018 21:00:00","BZN|CH","Without Sequence","48.02","",""
"09/04/2018 21:00:00 - 09/04/2018 22:00:00","BZN|CH","Without Sequence","45.65","",""
"09/04/2018 22:00:00 - 09/04/2018 23:00:00","BZN|CH","Without Sequence","43.39","",""
"09/04/2018 23:00:00 - 10/04/2018 00:00:00","BZN|CH","Without Sequence","35.06","",""
"10/04/2018 00:00:00 - 10/04/2018 01:00:00","BZN|CH","Without Sequence","34.64","",""
"10/04/2018 01:00:00 - 10/04/2018 02:00:00","BZN|CH","Without Sequence","31.35","",""
"10/04/2018 02:00:00 - 10/04/2018 03:00:00","BZN|CH","Without Sequence","28.93","",""
"10/04/2018 03:00:00 - 10/04/2018 04:00:00","BZN|CH","Without Sequence","24.89","",""
"10/04/2018 04:00:00 - 10/04/2018 05:00:00","BZN|CH","Without Sequence","24.45","",""
"10/04/2018 05:00:00 - 10/04/2018 06:00:00","BZN|CH","Without Sequence","30.12","",""
"10/04/2018 06:00:00 - 10/04/2018 07:00:00","BZN|CH","Without Sequence","40.24","",""
"10/04/2018 07:00:00 - 10/04/2018 08:00:00","BZN|CH","Without Sequence","46.42","",""
"10/04/2018 08:00:00 - 10/04/2018 09:00:00","BZN|CH","Without Sequence","51.82","",""
"10/04/2018 09:00:00 - 10/04/2018 10:00:00","BZN|CH","Without Sequence","50.50","",""
"10/04/2018 10:00:00 - 10/04/2018 11:00:00","BZN|CH","Without Sequence","50.26","",""
"10/04/2018 11:00:00 - 10/04/2018 12:00:00","BZN|CH","Without Sequence","48.68","",""
"10/04/2018 12:00:00 - 10/04/2018 13:00:00","BZN|CH","Without Sequence","42.33","",""
"10/04/2018 13:00:00 - 10/04/2018 14:00:00","BZN|CH","Without Sequence","41.59","",""
"10/04/2018 14:00:00 - 10/04/2018 15:00:00","BZN|CH","Without Sequence","44.15","",""
"10/04/2018 15:00:00 - 10/04/2018 16:00:00","BZN|CH","Without Sequence","39.55","",""
"10/04/2018 16:00:00 - 10/04/2018 17:00:00","BZN|CH","Without Sequence","39.05","",""
"10/04/2018 17:00:00 - 10/04/2018 18:00:00","BZN|CH","Without Sequence","39.64","",""
"10/04/2018 18:00:00 - 10/04/2018 19:00:00","BZN|CH","Without Sequence","41.44","",""
"10/04/2018 19:00:00 - 10/04/2018 20:00:00","BZN|CH","Without Sequence","47.88","",""
"10/04/2018 20:00:00 - 10/04/2018 21:00:00","BZN|CH","Without Sequence","49.13","",""
"10/04/2018 21:00:00 - 10/04/2018 22:00:00","BZN|CH","Without Sequence","47.29","",""
"10/04/2018 22:00:00 - 10/04/2018 23:00:00","BZN|CH","Without Sequence","45.00","",""
"10/04/2018 23:00:00 - 11/04/2018 00:00:00","BZN|CH","Without Sequence","42.58","",""
"11/04/2018 00:00:00 - 11/04/2018 01:00:00","BZN|CH","Without Sequence","33.54","",""
"11/04/2018 01:00:00 - 11/04/2018 02:00:00","BZN|CH","Without Sequence","31.09","",""
"11/04/2018 02:00:00 - 11/04/2018 03:00:00","BZN|CH","Without Sequence","26.44","",""
"11/04/2018 03:00:00 - 11/04/2018 04:00:00","BZN|CH","Without Sequence","23.98","",""
"11/04/2018 04:00:00 - 11/04/2018 05:00:00","BZN|CH","Without Sequence","24.52","",""
"11/04/2018 05:00:00 - 11/04/2018 06:00:00","BZN|CH","Without Sequence","29.70","",""
"11/04/2018 06:00:00 - 11/04/2018 07:00:00","BZN|CH","Without Sequence","40.04","",""
"11/04/2018 07:00:00 - 11/04/2018 08:00:00","BZN|CH","Without Sequence","45.25","",""
"11/04/2018 08:00:00 - 11/04/2018 09:00:00","BZN|CH","Without Sequence","51.76","",""
"11/04/2018 09:00:00 - 11/04/2018 10:00:00","BZN|CH","Without Sequence","52.06","",""
"11/04/2018 10:00:00 - 11/04/2018 11:00:00","BZN|CH","Without Sequence","49.92","",""
"11/04/2018 11:00:00 - 11/04/2018 12:00:00","BZN|CH","Without Sequence","49.93","",""
"11/04/2018 12:00:00 - 11/04/2018 13:00:00","BZN|CH","Without Sequence","47.18","",""
"11/04/2018 13:00:00 - 11/04/2018 14:00:00","BZN|CH","Without Sequence","44.05","",""
"11/04/2018 14:00:00 - 11/04/2018 15:00:00","BZN|CH","Without Sequence","40.06","",""
"11/04/2018 15:00:00 - 11/04/2018 16:00:00","BZN|CH","Without Sequence","35.76","",""
"11/04/2018 16:00:00 - 11/04/2018 17:00:00","BZN|CH","Without Sequence","36.90","",""
"11/04/2018 17:00:00 - 11/04/2018 18:00:00","BZN|CH","Without Sequence","37.26","",""
"11/04/2018 18:00:00 - 11/04/2018 19:00:00","BZN|CH","Without Sequence","40.57","",""
"11/04/2018 19:00:00 - 11/04/2018 20:00:00","BZN|CH","Without Sequence","42.49","",""
"11/04/2018 20:00:00 - 11/04/2018 21:00:00","BZN|CH","Without Sequence","42.36","",""
"11/04/2018 21:00:00 - 11/04/2018 22:00:00","BZN|CH","Without Sequence","40.28","",""
"11/04/2018 22:00:00 - 11/04/2018 23:00:00","BZN|CH","Without Sequence","40.07","",""
"11/04/2018 23:00:00 - 12/04/2018 00:00:00","BZN|CH","Without Sequence","35.57","",""
"12/04/2018 00:00:00 - 12/04/2018 01:00:00","BZN|CH","Without Sequence","33.62","",""
"12/04/2018 01:00:00 - 12/04/2018 02:00:00","BZN|CH","Without Sequence","27.54","",""
"12/04/2018 02:00:00 - 12/04/2018 03:00:00","BZN|CH","Without Sequence","23.30","",""
"12/04/2018 03:00:00 - 12/04/2018 04:00:00","BZN|CH","Without Sequence","18.90","",""
"12/04/2018 04:00:00 - 12/04/2018 05:00:00","BZN|CH","Without Sequence","20.25","",""
"12/04/2018 05:00:00 - 12/04/2018 06:00:00","BZN|CH","Without Sequence","27.96","",""
"12/04/2018 06:00:00 - 12/04/2018 07:00:00","BZN|CH","Without Sequence","38.64","",""
"12/04/2018 07:00:00 - 12/04/2018 08:00:00","BZN|CH","Without Sequence","45.94","",""
"12/04/2018 08:00:00 - 12/04/2018 09:00:00","BZN|CH","Without Sequence","51.25","",""
"12/04/2018 09:00:00 - 12/04/2018 10:00:00","BZN|CH","Without Sequence","56.84","",""
"12/04/2018 10:00:00 - 12/04/2018 11:00:00","BZN|CH","Without Sequence","51.98","",""
"12/04/2018 11:00:00 - 12/04/2018 12:00:00","BZN|CH","Without Sequence","50.62","",""
"12/04/2018 12:00:00 - 12/04/2018 13:00:00","BZN|CH","Without Sequence","48.66","",""
"12/04/2018 13:00:00 - 12/04/2018 14:00:00","BZN|CH","Without Sequence","46.92","",""
"12/04/2018 14:00:00 - 12/04/2018 15:00:00","BZN|CH","Without Sequence","45.96","",""
"12/04/2018 15:00:00 - 12/04/2018 16:00:00","BZN|CH","Without Sequence","44.49","",""
"12/04/2018 16:00:00 - 12/04/2018 17:00:00","BZN|CH","Without Sequence","42.98","",""
"12/04/2018 17:00:00 - 12/04/2018 18:00:00","BZN|CH","Without Sequence","42.11","",""
"12/04/2018 18:00:00 - 12/04/2018 19:00:00","BZN|CH","Without Sequence","43.92","",""
"12/04/2018 19:00:00 - 12/04/2018 20:00:00","BZN|CH","Without Sequence","45.12","",""
"12/04/2018 20:00:00 - 12/04/2018 21:00:00","BZN|CH","Without Sequence","45.06","",""
"12/04/2018 21:00:00 - 12/04/2018 22:00:00","BZN|CH","Without Sequence","44.96","",""
"12/04/2018 22:00:00 - 12/04/2018 23:00:00","BZN|CH","Without Sequence","44.83","",""
"12/04/2018 23:00:00 - 13/04/2018 00:00:00","BZN|CH","Without Sequence","43.59","",""
"13/04/2018 00:00:00 - 13/04/2018 01:00:00","BZN|CH","Without Sequence","44.52","",""
"13/04/2018 01:00:00 - 13/04/2018 02:00:00","BZN|CH","Without Sequence","37.53","",""
"13/04/2018 02:00:00 - 13/04/2018 03:00:00","BZN|CH","Without Sequence","33.92","",""
"13/04/2018 03:00:00 - 13/04/2018 04:00:00","BZN|CH","Without Sequence","31.49","",""
"13/04/2018 04:00:00 - 13/04/2018 05:00:00","BZN|CH","Without Sequence","31.21","",""
"13/04/2018 05:00:00 - 13/04/2018 06:00:00","BZN|CH","Without Sequence","35.46","",""
"13/04/2018 06:00:00 - 13/04/2018 07:00:00","BZN|CH","Without Sequence","49.03","",""
"13/04/2018 07:00:00 - 13/04/2018 08:00:00","BZN|CH","Without Sequence","57.11","",""
"13/04/2018 08:00:00 - 13/04/2018 09:00:00","BZN|CH","Without Sequence","62.95","",""
"13/04/2018 09:00:00 - 13/04/2018 10:00:00","BZN|CH","Without Sequence","64.80","",""
"13/04/2018 10:00:00 - 13/04/2018 11:00:00","BZN|CH","Without Sequence","56.54","",""
"13/04/2018 11:00:00 - 13/04/2018 12:00:00","BZN|CH","Without Sequence","53.85","",""
"13/04/2018 12:00:00 - 13/04/2018 13:00:00","BZN|CH","Without Sequence","50.49","",""
"13/04/2018 13:00:00 - 13/04/2018 14:00:00","BZN|CH","Without Sequence","49.09","",""
"13/04/2018 14:00:00 - 13/04/2018 15:00:00","BZN|CH","Without Sequence","47.02","",""
"13/04/2018 15:00:00 - 13/04/2018 16:00:00","BZN|CH","Without Sequence","44.28","",""
