"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"12/04/2022 15:00:00 - 12/04/2022 16:00:00","BZN|NL","Without Sequence","118.14","",""
"12/04/2022 16:00:00 - 12/04/2022 17:00:00","BZN|NL","Without Sequence","139.90","",""
"12/04/2022 17:00:00 - 12/04/2022 18:00:00","BZN|NL","Without Sequence","220.80","",""
"12/04/2022 18:00:00 - 12/04/2022 19:00:00","BZN|NL","Without Sequence","249.90","",""
"12/04/2022 19:00:00 - 12/04/2022 20:00:00","BZN|NL","Without Sequence","277.33","",""
"12/04/2022 20:00:00 - 12/04/2022 21:00:00","BZN|NL","Without Sequence","309.18","",""
"12/04/2022 21:00:00 - 12/04/2022 22:00:00","BZN|NL","Without Sequence","295.70","",""
"12/04/2022 22:00:00 - 12/04/2022 23:00:00","BZN|NL","Without Sequence","260.00","",""
"12/04/2022 23:00:00 - 13/04/2022 00:00:00","BZN|NL","Without Sequence","250.00","",""
"13/04/2022 00:00:00 - 13/04/2022 01:00:00","BZN|NL","Without Sequence","265.00","",""
"13/04/2022 01:00:00 - 13/04/2022 02:00:00","BZN|NL","Without Sequence","233.66","",""
"13/04/2022 02:00:00 - 13/04/2022 03:00:00","BZN|NL","Without Sequence","231.00","",""
"13/04/2022 03:00:00 - 13/04/2022 04:00:00","BZN|NL","Without Sequence","217.30","",""
"13/04/2022 04:00:00 - 13/04/2022 05:00:00","BZN|NL","Without Sequence","193.73","",""
"13/04/2022 05:00:00 - 13/04/2022 06:00:00","BZN|NL","Without Sequence","212.32","",""
"13/04/2022 06:00:00 - 13/04/2022 07:00:00","BZN|NL","Without Sequence","248.74","",""
"13/04/2022 07:00:00 - 13/04/2022 08:00:00","BZN|NL","Without Sequence","262.00","",""
"13/04/2022 08:00:00 - 13/04/2022 09:00:00","BZN|NL","Without Sequence","273.83","",""
"13/04/2022 09:00:00 - 13/04/2022 10:00:00","BZN|NL","Without Sequence","254.25","",""
"13/04/2022 10:00:00 - 13/04/2022 11:00:00","BZN|NL","Without Sequence","242.40","",""
"13/04/2022 11:00:00 - 13/04/2022 12:00:00","BZN|NL","Without Sequence","228.22","",""
"13/04/2022 12:00:00 - 13/04/2022 13:00:00","BZN|NL","Without Sequence","220.10","",""
"13/04/2022 13:00:00 - 13/04/2022 14:00:00","BZN|NL","Without Sequence","198.00","",""
"13/04/2022 14:00:00 - 13/04/2022 15:00:00","BZN|NL","Without Sequence","201.28","",""
"13/04/2022 15:00:00 - 13/04/2022 16:00:00","BZN|NL","Without Sequence","196.00","",""
"13/04/2022 16:00:00 - 13/04/2022 17:00:00","BZN|NL","Without Sequence","200.47","",""
"13/04/2022 17:00:00 - 13/04/2022 18:00:00","BZN|NL","Without Sequence","241.25","",""
"13/04/2022 18:00:00 - 13/04/2022 19:00:00","BZN|NL","Without Sequence","266.20","",""
"13/04/2022 19:00:00 - 13/04/2022 20:00:00","BZN|NL","Without Sequence","298.95","",""
"13/04/2022 20:00:00 - 13/04/2022 21:00:00","BZN|NL","Without Sequence","301.63","",""
"13/04/2022 21:00:00 - 13/04/2022 22:00:00","BZN|NL","Without Sequence","269.03","",""
"13/04/2022 22:00:00 - 13/04/2022 23:00:00","BZN|NL","Without Sequence","250.00","",""
"13/04/2022 23:00:00 - 14/04/2022 00:00:00","BZN|NL","Without Sequence","231.94","",""
"14/04/2022 00:00:00 - 14/04/2022 01:00:00","BZN|NL","Without Sequence","232.45","",""
"14/04/2022 01:00:00 - 14/04/2022 02:00:00","BZN|NL","Without Sequence","207.63","",""
"14/04/2022 02:00:00 - 14/04/2022 03:00:00","BZN|NL","Without Sequence","200.14","",""
"14/04/2022 03:00:00 - 14/04/2022 04:00:00","BZN|NL","Without Sequence","198.05","",""
"14/04/2022 04:00:00 - 14/04/2022 05:00:00","BZN|NL","Without Sequence","199.97","",""
"14/04/2022 05:00:00 - 14/04/2022 06:00:00","BZN|NL","Without Sequence","204.46","",""
"14/04/2022 06:00:00 - 14/04/2022 07:00:00","BZN|NL","Without Sequence","254.00","",""
"14/04/2022 07:00:00 - 14/04/2022 08:00:00","BZN|NL","Without Sequence","272.33","",""
"14/04/2022 08:00:00 - 14/04/2022 09:00:00","BZN|NL","Without Sequence","282.11","",""
"14/04/2022 09:00:00 - 14/04/2022 10:00:00","BZN|NL","Without Sequence","252.78","",""
"14/04/2022 10:00:00 - 14/04/2022 11:00:00","BZN|NL","Without Sequence","216.35","",""
"14/04/2022 11:00:00 - 14/04/2022 12:00:00","BZN|NL","Without Sequence","212.54","",""
"14/04/2022 12:00:00 - 14/04/2022 13:00:00","BZN|NL","Without Sequence","201.93","",""
"14/04/2022 13:00:00 - 14/04/2022 14:00:00","BZN|NL","Without Sequence","195.19","",""
"14/04/2022 14:00:00 - 14/04/2022 15:00:00","BZN|NL","Without Sequence","193.64","",""
"14/04/2022 15:00:00 - 14/04/2022 16:00:00","BZN|NL","Without Sequence","191.99","",""
"14/04/2022 16:00:00 - 14/04/2022 17:00:00","BZN|NL","Without Sequence","194.53","",""
"14/04/2022 17:00:00 - 14/04/2022 18:00:00","BZN|NL","Without Sequence","212.80","",""
"14/04/2022 18:00:00 - 14/04/2022 19:00:00","BZN|NL","Without Sequence","244.94","",""
"14/04/2022 19:00:00 - 14/04/2022 20:00:00","BZN|NL","Without Sequence","271.07","",""
"14/04/2022 20:00:00 - 14/04/2022 21:00:00","BZN|NL","Without Sequence","272.31","",""
"14/04/2022 21:00:00 - 14/04/2022 22:00:00","BZN|NL","Without Sequence","265.46","",""
"14/04/2022 22:00:00 - 14/04/2022 23:00:00","BZN|NL","Without Sequence","253.68","",""
"14/04/2022 23:00:00 - 15/04/2022 00:00:00","BZN|NL","Without Sequence","230.61","",""
"15/04/2022 00:00:00 - 15/04/2022 01:00:00","BZN|NL","Without Sequence","214.90","",""
"15/04/2022 01:00:00 - 15/04/2022 02:00:00","BZN|NL","Without Sequence","217.00","",""
"15/04/2022 02:00:00 - 15/04/2022 03:00:00","BZN|NL","Without Sequence","208.35","",""
"15/04/2022 03:00:00 - 15/04/2022 04:00:00","BZN|NL","Without Sequence","208.19","",""
"15/04/2022 04:00:00 - 15/04/2022 05:00:00","BZN|NL","Without Sequence","193.56","",""
"15/04/2022 05:00:00 - 15/04/2022 06:00:00","BZN|NL","Without Sequence","196.86","",""
"15/04/2022 06:00:00 - 15/04/2022 07:00:00","BZN|NL","Without Sequence","205.33","",""
"15/04/2022 07:00:00 - 15/04/2022 08:00:00","BZN|NL","Without Sequence","222.70","",""
"15/04/2022 08:00:00 - 15/04/2022 09:00:00","BZN|NL","Without Sequence","240.41","",""
"15/04/2022 09:00:00 - 15/04/2022 10:00:00","BZN|NL","Without Sequence","257.21","",""
"15/04/2022 10:00:00 - 15/04/2022 11:00:00","BZN|NL","Without Sequence","197.32","",""
"15/04/2022 11:00:00 - 15/04/2022 12:00:00","BZN|NL","Without Sequence","189.12","",""
"15/04/2022 12:00:00 - 15/04/2022 13:00:00","BZN|NL","Without Sequence","187.20","",""
"15/04/2022 13:00:00 - 15/04/2022 14:00:00","BZN|NL","Without Sequence","167.65","",""
"15/04/2022 14:00:00 - 15/04/2022 15:00:00","BZN|NL","Without Sequence","157.38","",""
"15/04/2022 15:00:00 - 15/04/2022 16:00:00","BZN|NL","Without Sequence","151.11","",""
"15/04/2022 16:00:00 - 15/04/2022 17:00:00","BZN|NL","Without Sequence","155.01","",""
"15/04/2022 17:00:00 - 15/04/2022 18:00:00","BZN|NL","Without Sequence","179.32","",""
"15/04/2022 18:00:00 - 15/04/2022 19:00:00","BZN|NL","Without Sequence","196.21","",""
"15/04/2022 19:00:00 - 15/04/2022 20:00:00","BZN|NL","Without Sequence","228.35","",""
"15/04/2022 20:00:00 - 15/04/2022 21:00:00","BZN|NL","Without Sequence","235.99","",""
"15/04/2022 21:00:00 - 15/04/2022 22:00:00","BZN|NL","Without Sequence","266.05","",""
"15/04/2022 22:00:00 - 15/04/2022 23:00:00","BZN|NL","Without Sequence","248.00","",""
"15/04/2022 23:00:00 - 16/04/2022 00:00:00","BZN|NL","Without Sequence","226.71","",""
"16/04/2022 00:00:00 - 16/04/2022 01:00:00","BZN|NL","Without Sequence","191.16","",""
"16/04/2022 01:00:00 - 16/04/2022 02:00:00","BZN|NL","Without Sequence","183.37","",""
"16/04/2022 02:00:00 - 16/04/2022 03:00:00","BZN|NL","Without Sequence","178.39","",""
"16/04/2022 03:00:00 - 16/04/2022 04:00:00","BZN|NL","Without Sequence","174.21","",""
"16/04/2022 04:00:00 - 16/04/2022 05:00:00","BZN|NL","Without Sequence","183.70","",""
"16/04/2022 05:00:00 - 16/04/2022 06:00:00","BZN|NL","Without Sequence","181.00","",""
"16/04/2022 06:00:00 - 16/04/2022 07:00:00","BZN|NL","Without Sequence","188.98","",""
"16/04/2022 07:00:00 - 16/04/2022 08:00:00","BZN|NL","Without Sequence","191.12","",""
"16/04/2022 08:00:00 - 16/04/2022 09:00:00","BZN|NL","Without Sequence","189.60","",""
"16/04/2022 09:00:00 - 16/04/2022 10:00:00","BZN|NL","Without Sequence","172.62","",""
"16/04/2022 10:00:00 - 16/04/2022 11:00:00","BZN|NL","Without Sequence","146.58","",""
"16/04/2022 11:00:00 - 16/04/2022 12:00:00","BZN|NL","Without Sequence","121.99","",""
"16/04/2022 12:00:00 - 16/04/2022 13:00:00","BZN|NL","Without Sequence","69.26","",""
"16/04/2022 13:00:00 - 16/04/2022 14:00:00","BZN|NL","Without Sequence","25.05","",""
"16/04/2022 14:00:00 - 16/04/2022 15:00:00","BZN|NL","Without Sequence","26.84","",""
"16/04/2022 15:00:00 - 16/04/2022 16:00:00","BZN|NL","Without Sequence","40.32","",""
"16/04/2022 16:00:00 - 16/04/2022 17:00:00","BZN|NL","Without Sequence","65.84","",""
"16/04/2022 17:00:00 - 16/04/2022 18:00:00","BZN|NL","Without Sequence","107.71","",""
"16/04/2022 18:00:00 - 16/04/2022 19:00:00","BZN|NL","Without Sequence","171.19","",""
"16/04/2022 19:00:00 - 16/04/2022 20:00:00","BZN|NL","Without Sequence","195.08","",""
"16/04/2022 20:00:00 - 16/04/2022 21:00:00","BZN|NL","Without Sequence","205.81","",""
"16/04/2022 21:00:00 - 16/04/2022 22:00:00","BZN|NL","Without Sequence","194.47","",""
"16/04/2022 22:00:00 - 16/04/2022 23:00:00","BZN|NL","Without Sequence","175.84","",""
"16/04/2022 23:00:00 - 17/04/2022 00:00:00","BZN|NL","Without Sequence","166.88","",""
"17/04/2022 00:00:00 - 17/04/2022 01:00:00","BZN|NL","Without Sequence","160.22","",""
"17/04/2022 01:00:00 - 17/04/2022 02:00:00","BZN|NL","Without Sequence","139.97","",""
"17/04/2022 02:00:00 - 17/04/2022 03:00:00","BZN|NL","Without Sequence","142.07","",""
"17/04/2022 03:00:00 - 17/04/2022 04:00:00","BZN|NL","Without Sequence","123.38","",""
"17/04/2022 04:00:00 - 17/04/2022 05:00:00","BZN|NL","Without Sequence","133.96","",""
"17/04/2022 05:00:00 - 17/04/2022 06:00:00","BZN|NL","Without Sequence","139.96","",""
"17/04/2022 06:00:00 - 17/04/2022 07:00:00","BZN|NL","Without Sequence","146.10","",""
"17/04/2022 07:00:00 - 17/04/2022 08:00:00","BZN|NL","Without Sequence","144.01","",""
"17/04/2022 08:00:00 - 17/04/2022 09:00:00","BZN|NL","Without Sequence","133.55","",""
"17/04/2022 09:00:00 - 17/04/2022 10:00:00","BZN|NL","Without Sequence","100.00","",""
"17/04/2022 10:00:00 - 17/04/2022 11:00:00","BZN|NL","Without Sequence","75.92","",""
"17/04/2022 11:00:00 - 17/04/2022 12:00:00","BZN|NL","Without Sequence","29.65","",""
"17/04/2022 12:00:00 - 17/04/2022 13:00:00","BZN|NL","Without Sequence","2.64","",""
"17/04/2022 13:00:00 - 17/04/2022 14:00:00","BZN|NL","Without Sequence","-15.53","",""
"17/04/2022 14:00:00 - 17/04/2022 15:00:00","BZN|NL","Without Sequence","0.00","",""
"17/04/2022 15:00:00 - 17/04/2022 16:00:00","BZN|NL","Without Sequence","0.08","",""
"17/04/2022 16:00:00 - 17/04/2022 17:00:00","BZN|NL","Without Sequence","15.00","",""
"17/04/2022 17:00:00 - 17/04/2022 18:00:00","BZN|NL","Without Sequence","66.20","",""
"17/04/2022 18:00:00 - 17/04/2022 19:00:00","BZN|NL","Without Sequence","158.02","",""
"17/04/2022 19:00:00 - 17/04/2022 20:00:00","BZN|NL","Without Sequence","182.55","",""
"17/04/2022 20:00:00 - 17/04/2022 21:00:00","BZN|NL","Without Sequence","191.54","",""
"17/04/2022 21:00:00 - 17/04/2022 22:00:00","BZN|NL","Without Sequence","194.50","",""
"17/04/2022 22:00:00 - 17/04/2022 23:00:00","BZN|NL","Without Sequence","171.46","",""
"17/04/2022 23:00:00 - 18/04/2022 00:00:00","BZN|NL","Without Sequence","158.07","",""
"18/04/2022 00:00:00 - 18/04/2022 01:00:00","BZN|NL","Without Sequence","95.90","",""
"18/04/2022 01:00:00 - 18/04/2022 02:00:00","BZN|NL","Without Sequence","81.00","",""
"18/04/2022 02:00:00 - 18/04/2022 03:00:00","BZN|NL","Without Sequence","84.00","",""
"18/04/2022 03:00:00 - 18/04/2022 04:00:00","BZN|NL","Without Sequence","81.00","",""
"18/04/2022 04:00:00 - 18/04/2022 05:00:00","BZN|NL","Without Sequence","85.25","",""
"18/04/2022 05:00:00 - 18/04/2022 06:00:00","BZN|NL","Without Sequence","92.31","",""
"18/04/2022 06:00:00 - 18/04/2022 07:00:00","BZN|NL","Without Sequence","127.21","",""
"18/04/2022 07:00:00 - 18/04/2022 08:00:00","BZN|NL","Without Sequence","144.59","",""
"18/04/2022 08:00:00 - 18/04/2022 09:00:00","BZN|NL","Without Sequence","139.97","",""
"18/04/2022 09:00:00 - 18/04/2022 10:00:00","BZN|NL","Without Sequence","147.11","",""
"18/04/2022 10:00:00 - 18/04/2022 11:00:00","BZN|NL","Without Sequence","94.28","",""
"18/04/2022 11:00:00 - 18/04/2022 12:00:00","BZN|NL","Without Sequence","78.72","",""
"18/04/2022 12:00:00 - 18/04/2022 13:00:00","BZN|NL","Without Sequence","63.89","",""
"18/04/2022 13:00:00 - 18/04/2022 14:00:00","BZN|NL","Without Sequence","59.96","",""
"18/04/2022 14:00:00 - 18/04/2022 15:00:00","BZN|NL","Without Sequence","45.00","",""
"18/04/2022 15:00:00 - 18/04/2022 16:00:00","BZN|NL","Without Sequence","60.58","",""
"18/04/2022 16:00:00 - 18/04/2022 17:00:00","BZN|NL","Without Sequence","82.92","",""
"18/04/2022 17:00:00 - 18/04/2022 18:00:00","BZN|NL","Without Sequence","121.25","",""
"18/04/2022 18:00:00 - 18/04/2022 19:00:00","BZN|NL","Without Sequence","189.84","",""
"18/04/2022 19:00:00 - 18/04/2022 20:00:00","BZN|NL","Without Sequence","240.30","",""
"18/04/2022 20:00:00 - 18/04/2022 21:00:00","BZN|NL","Without Sequence","250.73","",""
"18/04/2022 21:00:00 - 18/04/2022 22:00:00","BZN|NL","Without Sequence","250.00","",""
"18/04/2022 22:00:00 - 18/04/2022 23:00:00","BZN|NL","Without Sequence","221.23","",""
"18/04/2022 23:00:00 - 19/04/2022 00:00:00","BZN|NL","Without Sequence","202.00","",""
"19/04/2022 00:00:00 - 19/04/2022 01:00:00","BZN|NL","Without Sequence","205.00","",""
"19/04/2022 01:00:00 - 19/04/2022 02:00:00","BZN|NL","Without Sequence","192.98","",""
"19/04/2022 02:00:00 - 19/04/2022 03:00:00","BZN|NL","Without Sequence","191.14","",""
"19/04/2022 03:00:00 - 19/04/2022 04:00:00","BZN|NL","Without Sequence","190.95","",""
"19/04/2022 04:00:00 - 19/04/2022 05:00:00","BZN|NL","Without Sequence","190.00","",""
"19/04/2022 05:00:00 - 19/04/2022 06:00:00","BZN|NL","Without Sequence","200.61","",""
"19/04/2022 06:00:00 - 19/04/2022 07:00:00","BZN|NL","Without Sequence","251.27","",""
"19/04/2022 07:00:00 - 19/04/2022 08:00:00","BZN|NL","Without Sequence","291.43","",""
"19/04/2022 08:00:00 - 19/04/2022 09:00:00","BZN|NL","Without Sequence","295.43","",""
"19/04/2022 09:00:00 - 19/04/2022 10:00:00","BZN|NL","Without Sequence","255.71","",""
"19/04/2022 10:00:00 - 19/04/2022 11:00:00","BZN|NL","Without Sequence","222.80","",""
"19/04/2022 11:00:00 - 19/04/2022 12:00:00","BZN|NL","Without Sequence","202.04","",""
"19/04/2022 12:00:00 - 19/04/2022 13:00:00","BZN|NL","Without Sequence","176.60","",""
"19/04/2022 13:00:00 - 19/04/2022 14:00:00","BZN|NL","Without Sequence","177.81","",""
"19/04/2022 14:00:00 - 19/04/2022 15:00:00","BZN|NL","Without Sequence","159.90","",""
"19/04/2022 15:00:00 - 19/04/2022 16:00:00","BZN|NL","Without Sequence","158.66","",""
"19/04/2022 16:00:00 - 19/04/2022 17:00:00","BZN|NL","Without Sequence","158.89","",""
"19/04/2022 17:00:00 - 19/04/2022 18:00:00","BZN|NL","Without Sequence","190.43","",""
"19/04/2022 18:00:00 - 19/04/2022 19:00:00","BZN|NL","Without Sequence","224.93","",""
"19/04/2022 19:00:00 - 19/04/2022 20:00:00","BZN|NL","Without Sequence","239.03","",""
"19/04/2022 20:00:00 - 19/04/2022 21:00:00","BZN|NL","Without Sequence","240.01","",""
"19/04/2022 21:00:00 - 19/04/2022 22:00:00","BZN|NL","Without Sequence","223.60","",""
"19/04/2022 22:00:00 - 19/04/2022 23:00:00","BZN|NL","Without Sequence","200.00","",""
"19/04/2022 23:00:00 - 20/04/2022 00:00:00","BZN|NL","Without Sequence","184.20","",""
"20/04/2022 00:00:00 - 20/04/2022 01:00:00","BZN|NL","Without Sequence","191.00","",""
"20/04/2022 01:00:00 - 20/04/2022 02:00:00","BZN|NL","Without Sequence","189.55","",""
"20/04/2022 02:00:00 - 20/04/2022 03:00:00","BZN|NL","Without Sequence","183.10","",""
"20/04/2022 03:00:00 - 20/04/2022 04:00:00","BZN|NL","Without Sequence","183.28","",""
"20/04/2022 04:00:00 - 20/04/2022 05:00:00","BZN|NL","Without Sequence","183.38","",""
"20/04/2022 05:00:00 - 20/04/2022 06:00:00","BZN|NL","Without Sequence","197.96","",""
"20/04/2022 06:00:00 - 20/04/2022 07:00:00","BZN|NL","Without Sequence","227.24","",""
"20/04/2022 07:00:00 - 20/04/2022 08:00:00","BZN|NL","Without Sequence","249.92","",""
"20/04/2022 08:00:00 - 20/04/2022 09:00:00","BZN|NL","Without Sequence","249.90","",""
"20/04/2022 09:00:00 - 20/04/2022 10:00:00","BZN|NL","Without Sequence","209.96","",""
"20/04/2022 10:00:00 - 20/04/2022 11:00:00","BZN|NL","Without Sequence","193.50","",""
"20/04/2022 11:00:00 - 20/04/2022 12:00:00","BZN|NL","Without Sequence","185.71","",""
"20/04/2022 12:00:00 - 20/04/2022 13:00:00","BZN|NL","Without Sequence","157.50","",""
"20/04/2022 13:00:00 - 20/04/2022 14:00:00","BZN|NL","Without Sequence","156.75","",""
"20/04/2022 14:00:00 - 20/04/2022 15:00:00","BZN|NL","Without Sequence","147.83","",""
"20/04/2022 15:00:00 - 20/04/2022 16:00:00","BZN|NL","Without Sequence","168.82","",""
"20/04/2022 16:00:00 - 20/04/2022 17:00:00","BZN|NL","Without Sequence","175.79","",""
"20/04/2022 17:00:00 - 20/04/2022 18:00:00","BZN|NL","Without Sequence","196.15","",""
"20/04/2022 18:00:00 - 20/04/2022 19:00:00","BZN|NL","Without Sequence","222.95","",""
"20/04/2022 19:00:00 - 20/04/2022 20:00:00","BZN|NL","Without Sequence","249.00","",""
"20/04/2022 20:00:00 - 20/04/2022 21:00:00","BZN|NL","Without Sequence","250.00","",""
"20/04/2022 21:00:00 - 20/04/2022 22:00:00","BZN|NL","Without Sequence","239.18","",""
"20/04/2022 22:00:00 - 20/04/2022 23:00:00","BZN|NL","Without Sequence","220.10","",""
"20/04/2022 23:00:00 - 21/04/2022 00:00:00","BZN|NL","Without Sequence","201.97","",""
"21/04/2022 00:00:00 - 21/04/2022 01:00:00","BZN|NL","Without Sequence","188.55","",""
"21/04/2022 01:00:00 - 21/04/2022 02:00:00","BZN|NL","Without Sequence","179.92","",""
"21/04/2022 02:00:00 - 21/04/2022 03:00:00","BZN|NL","Without Sequence","181.08","",""
"21/04/2022 03:00:00 - 21/04/2022 04:00:00","BZN|NL","Without Sequence","178.92","",""
"21/04/2022 04:00:00 - 21/04/2022 05:00:00","BZN|NL","Without Sequence","180.50","",""
"21/04/2022 05:00:00 - 21/04/2022 06:00:00","BZN|NL","Without Sequence","199.92","",""
"21/04/2022 06:00:00 - 21/04/2022 07:00:00","BZN|NL","Without Sequence","229.76","",""
"21/04/2022 07:00:00 - 21/04/2022 08:00:00","BZN|NL","Without Sequence","256.02","",""
"21/04/2022 08:00:00 - 21/04/2022 09:00:00","BZN|NL","Without Sequence","256.25","",""
"21/04/2022 09:00:00 - 21/04/2022 10:00:00","BZN|NL","Without Sequence","232.26","",""
"21/04/2022 10:00:00 - 21/04/2022 11:00:00","BZN|NL","Without Sequence","207.93","",""
"21/04/2022 11:00:00 - 21/04/2022 12:00:00","BZN|NL","Without Sequence","189.90","",""
"21/04/2022 12:00:00 - 21/04/2022 13:00:00","BZN|NL","Without Sequence","176.23","",""
"21/04/2022 13:00:00 - 21/04/2022 14:00:00","BZN|NL","Without Sequence","167.30","",""
"21/04/2022 14:00:00 - 21/04/2022 15:00:00","BZN|NL","Without Sequence","157.48","",""
"21/04/2022 15:00:00 - 21/04/2022 16:00:00","BZN|NL","Without Sequence","163.96","",""
"21/04/2022 16:00:00 - 21/04/2022 17:00:00","BZN|NL","Without Sequence","172.01","",""
"21/04/2022 17:00:00 - 21/04/2022 18:00:00","BZN|NL","Without Sequence","185.34","",""
"21/04/2022 18:00:00 - 21/04/2022 19:00:00","BZN|NL","Without Sequence","204.96","",""
"21/04/2022 19:00:00 - 21/04/2022 20:00:00","BZN|NL","Without Sequence","220.62","",""
"21/04/2022 20:00:00 - 21/04/2022 21:00:00","BZN|NL","Without Sequence","223.61","",""
"21/04/2022 21:00:00 - 21/04/2022 22:00:00","BZN|NL","Without Sequence","220.44","",""
"21/04/2022 22:00:00 - 21/04/2022 23:00:00","BZN|NL","Without Sequence","199.71","",""
"21/04/2022 23:00:00 - 22/04/2022 00:00:00","BZN|NL","Without Sequence","193.40","",""
"22/04/2022 00:00:00 - 22/04/2022 01:00:00","BZN|NL","Without Sequence","206.00","",""
"22/04/2022 01:00:00 - 22/04/2022 02:00:00","BZN|NL","Without Sequence","187.18","",""
"22/04/2022 02:00:00 - 22/04/2022 03:00:00","BZN|NL","Without Sequence","187.01","",""
"22/04/2022 03:00:00 - 22/04/2022 04:00:00","BZN|NL","Without Sequence","179.41","",""
"22/04/2022 04:00:00 - 22/04/2022 05:00:00","BZN|NL","Without Sequence","176.09","",""
"22/04/2022 05:00:00 - 22/04/2022 06:00:00","BZN|NL","Without Sequence","189.58","",""
"22/04/2022 06:00:00 - 22/04/2022 07:00:00","BZN|NL","Without Sequence","218.07","",""
"22/04/2022 07:00:00 - 22/04/2022 08:00:00","BZN|NL","Without Sequence","239.95","",""
"22/04/2022 08:00:00 - 22/04/2022 09:00:00","BZN|NL","Without Sequence","244.10","",""
"22/04/2022 09:00:00 - 22/04/2022 10:00:00","BZN|NL","Without Sequence","221.05","",""
"22/04/2022 10:00:00 - 22/04/2022 11:00:00","BZN|NL","Without Sequence","196.56","",""
"22/04/2022 11:00:00 - 22/04/2022 12:00:00","BZN|NL","Without Sequence","157.41","",""
"22/04/2022 12:00:00 - 22/04/2022 13:00:00","BZN|NL","Without Sequence","149.60","",""
"22/04/2022 13:00:00 - 22/04/2022 14:00:00","BZN|NL","Without Sequence","102.00","",""
"22/04/2022 14:00:00 - 22/04/2022 15:00:00","BZN|NL","Without Sequence","100.00","",""
"22/04/2022 15:00:00 - 22/04/2022 16:00:00","BZN|NL","Without Sequence","86.77","",""
"22/04/2022 16:00:00 - 22/04/2022 17:00:00","BZN|NL","Without Sequence","118.97","",""
"22/04/2022 17:00:00 - 22/04/2022 18:00:00","BZN|NL","Without Sequence","167.00","",""
"22/04/2022 18:00:00 - 22/04/2022 19:00:00","BZN|NL","Without Sequence","184.90","",""
"22/04/2022 19:00:00 - 22/04/2022 20:00:00","BZN|NL","Without Sequence","209.61","",""
"22/04/2022 20:00:00 - 22/04/2022 21:00:00","BZN|NL","Without Sequence","209.97","",""
"22/04/2022 21:00:00 - 22/04/2022 22:00:00","BZN|NL","Without Sequence","209.66","",""
"22/04/2022 22:00:00 - 22/04/2022 23:00:00","BZN|NL","Without Sequence","192.00","",""
"22/04/2022 23:00:00 - 23/04/2022 00:00:00","BZN|NL","Without Sequence","177.55","",""
"23/04/2022 00:00:00 - 23/04/2022 01:00:00","BZN|NL","Without Sequence","195.20","",""
"23/04/2022 01:00:00 - 23/04/2022 02:00:00","BZN|NL","Without Sequence","185.50","",""
"23/04/2022 02:00:00 - 23/04/2022 03:00:00","BZN|NL","Without Sequence","178.63","",""
"23/04/2022 03:00:00 - 23/04/2022 04:00:00","BZN|NL","Without Sequence","161.90","",""
"23/04/2022 04:00:00 - 23/04/2022 05:00:00","BZN|NL","Without Sequence","129.90","",""
"23/04/2022 05:00:00 - 23/04/2022 06:00:00","BZN|NL","Without Sequence","122.57","",""
"23/04/2022 06:00:00 - 23/04/2022 07:00:00","BZN|NL","Without Sequence","140.77","",""
"23/04/2022 07:00:00 - 23/04/2022 08:00:00","BZN|NL","Without Sequence","154.01","",""
"23/04/2022 08:00:00 - 23/04/2022 09:00:00","BZN|NL","Without Sequence","162.84","",""
"23/04/2022 09:00:00 - 23/04/2022 10:00:00","BZN|NL","Without Sequence","80.00","",""
"23/04/2022 10:00:00 - 23/04/2022 11:00:00","BZN|NL","Without Sequence","-3.60","",""
"23/04/2022 11:00:00 - 23/04/2022 12:00:00","BZN|NL","Without Sequence","-184.94","",""
"23/04/2022 12:00:00 - 23/04/2022 13:00:00","BZN|NL","Without Sequence","-222.36","",""
"23/04/2022 13:00:00 - 23/04/2022 14:00:00","BZN|NL","Without Sequence","-217.42","",""
"23/04/2022 14:00:00 - 23/04/2022 15:00:00","BZN|NL","Without Sequence","-214.90","",""
"23/04/2022 15:00:00 - 23/04/2022 16:00:00","BZN|NL","Without Sequence","-166.82","",""
"23/04/2022 16:00:00 - 23/04/2022 17:00:00","BZN|NL","Without Sequence","-70.10","",""
"23/04/2022 17:00:00 - 23/04/2022 18:00:00","BZN|NL","Without Sequence","49.90","",""
"23/04/2022 18:00:00 - 23/04/2022 19:00:00","BZN|NL","Without Sequence","140.00","",""
"23/04/2022 19:00:00 - 23/04/2022 20:00:00","BZN|NL","Without Sequence","168.19","",""
"23/04/2022 20:00:00 - 23/04/2022 21:00:00","BZN|NL","Without Sequence","172.50","",""
"23/04/2022 21:00:00 - 23/04/2022 22:00:00","BZN|NL","Without Sequence","189.57","",""
"23/04/2022 22:00:00 - 23/04/2022 23:00:00","BZN|NL","Without Sequence","177.91","",""
"23/04/2022 23:00:00 - 24/04/2022 00:00:00","BZN|NL","Without Sequence","171.78","",""
"24/04/2022 00:00:00 - 24/04/2022 01:00:00","BZN|NL","Without Sequence","146.90","",""
"24/04/2022 01:00:00 - 24/04/2022 02:00:00","BZN|NL","Without Sequence","122.50","",""
"24/04/2022 02:00:00 - 24/04/2022 03:00:00","BZN|NL","Without Sequence","103.83","",""
"24/04/2022 03:00:00 - 24/04/2022 04:00:00","BZN|NL","Without Sequence","93.69","",""
"24/04/2022 04:00:00 - 24/04/2022 05:00:00","BZN|NL","Without Sequence","89.62","",""
