"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"02/01/2021 06:00:00 - 02/01/2021 07:00:00","BZN|NL","Without Sequence","42.09","",""
"02/01/2021 07:00:00 - 02/01/2021 08:00:00","BZN|NL","Without Sequence","44.96","",""
"02/01/2021 08:00:00 - 02/01/2021 09:00:00","BZN|NL","Without Sequence","48.45","",""
"02/01/2021 09:00:00 - 02/01/2021 10:00:00","BZN|NL","Without Sequence","52.00","",""
"02/01/2021 10:00:00 - 02/01/2021 11:00:00","BZN|NL","Without Sequence","52.00","",""
"02/01/2021 11:00:00 - 02/01/2021 12:00:00","BZN|NL","Without Sequence","52.15","",""
"02/01/2021 12:00:00 - 02/01/2021 13:00:00","BZN|NL","Without Sequence","55.95","",""
"02/01/2021 13:00:00 - 02/01/2021 14:00:00","BZN|NL","Without Sequence","52.00","",""
"02/01/2021 14:00:00 - 02/01/2021 15:00:00","BZN|NL","Without Sequence","50.69","",""
"02/01/2021 15:00:00 - 02/01/2021 16:00:00","BZN|NL","Without Sequence","53.45","",""
"02/01/2021 16:00:00 - 02/01/2021 17:00:00","BZN|NL","Without Sequence","59.99","",""
"02/01/2021 17:00:00 - 02/01/2021 18:00:00","BZN|NL","Without Sequence","62.00","",""
"02/01/2021 18:00:00 - 02/01/2021 19:00:00","BZN|NL","Without Sequence","63.08","",""
"02/01/2021 19:00:00 - 02/01/2021 20:00:00","BZN|NL","Without Sequence","62.17","",""
"02/01/2021 20:00:00 - 02/01/2021 21:00:00","BZN|NL","Without Sequence","60.03","",""
"02/01/2021 21:00:00 - 02/01/2021 22:00:00","BZN|NL","Without Sequence","55.03","",""
"02/01/2021 22:00:00 - 02/01/2021 23:00:00","BZN|NL","Without Sequence","52.25","",""
"02/01/2021 23:00:00 - 03/01/2021 00:00:00","BZN|NL","Without Sequence","48.45","",""
"03/01/2021 00:00:00 - 03/01/2021 01:00:00","BZN|NL","Without Sequence","46.11","",""
"03/01/2021 01:00:00 - 03/01/2021 02:00:00","BZN|NL","Without Sequence","43.00","",""
"03/01/2021 02:00:00 - 03/01/2021 03:00:00","BZN|NL","Without Sequence","39.55","",""
"03/01/2021 03:00:00 - 03/01/2021 04:00:00","BZN|NL","Without Sequence","45.30","",""
"03/01/2021 04:00:00 - 03/01/2021 05:00:00","BZN|NL","Without Sequence","43.00","",""
"03/01/2021 05:00:00 - 03/01/2021 06:00:00","BZN|NL","Without Sequence","43.00","",""
"03/01/2021 06:00:00 - 03/01/2021 07:00:00","BZN|NL","Without Sequence","42.00","",""
"03/01/2021 07:00:00 - 03/01/2021 08:00:00","BZN|NL","Without Sequence","45.30","",""
"03/01/2021 08:00:00 - 03/01/2021 09:00:00","BZN|NL","Without Sequence","43.32","",""
"03/01/2021 09:00:00 - 03/01/2021 10:00:00","BZN|NL","Without Sequence","60.90","",""
"03/01/2021 10:00:00 - 03/01/2021 11:00:00","BZN|NL","Without Sequence","72.23","",""
"03/01/2021 11:00:00 - 03/01/2021 12:00:00","BZN|NL","Without Sequence","62.16","",""
"03/01/2021 12:00:00 - 03/01/2021 13:00:00","BZN|NL","Without Sequence","60.90","",""
"03/01/2021 13:00:00 - 03/01/2021 14:00:00","BZN|NL","Without Sequence","59.00","",""
"03/01/2021 14:00:00 - 03/01/2021 15:00:00","BZN|NL","Without Sequence","52.65","",""
"03/01/2021 15:00:00 - 03/01/2021 16:00:00","BZN|NL","Without Sequence","44.67","",""
"03/01/2021 16:00:00 - 03/01/2021 17:00:00","BZN|NL","Without Sequence","57.67","",""
"03/01/2021 17:00:00 - 03/01/2021 18:00:00","BZN|NL","Without Sequence","70.00","",""
"03/01/2021 18:00:00 - 03/01/2021 19:00:00","BZN|NL","Without Sequence","59.90","",""
"03/01/2021 19:00:00 - 03/01/2021 20:00:00","BZN|NL","Without Sequence","44.30","",""
"03/01/2021 20:00:00 - 03/01/2021 21:00:00","BZN|NL","Without Sequence","42.00","",""
"03/01/2021 21:00:00 - 03/01/2021 22:00:00","BZN|NL","Without Sequence","41.23","",""
"03/01/2021 22:00:00 - 03/01/2021 23:00:00","BZN|NL","Without Sequence","42.90","",""
"03/01/2021 23:00:00 - 04/01/2021 00:00:00","BZN|NL","Without Sequence","33.50","",""
"04/01/2021 00:00:00 - 04/01/2021 01:00:00","BZN|NL","Without Sequence","41.96","",""
"04/01/2021 01:00:00 - 04/01/2021 02:00:00","BZN|NL","Without Sequence","39.00","",""
"04/01/2021 02:00:00 - 04/01/2021 03:00:00","BZN|NL","Without Sequence","37.14","",""
"04/01/2021 03:00:00 - 04/01/2021 04:00:00","BZN|NL","Without Sequence","35.79","",""
"04/01/2021 04:00:00 - 04/01/2021 05:00:00","BZN|NL","Without Sequence","36.63","",""
"04/01/2021 05:00:00 - 04/01/2021 06:00:00","BZN|NL","Without Sequence","41.83","",""
"04/01/2021 06:00:00 - 04/01/2021 07:00:00","BZN|NL","Without Sequence","38.74","",""
"04/01/2021 07:00:00 - 04/01/2021 08:00:00","BZN|NL","Without Sequence","41.61","",""
"04/01/2021 08:00:00 - 04/01/2021 09:00:00","BZN|NL","Without Sequence","60.00","",""
"04/01/2021 09:00:00 - 04/01/2021 10:00:00","BZN|NL","Without Sequence","64.83","",""
"04/01/2021 10:00:00 - 04/01/2021 11:00:00","BZN|NL","Without Sequence","60.00","",""
"04/01/2021 11:00:00 - 04/01/2021 12:00:00","BZN|NL","Without Sequence","58.40","",""
"04/01/2021 12:00:00 - 04/01/2021 13:00:00","BZN|NL","Without Sequence","59.34","",""
"04/01/2021 13:00:00 - 04/01/2021 14:00:00","BZN|NL","Without Sequence","58.40","",""
"04/01/2021 14:00:00 - 04/01/2021 15:00:00","BZN|NL","Without Sequence","59.91","",""
"04/01/2021 15:00:00 - 04/01/2021 16:00:00","BZN|NL","Without Sequence","59.52","",""
"04/01/2021 16:00:00 - 04/01/2021 17:00:00","BZN|NL","Without Sequence","62.06","",""
"04/01/2021 17:00:00 - 04/01/2021 18:00:00","BZN|NL","Without Sequence","67.37","",""
"04/01/2021 18:00:00 - 04/01/2021 19:00:00","BZN|NL","Without Sequence","61.56","",""
"04/01/2021 19:00:00 - 04/01/2021 20:00:00","BZN|NL","Without Sequence","42.90","",""
"04/01/2021 20:00:00 - 04/01/2021 21:00:00","BZN|NL","Without Sequence","41.39","",""
"04/01/2021 21:00:00 - 04/01/2021 22:00:00","BZN|NL","Without Sequence","42.90","",""
"04/01/2021 22:00:00 - 04/01/2021 23:00:00","BZN|NL","Without Sequence","41.94","",""
"04/01/2021 23:00:00 - 05/01/2021 00:00:00","BZN|NL","Without Sequence","40.00","",""
"05/01/2021 00:00:00 - 05/01/2021 01:00:00","BZN|NL","Without Sequence","41.82","",""
"05/01/2021 01:00:00 - 05/01/2021 02:00:00","BZN|NL","Without Sequence","41.98","",""
"05/01/2021 02:00:00 - 05/01/2021 03:00:00","BZN|NL","Without Sequence","41.92","",""
"05/01/2021 03:00:00 - 05/01/2021 04:00:00","BZN|NL","Without Sequence","42.00","",""
"05/01/2021 04:00:00 - 05/01/2021 05:00:00","BZN|NL","Without Sequence","41.96","",""
"05/01/2021 05:00:00 - 05/01/2021 06:00:00","BZN|NL","Without Sequence","45.00","",""
"05/01/2021 06:00:00 - 05/01/2021 07:00:00","BZN|NL","Without Sequence","36.97","",""
"05/01/2021 07:00:00 - 05/01/2021 08:00:00","BZN|NL","Without Sequence","45.10","",""
"05/01/2021 08:00:00 - 05/01/2021 09:00:00","BZN|NL","Without Sequence","58.08","",""
"05/01/2021 09:00:00 - 05/01/2021 10:00:00","BZN|NL","Without Sequence","60.00","",""
"05/01/2021 10:00:00 - 05/01/2021 11:00:00","BZN|NL","Without Sequence","59.22","",""
"05/01/2021 11:00:00 - 05/01/2021 12:00:00","BZN|NL","Without Sequence","60.47","",""
"05/01/2021 12:00:00 - 05/01/2021 13:00:00","BZN|NL","Without Sequence","59.51","",""
"05/01/2021 13:00:00 - 05/01/2021 14:00:00","BZN|NL","Without Sequence","64.35","",""
"05/01/2021 14:00:00 - 05/01/2021 15:00:00","BZN|NL","Without Sequence","59.91","",""
"05/01/2021 15:00:00 - 05/01/2021 16:00:00","BZN|NL","Without Sequence","60.87","",""
"05/01/2021 16:00:00 - 05/01/2021 17:00:00","BZN|NL","Without Sequence","62.21","",""
"05/01/2021 17:00:00 - 05/01/2021 18:00:00","BZN|NL","Without Sequence","62.98","",""
"05/01/2021 18:00:00 - 05/01/2021 19:00:00","BZN|NL","Without Sequence","45.70","",""
"05/01/2021 19:00:00 - 05/01/2021 20:00:00","BZN|NL","Without Sequence","43.37","",""
"05/01/2021 20:00:00 - 05/01/2021 21:00:00","BZN|NL","Without Sequence","42.12","",""
"05/01/2021 21:00:00 - 05/01/2021 22:00:00","BZN|NL","Without Sequence","45.65","",""
"05/01/2021 22:00:00 - 05/01/2021 23:00:00","BZN|NL","Without Sequence","45.60","",""
"05/01/2021 23:00:00 - 06/01/2021 00:00:00","BZN|NL","Without Sequence","42.45","",""
"06/01/2021 00:00:00 - 06/01/2021 01:00:00","BZN|NL","Without Sequence","44.62","",""
"06/01/2021 01:00:00 - 06/01/2021 02:00:00","BZN|NL","Without Sequence","44.70","",""
"06/01/2021 02:00:00 - 06/01/2021 03:00:00","BZN|NL","Without Sequence","45.27","",""
"06/01/2021 03:00:00 - 06/01/2021 04:00:00","BZN|NL","Without Sequence","44.08","",""
"06/01/2021 04:00:00 - 06/01/2021 05:00:00","BZN|NL","Without Sequence","44.33","",""
"06/01/2021 05:00:00 - 06/01/2021 06:00:00","BZN|NL","Without Sequence","45.79","",""
"06/01/2021 06:00:00 - 06/01/2021 07:00:00","BZN|NL","Without Sequence","42.16","",""
"06/01/2021 07:00:00 - 06/01/2021 08:00:00","BZN|NL","Without Sequence","46.11","",""
"06/01/2021 08:00:00 - 06/01/2021 09:00:00","BZN|NL","Without Sequence","60.10","",""
"06/01/2021 09:00:00 - 06/01/2021 10:00:00","BZN|NL","Without Sequence","50.00","",""
"06/01/2021 10:00:00 - 06/01/2021 11:00:00","BZN|NL","Without Sequence","52.40","",""
"06/01/2021 11:00:00 - 06/01/2021 12:00:00","BZN|NL","Without Sequence","60.00","",""
"06/01/2021 12:00:00 - 06/01/2021 13:00:00","BZN|NL","Without Sequence","53.20","",""
"06/01/2021 13:00:00 - 06/01/2021 14:00:00","BZN|NL","Without Sequence","56.22","",""
"06/01/2021 14:00:00 - 06/01/2021 15:00:00","BZN|NL","Without Sequence","59.94","",""
"06/01/2021 15:00:00 - 06/01/2021 16:00:00","BZN|NL","Without Sequence","56.91","",""
"06/01/2021 16:00:00 - 06/01/2021 17:00:00","BZN|NL","Without Sequence","64.00","",""
"06/01/2021 17:00:00 - 06/01/2021 18:00:00","BZN|NL","Without Sequence","68.83","",""
"06/01/2021 18:00:00 - 06/01/2021 19:00:00","BZN|NL","Without Sequence","45.48","",""
"06/01/2021 19:00:00 - 06/01/2021 20:00:00","BZN|NL","Without Sequence","53.68","",""
"06/01/2021 20:00:00 - 06/01/2021 21:00:00","BZN|NL","Without Sequence","44.24","",""
"06/01/2021 21:00:00 - 06/01/2021 22:00:00","BZN|NL","Without Sequence","44.90","",""
"06/01/2021 22:00:00 - 06/01/2021 23:00:00","BZN|NL","Without Sequence","43.60","",""
"06/01/2021 23:00:00 - 07/01/2021 00:00:00","BZN|NL","Without Sequence","43.60","",""
"07/01/2021 00:00:00 - 07/01/2021 01:00:00","BZN|NL","Without Sequence","44.50","",""
"07/01/2021 01:00:00 - 07/01/2021 02:00:00","BZN|NL","Without Sequence","42.40","",""
"07/01/2021 02:00:00 - 07/01/2021 03:00:00","BZN|NL","Without Sequence","40.54","",""
"07/01/2021 03:00:00 - 07/01/2021 04:00:00","BZN|NL","Without Sequence","43.10","",""
"07/01/2021 04:00:00 - 07/01/2021 05:00:00","BZN|NL","Without Sequence","45.00","",""
"07/01/2021 05:00:00 - 07/01/2021 06:00:00","BZN|NL","Without Sequence","45.81","",""
"07/01/2021 06:00:00 - 07/01/2021 07:00:00","BZN|NL","Without Sequence","46.46","",""
"07/01/2021 07:00:00 - 07/01/2021 08:00:00","BZN|NL","Without Sequence","58.31","",""
"07/01/2021 08:00:00 - 07/01/2021 09:00:00","BZN|NL","Without Sequence","81.40","",""
"07/01/2021 09:00:00 - 07/01/2021 10:00:00","BZN|NL","Without Sequence","81.17","",""
"07/01/2021 10:00:00 - 07/01/2021 11:00:00","BZN|NL","Without Sequence","79.81","",""
"07/01/2021 11:00:00 - 07/01/2021 12:00:00","BZN|NL","Without Sequence","83.24","",""
"07/01/2021 12:00:00 - 07/01/2021 13:00:00","BZN|NL","Without Sequence","82.00","",""
"07/01/2021 13:00:00 - 07/01/2021 14:00:00","BZN|NL","Without Sequence","79.61","",""
"07/01/2021 14:00:00 - 07/01/2021 15:00:00","BZN|NL","Without Sequence","80.40","",""
"07/01/2021 15:00:00 - 07/01/2021 16:00:00","BZN|NL","Without Sequence","83.57","",""
"07/01/2021 16:00:00 - 07/01/2021 17:00:00","BZN|NL","Without Sequence","89.68","",""
"07/01/2021 17:00:00 - 07/01/2021 18:00:00","BZN|NL","Without Sequence","100.00","",""
"07/01/2021 18:00:00 - 07/01/2021 19:00:00","BZN|NL","Without Sequence","80.00","",""
"07/01/2021 19:00:00 - 07/01/2021 20:00:00","BZN|NL","Without Sequence","62.90","",""
"07/01/2021 20:00:00 - 07/01/2021 21:00:00","BZN|NL","Without Sequence","44.00","",""
"07/01/2021 21:00:00 - 07/01/2021 22:00:00","BZN|NL","Without Sequence","45.90","",""
"07/01/2021 22:00:00 - 07/01/2021 23:00:00","BZN|NL","Without Sequence","50.54","",""
"07/01/2021 23:00:00 - 08/01/2021 00:00:00","BZN|NL","Without Sequence","41.90","",""
"08/01/2021 00:00:00 - 08/01/2021 01:00:00","BZN|NL","Without Sequence","45.41","",""
"08/01/2021 01:00:00 - 08/01/2021 02:00:00","BZN|NL","Without Sequence","42.13","",""
"08/01/2021 02:00:00 - 08/01/2021 03:00:00","BZN|NL","Without Sequence","42.39","",""
"08/01/2021 03:00:00 - 08/01/2021 04:00:00","BZN|NL","Without Sequence","42.07","",""
"08/01/2021 04:00:00 - 08/01/2021 05:00:00","BZN|NL","Without Sequence","43.83","",""
"08/01/2021 05:00:00 - 08/01/2021 06:00:00","BZN|NL","Without Sequence","48.17","",""
"08/01/2021 06:00:00 - 08/01/2021 07:00:00","BZN|NL","Without Sequence","57.73","",""
"08/01/2021 07:00:00 - 08/01/2021 08:00:00","BZN|NL","Without Sequence","74.90","",""
"08/01/2021 08:00:00 - 08/01/2021 09:00:00","BZN|NL","Without Sequence","103.54","",""
"08/01/2021 09:00:00 - 08/01/2021 10:00:00","BZN|NL","Without Sequence","110.45","",""
"08/01/2021 10:00:00 - 08/01/2021 11:00:00","BZN|NL","Without Sequence","109.96","",""
"08/01/2021 11:00:00 - 08/01/2021 12:00:00","BZN|NL","Without Sequence","106.82","",""
"08/01/2021 12:00:00 - 08/01/2021 13:00:00","BZN|NL","Without Sequence","102.37","",""
"08/01/2021 13:00:00 - 08/01/2021 14:00:00","BZN|NL","Without Sequence","97.61","",""
"08/01/2021 14:00:00 - 08/01/2021 15:00:00","BZN|NL","Without Sequence","95.00","",""
"08/01/2021 15:00:00 - 08/01/2021 16:00:00","BZN|NL","Without Sequence","95.42","",""
"08/01/2021 16:00:00 - 08/01/2021 17:00:00","BZN|NL","Without Sequence","95.00","",""
"08/01/2021 17:00:00 - 08/01/2021 18:00:00","BZN|NL","Without Sequence","110.00","",""
"08/01/2021 18:00:00 - 08/01/2021 19:00:00","BZN|NL","Without Sequence","87.44","",""
"08/01/2021 19:00:00 - 08/01/2021 20:00:00","BZN|NL","Without Sequence","56.81","",""
"08/01/2021 20:00:00 - 08/01/2021 21:00:00","BZN|NL","Without Sequence","45.10","",""
"08/01/2021 21:00:00 - 08/01/2021 22:00:00","BZN|NL","Without Sequence","44.88","",""
"08/01/2021 22:00:00 - 08/01/2021 23:00:00","BZN|NL","Without Sequence","46.26","",""
"08/01/2021 23:00:00 - 09/01/2021 00:00:00","BZN|NL","Without Sequence","43.20","",""
"09/01/2021 00:00:00 - 09/01/2021 01:00:00","BZN|NL","Without Sequence","50.67","",""
"09/01/2021 01:00:00 - 09/01/2021 02:00:00","BZN|NL","Without Sequence","48.60","",""
"09/01/2021 02:00:00 - 09/01/2021 03:00:00","BZN|NL","Without Sequence","48.02","",""
"09/01/2021 03:00:00 - 09/01/2021 04:00:00","BZN|NL","Without Sequence","49.25","",""
"09/01/2021 04:00:00 - 09/01/2021 05:00:00","BZN|NL","Without Sequence","49.63","",""
"09/01/2021 05:00:00 - 09/01/2021 06:00:00","BZN|NL","Without Sequence","47.20","",""
"09/01/2021 06:00:00 - 09/01/2021 07:00:00","BZN|NL","Without Sequence","46.72","",""
"09/01/2021 07:00:00 - 09/01/2021 08:00:00","BZN|NL","Without Sequence","50.49","",""
"09/01/2021 08:00:00 - 09/01/2021 09:00:00","BZN|NL","Without Sequence","59.80","",""
"09/01/2021 09:00:00 - 09/01/2021 10:00:00","BZN|NL","Without Sequence","66.92","",""
"09/01/2021 10:00:00 - 09/01/2021 11:00:00","BZN|NL","Without Sequence","67.71","",""
"09/01/2021 11:00:00 - 09/01/2021 12:00:00","BZN|NL","Without Sequence","68.00","",""
"09/01/2021 12:00:00 - 09/01/2021 13:00:00","BZN|NL","Without Sequence","67.01","",""
"09/01/2021 13:00:00 - 09/01/2021 14:00:00","BZN|NL","Without Sequence","62.53","",""
"09/01/2021 14:00:00 - 09/01/2021 15:00:00","BZN|NL","Without Sequence","60.00","",""
"09/01/2021 15:00:00 - 09/01/2021 16:00:00","BZN|NL","Without Sequence","60.00","",""
"09/01/2021 16:00:00 - 09/01/2021 17:00:00","BZN|NL","Without Sequence","62.78","",""
"09/01/2021 17:00:00 - 09/01/2021 18:00:00","BZN|NL","Without Sequence","69.92","",""
"09/01/2021 18:00:00 - 09/01/2021 19:00:00","BZN|NL","Without Sequence","71.99","",""
"09/01/2021 19:00:00 - 09/01/2021 20:00:00","BZN|NL","Without Sequence","68.95","",""
"09/01/2021 20:00:00 - 09/01/2021 21:00:00","BZN|NL","Without Sequence","62.66","",""
"09/01/2021 21:00:00 - 09/01/2021 22:00:00","BZN|NL","Without Sequence","53.21","",""
"09/01/2021 22:00:00 - 09/01/2021 23:00:00","BZN|NL","Without Sequence","54.77","",""
"09/01/2021 23:00:00 - 10/01/2021 00:00:00","BZN|NL","Without Sequence","45.00","",""
"10/01/2021 00:00:00 - 10/01/2021 01:00:00","BZN|NL","Without Sequence","51.72","",""
"10/01/2021 01:00:00 - 10/01/2021 02:00:00","BZN|NL","Without Sequence","45.73","",""
"10/01/2021 02:00:00 - 10/01/2021 03:00:00","BZN|NL","Without Sequence","46.30","",""
"10/01/2021 03:00:00 - 10/01/2021 04:00:00","BZN|NL","Without Sequence","46.39","",""
"10/01/2021 04:00:00 - 10/01/2021 05:00:00","BZN|NL","Without Sequence","46.30","",""
"10/01/2021 05:00:00 - 10/01/2021 06:00:00","BZN|NL","Without Sequence","45.35","",""
"10/01/2021 06:00:00 - 10/01/2021 07:00:00","BZN|NL","Without Sequence","46.30","",""
"10/01/2021 07:00:00 - 10/01/2021 08:00:00","BZN|NL","Without Sequence","46.10","",""
"10/01/2021 08:00:00 - 10/01/2021 09:00:00","BZN|NL","Without Sequence","53.13","",""
"10/01/2021 09:00:00 - 10/01/2021 10:00:00","BZN|NL","Without Sequence","51.88","",""
"10/01/2021 10:00:00 - 10/01/2021 11:00:00","BZN|NL","Without Sequence","47.20","",""
"10/01/2021 11:00:00 - 10/01/2021 12:00:00","BZN|NL","Without Sequence","48.10","",""
"10/01/2021 12:00:00 - 10/01/2021 13:00:00","BZN|NL","Without Sequence","46.30","",""
"10/01/2021 13:00:00 - 10/01/2021 14:00:00","BZN|NL","Without Sequence","47.81","",""
"10/01/2021 14:00:00 - 10/01/2021 15:00:00","BZN|NL","Without Sequence","53.18","",""
"10/01/2021 15:00:00 - 10/01/2021 16:00:00","BZN|NL","Without Sequence","54.85","",""
"10/01/2021 16:00:00 - 10/01/2021 17:00:00","BZN|NL","Without Sequence","56.52","",""
"10/01/2021 17:00:00 - 10/01/2021 18:00:00","BZN|NL","Without Sequence","62.09","",""
"10/01/2021 18:00:00 - 10/01/2021 19:00:00","BZN|NL","Without Sequence","63.41","",""
"10/01/2021 19:00:00 - 10/01/2021 20:00:00","BZN|NL","Without Sequence","55.24","",""
"10/01/2021 20:00:00 - 10/01/2021 21:00:00","BZN|NL","Without Sequence","48.05","",""
"10/01/2021 21:00:00 - 10/01/2021 22:00:00","BZN|NL","Without Sequence","46.94","",""
"10/01/2021 22:00:00 - 10/01/2021 23:00:00","BZN|NL","Without Sequence","45.02","",""
"10/01/2021 23:00:00 - 11/01/2021 00:00:00","BZN|NL","Without Sequence","45.10","",""
"11/01/2021 00:00:00 - 11/01/2021 01:00:00","BZN|NL","Without Sequence","47.75","",""
"11/01/2021 01:00:00 - 11/01/2021 02:00:00","BZN|NL","Without Sequence","46.10","",""
"11/01/2021 02:00:00 - 11/01/2021 03:00:00","BZN|NL","Without Sequence","45.33","",""
"11/01/2021 03:00:00 - 11/01/2021 04:00:00","BZN|NL","Without Sequence","44.59","",""
"11/01/2021 04:00:00 - 11/01/2021 05:00:00","BZN|NL","Without Sequence","44.58","",""
"11/01/2021 05:00:00 - 11/01/2021 06:00:00","BZN|NL","Without Sequence","43.41","",""
"11/01/2021 06:00:00 - 11/01/2021 07:00:00","BZN|NL","Without Sequence","44.19","",""
"11/01/2021 07:00:00 - 11/01/2021 08:00:00","BZN|NL","Without Sequence","52.00","",""
"11/01/2021 08:00:00 - 11/01/2021 09:00:00","BZN|NL","Without Sequence","59.15","",""
"11/01/2021 09:00:00 - 11/01/2021 10:00:00","BZN|NL","Without Sequence","59.19","",""
"11/01/2021 10:00:00 - 11/01/2021 11:00:00","BZN|NL","Without Sequence","52.00","",""
"11/01/2021 11:00:00 - 11/01/2021 12:00:00","BZN|NL","Without Sequence","46.12","",""
"11/01/2021 12:00:00 - 11/01/2021 13:00:00","BZN|NL","Without Sequence","45.60","",""
"11/01/2021 13:00:00 - 11/01/2021 14:00:00","BZN|NL","Without Sequence","45.10","",""
"11/01/2021 14:00:00 - 11/01/2021 15:00:00","BZN|NL","Without Sequence","45.90","",""
"11/01/2021 15:00:00 - 11/01/2021 16:00:00","BZN|NL","Without Sequence","45.07","",""
"11/01/2021 16:00:00 - 11/01/2021 17:00:00","BZN|NL","Without Sequence","45.90","",""
"11/01/2021 17:00:00 - 11/01/2021 18:00:00","BZN|NL","Without Sequence","52.00","",""
"11/01/2021 18:00:00 - 11/01/2021 19:00:00","BZN|NL","Without Sequence","44.35","",""
"11/01/2021 19:00:00 - 11/01/2021 20:00:00","BZN|NL","Without Sequence","40.50","",""
"11/01/2021 20:00:00 - 11/01/2021 21:00:00","BZN|NL","Without Sequence","38.34","",""
"11/01/2021 21:00:00 - 11/01/2021 22:00:00","BZN|NL","Without Sequence","45.10","",""
"11/01/2021 22:00:00 - 11/01/2021 23:00:00","BZN|NL","Without Sequence","34.31","",""
"11/01/2021 23:00:00 - 12/01/2021 00:00:00","BZN|NL","Without Sequence","27.39","",""
"12/01/2021 00:00:00 - 12/01/2021 01:00:00","BZN|NL","Without Sequence","24.43","",""
"12/01/2021 01:00:00 - 12/01/2021 02:00:00","BZN|NL","Without Sequence","24.61","",""
"12/01/2021 02:00:00 - 12/01/2021 03:00:00","BZN|NL","Without Sequence","19.51","",""
"12/01/2021 03:00:00 - 12/01/2021 04:00:00","BZN|NL","Without Sequence","24.38","",""
"12/01/2021 04:00:00 - 12/01/2021 05:00:00","BZN|NL","Without Sequence","27.16","",""
"12/01/2021 05:00:00 - 12/01/2021 06:00:00","BZN|NL","Without Sequence","36.18","",""
"12/01/2021 06:00:00 - 12/01/2021 07:00:00","BZN|NL","Without Sequence","47.70","",""
"12/01/2021 07:00:00 - 12/01/2021 08:00:00","BZN|NL","Without Sequence","60.00","",""
"12/01/2021 08:00:00 - 12/01/2021 09:00:00","BZN|NL","Without Sequence","62.65","",""
"12/01/2021 09:00:00 - 12/01/2021 10:00:00","BZN|NL","Without Sequence","83.13","",""
"12/01/2021 10:00:00 - 12/01/2021 11:00:00","BZN|NL","Without Sequence","71.00","",""
"12/01/2021 11:00:00 - 12/01/2021 12:00:00","BZN|NL","Without Sequence","57.17","",""
"12/01/2021 12:00:00 - 12/01/2021 13:00:00","BZN|NL","Without Sequence","58.39","",""
